Date,Close,Index,Month,Returns (%)
2021-02-01,3811.14990234375,S&P 500,February,2.6091451377448394
2021-03-01,3972.889892578125,S&P 500,March,4.2438632533165155
2021-04-01,4181.169921875,S&P 500,April,5.242532134755851
2021-05-01,4204.10986328125,S&P 500,May,0.548648867060697
2021-06-01,4297.5,S&P 500,June,2.2214009565834747
2021-07-01,4395.259765625,S&P 500,July,2.274805482838871
2021-08-01,4522.68017578125,S&P 500,August,2.8990416255438634
2021-09-01,4307.5400390625,S&P 500,September,-4.75691688019011
2021-10-01,4605.3798828125,S&P 500,October,6.914383640060651
2021-11-01,4567.0,S&P 500,November,-0.8333706184746159
2021-12-01,4766.18017578125,S&P 500,December,4.361291346206486
2022-01-01,4515.5498046875,S&P 500,January,-5.258516502739385
2022-02-01,4373.93994140625,S&P 500,February,-3.1360491945908286
2022-03-01,4530.41015625,S&P 500,March,3.5773288371546252
2022-04-01,4131.93017578125,S&P 500,April,-8.795671180434306
2022-05-01,4132.14990234375,S&P 500,May,0.005317770464463578
2022-06-01,3785.3798828125,S&P 500,June,-8.391999993382681
2022-07-01,4130.2900390625,S&P 500,July,9.111639173021002
2022-08-01,3955.0,S&P 500,August,-4.244012827299837
2022-09-01,3585.6201171875,S&P 500,September,-9.339567201327437
2022-10-01,3871.97998046875,S&P 500,October,7.98634138370089
2022-11-01,4080.110107421875,S&P 500,November,5.375289335249311
2022-12-01,3839.5,S&P 500,December,-5.897147407473047
2023-01-01,4076.60009765625,S&P 500,January,6.17528578346791
2023-02-01,3970.14990234375,S&P 500,February,-2.611249393181858
2023-03-01,4109.31005859375,S&P 500,March,3.505161257710898
2023-04-01,4169.47998046875,S&P 500,April,1.4642341662481018
2023-05-01,4179.830078125,S&P 500,May,0.2482347368192972
2023-06-01,4450.3798828125,S&P 500,June,6.472746490423464
2023-07-01,4588.9599609375,S&P 500,July,3.113893235501086
2023-08-01,4507.66015625,S&P 500,August,-1.7716390070854016
2023-09-01,4288.0498046875,S&P 500,September,-4.871936746562488
2023-10-01,4193.7998046875,S&P 500,October,-2.197968873798295
2023-11-01,4567.7998046875,S&P 500,November,8.917926878197013
2023-12-01,4769.830078125,S&P 500,December,4.422923115636013
2024-01-01,4845.64990234375,S&P 500,January,1.5895707598991615
2024-02-01,5096.27001953125,S&P 500,February,5.172064062372317
2024-03-01,5254.35009765625,S&P 500,March,3.1018779915342964
2024-04-01,5035.68994140625,S&P 500,April,-4.161507173789869
2024-05-01,5277.509765625,S&P 500,May,4.80211901511991
2024-06-01,5460.47998046875,S&P 500,June,3.466980128308328
2024-07-01,5522.2998046875,S&P 500,July,1.1321316887868749
2024-08-01,5648.39990234375,S&P 500,August,2.2834706936630367
2024-09-01,5762.47998046875,S&P 500,September,2.0196884090601275
2024-10-01,5863.7900390625,S&P 500,October,1.7580982309201687
1985-02-01,284.20001220703125,NASDAQ,February,1.9734480656980802
1985-03-01,279.20001220703125,NASDAQ,March,-1.7593243438559947
1985-04-01,280.6000061035156,NASDAQ,April,0.5014304567602546
1985-05-01,290.79998779296875,NASDAQ,May,3.6350611074791983
1985-06-01,296.20001220703125,NASDAQ,June,1.856954828315538
1985-07-01,301.29998779296875,NASDAQ,July,1.7218012747321598
1985-08-01,297.70001220703125,NASDAQ,August,-1.1948143816093104
1985-09-01,280.29998779296875,NASDAQ,September,-5.844818172853117
1985-10-01,292.5,NASDAQ,October,4.352484030802839
1985-11-01,314.0,NASDAQ,November,7.3504273504273465
1985-12-01,324.8999938964844,NASDAQ,December,3.4713356358230474
1986-01-01,335.79998779296875,NASDAQ,January,3.3548766085718107
1986-02-01,359.5,NASDAQ,February,7.057776375394953
1986-03-01,374.70001220703125,NASDAQ,March,4.2280979713577915
1986-04-01,383.20001220703125,NASDAQ,April,2.2684813779252133
1986-05-01,400.20001220703125,NASDAQ,May,4.436325537175456
1986-06-01,405.5,NASDAQ,June,1.3243347404564787
1986-07-01,371.3999938964844,NASDAQ,July,-8.40937265191507
1986-08-01,382.8999938964844,NASDAQ,August,3.0963920810416656
1986-09-01,350.70001220703125,NASDAQ,September,-8.409501750516679
1986-10-01,360.79998779296875,NASDAQ,October,2.8799473151928767
1986-11-01,359.6000061035156,NASDAQ,November,-0.33258917130054577
1986-12-01,348.79998779296875,NASDAQ,December,-3.0033420821016232
1987-01-01,392.1000061035156,NASDAQ,January,12.413996509726877
1987-02-01,425.0,NASDAQ,February,8.39071496668089
1987-03-01,430.1000061035156,NASDAQ,March,1.200001436121334
1987-04-01,417.79998779296875,NASDAQ,April,-2.85980426319421
1987-05-01,416.5,NASDAQ,May,-0.31115074938989906
1987-06-01,424.70001220703125,NASDAQ,June,1.9687904458658423
1987-07-01,434.8999938964844,NASDAQ,July,2.4016909339011017
1987-08-01,455.0,NASDAQ,August,4.6217535952184585
1987-09-01,444.29998779296875,NASDAQ,September,-2.3516510345123587
1987-10-01,323.29998779296875,NASDAQ,October,-27.233851749818772
1987-11-01,305.20001220703125,NASDAQ,November,-5.59850797072351
1987-12-01,330.5,NASDAQ,December,8.289641802440894
1988-01-01,344.70001220703125,NASDAQ,January,4.296524117104772
1988-02-01,367.0,NASDAQ,February,6.469389905206935
1988-03-01,374.6000061035156,NASDAQ,March,2.070846349731781
1988-04-01,379.20001220703125,NASDAQ,April,1.2279781176096627
1988-05-01,370.29998779296875,NASDAQ,May,-2.347052776254488
1988-06-01,394.70001220703125,NASDAQ,June,6.589258768138095
1988-07-01,387.29998779296875,NASDAQ,July,-1.874847779376554
1988-08-01,376.6000061035156,NASDAQ,August,-2.7627115999737106
1988-09-01,387.70001220703125,NASDAQ,September,2.94742589580963
1988-10-01,382.5,NASDAQ,October,-1.3412463356473836
1988-11-01,371.5,NASDAQ,November,-2.875816993464053
1988-12-01,381.3999938964844,NASDAQ,December,2.6648704970348325
1989-01-01,401.29998779296875,NASDAQ,January,5.21761778053027
1989-02-01,399.70001220703125,NASDAQ,February,-0.3986981396976619
1989-03-01,406.70001220703125,NASDAQ,March,1.7513134316278656
1989-04-01,427.6000061035156,NASDAQ,April,5.138921384109829
1989-05-01,446.20001220703125,NASDAQ,May,4.349861047245374
1989-06-01,435.29998779296875,NASDAQ,June,-2.4428561442990326
1989-07-01,453.79998779296875,NASDAQ,July,4.2499426875239665
1989-08-01,469.29998779296875,NASDAQ,August,3.4156016784802956
1989-09-01,472.8999938964844,NASDAQ,September,0.7671012565855451
1989-10-01,455.6000061035156,NASDAQ,October,-3.6582761717598222
1989-11-01,456.1000061035156,NASDAQ,November,0.10974538922337018
1989-12-01,454.79998779296875,NASDAQ,December,-0.28502922454507473
1990-01-01,415.79998779296875,NASDAQ,January,-8.57519811934413
1990-02-01,425.79998779296875,NASDAQ,February,2.405002475608331
1990-03-01,435.5,NASDAQ,March,2.2780677513188463
1990-04-01,420.1000061035156,NASDAQ,April,-3.5361639257139754
1990-05-01,459.0,NASDAQ,May,9.259698484007917
1990-06-01,462.29998779296875,NASDAQ,June,0.7189515888820885
1990-07-01,438.20001220703125,NASDAQ,July,-5.213059965887378
1990-08-01,381.20001220703125,NASDAQ,August,-13.007758651788869
1990-09-01,344.5,NASDAQ,September,-9.627495024081822
1990-10-01,329.79998779296875,NASDAQ,October,-4.267057244421258
1990-11-01,359.1000061035156,NASDAQ,November,8.884178106440643
1990-12-01,373.79998779296875,NASDAQ,December,4.093562082874391
1991-01-01,414.20001220703125,NASDAQ,January,10.807925557354036
1991-02-01,453.1000061035156,NASDAQ,February,9.391596511359058
1991-03-01,482.29998779296875,NASDAQ,March,6.4444893613137655
1991-04-01,484.7200012207031,NASDAQ,April,0.5017651853586935
1991-05-01,506.1099853515625,NASDAQ,May,4.412853622089363
1991-06-01,475.9200134277344,NASDAQ,June,-5.965101024998953
1991-07-01,502.0400085449219,NASDAQ,July,5.4883161834407
1991-08-01,525.6799926757812,NASDAQ,August,4.708784903294028
1991-09-01,526.8800048828125,NASDAQ,September,0.2282780824362396
1991-10-01,542.97998046875,NASDAQ,October,3.0557196015662758
1991-11-01,523.9000244140625,NASDAQ,November,-3.5139336146824296
1991-12-01,586.3400268554688,NASDAQ,December,11.918304930647805
1992-01-01,620.2100219726562,NASDAQ,January,5.77651082407451
1992-02-01,633.469970703125,NASDAQ,February,2.1379771788101465
1992-03-01,603.77001953125,NASDAQ,March,-4.688454472263192
1992-04-01,578.6799926757812,NASDAQ,April,-4.155560237149225
1992-05-01,585.3099975585938,NASDAQ,May,1.1457117866051858
1992-06-01,563.5999755859375,NASDAQ,June,-3.7091493504658457
1992-07-01,580.8300170898438,NASDAQ,July,3.057140214740661
1992-08-01,563.1199951171875,NASDAQ,August,-3.049088623447782
1992-09-01,583.27001953125,NASDAQ,September,3.5782825310383792
1992-10-01,605.1699829101562,NASDAQ,October,3.754686962396314
1992-11-01,652.72998046875,NASDAQ,November,7.858948543661404
1992-12-01,676.9500122070312,NASDAQ,December,3.710574427864932
1993-01-01,696.3400268554688,NASDAQ,January,2.8643200086843956
1993-02-01,670.77001953125,NASDAQ,February,-3.672057664082262
1993-03-01,690.1300048828125,NASDAQ,March,2.8862329543427823
1993-04-01,661.4199829101562,NASDAQ,April,-4.160088935349416
1993-05-01,700.530029296875,NASDAQ,May,5.913042756077602
1993-06-01,703.9500122070312,NASDAQ,June,0.4881993300970944
1993-07-01,704.7000122070312,NASDAQ,July,0.10654165594068399
1993-08-01,742.8400268554688,NASDAQ,August,5.412234140451888
1993-09-01,762.780029296875,NASDAQ,September,2.6842929460619835
1993-10-01,779.260009765625,NASDAQ,October,2.160515461310797
1993-11-01,754.3900146484375,NASDAQ,November,-3.191488695110578
1993-12-01,776.7999877929688,NASDAQ,December,2.9706084000826527
1994-01-01,800.469970703125,NASDAQ,January,3.04711422272379
1994-02-01,792.5,NASDAQ,February,-0.9956614232666694
1994-03-01,743.4600219726562,NASDAQ,March,-6.188009845721609
1994-04-01,733.8400268554688,NASDAQ,April,-1.2939492148699938
1994-05-01,735.1900024414062,NASDAQ,May,0.18396047320043962
1994-06-01,705.9600219726562,NASDAQ,June,-3.9758403095367933
1994-07-01,722.1599731445312,NASDAQ,July,2.294740589786892
1994-08-01,765.6199951171875,NASDAQ,August,6.018060206717979
1994-09-01,764.2899780273438,NASDAQ,September,-0.1737176534476692
1994-10-01,777.489990234375,NASDAQ,October,1.727094765929138
1994-11-01,750.3200073242188,NASDAQ,November,-3.494576554222373
1994-12-01,751.9600219726562,NASDAQ,December,0.21857535883738066
1995-01-01,755.2000122070312,NASDAQ,January,0.4308726713789124
1995-02-01,793.72998046875,NASDAQ,February,5.1019554606622775
1995-03-01,817.2100219726562,NASDAQ,March,2.958190074921929
1995-04-01,843.97998046875,NASDAQ,April,3.2757746205160254
1995-05-01,864.5800170898438,NASDAQ,May,2.4408205286637674
1995-06-01,933.4500122070312,NASDAQ,June,7.965716735971107
1995-07-01,1001.2100219726562,NASDAQ,July,7.259093564679975
1995-08-01,1020.1099853515625,NASDAQ,August,1.8877121646933004
1995-09-01,1043.5400390625,NASDAQ,September,2.2968164264035362
1995-10-01,1036.06005859375,NASDAQ,October,-0.716789024738318
1995-11-01,1059.199951171875,NASDAQ,November,2.2334508879275683
1995-12-01,1052.1300048828125,NASDAQ,December,-0.667479854133346
1996-01-01,1059.7900390625,NASDAQ,January,0.7280501595941624
1996-02-01,1100.050048828125,NASDAQ,February,3.7988665944850064
1996-03-01,1101.4000244140625,NASDAQ,March,0.12271946966191383
1996-04-01,1190.52001953125,NASDAQ,April,8.09151926109668
1996-05-01,1243.4300537109375,NASDAQ,May,4.444279248703431
1996-06-01,1185.02001953125,NASDAQ,June,-4.697492553390237
1996-07-01,1080.5899658203125,NASDAQ,July,-8.812513880756734
1996-08-01,1141.5,NASDAQ,August,5.636738828446242
1996-09-01,1226.9200439453125,NASDAQ,September,7.483140074052774
1996-10-01,1221.510009765625,NASDAQ,October,-0.440944314699665
1996-11-01,1292.6099853515625,NASDAQ,November,5.820662542059707
1996-12-01,1291.030029296875,NASDAQ,December,-0.12222991254843274
1997-01-01,1379.8499755859375,NASDAQ,January,6.879773845185921
1997-02-01,1309.0,NASDAQ,February,-5.134614402978976
1997-03-01,1221.699951171875,NASDAQ,March,-6.669216869986627
1997-04-01,1260.760009765625,NASDAQ,April,3.197189175319437
1997-05-01,1400.3199462890625,NASDAQ,May,11.069508506173321
1997-06-01,1442.0699462890625,NASDAQ,June,2.9814614946134466
1997-07-01,1593.81005859375,NASDAQ,July,10.522382266905051
1997-08-01,1587.3199462890625,NASDAQ,August,-0.4072073877117943
1997-09-01,1685.68994140625,NASDAQ,September,6.197238014123307
1997-10-01,1593.6099853515625,NASDAQ,October,-5.462449160601379
1997-11-01,1600.550048828125,NASDAQ,November,0.43549322232889764
1997-12-01,1570.3499755859375,NASDAQ,December,-1.88685591333424
1998-01-01,1619.3599853515625,NASDAQ,January,3.1209609658724657
1998-02-01,1770.510009765625,NASDAQ,February,9.333935985904196
1998-03-01,1835.6800537109375,NASDAQ,March,3.6808627788520454
1998-04-01,1868.4100341796875,NASDAQ,April,1.782989383285205
1998-05-01,1778.8699951171875,NASDAQ,May,-4.792312042030533
1998-06-01,1894.739990234375,NASDAQ,June,6.5136853977659115
1998-07-01,1872.3900146484375,NASDAQ,July,-1.1795800849262128
1998-08-01,1499.25,NASDAQ,August,-19.928541154845814
1998-09-01,1693.8399658203125,NASDAQ,September,12.97915396500333
1998-10-01,1771.3900146484375,NASDAQ,October,4.578357483173923
1998-11-01,1949.5400390625,NASDAQ,November,10.05707511845828
1998-12-01,2192.68994140625,NASDAQ,December,12.472167663746813
1999-01-01,2505.889892578125,NASDAQ,January,14.283823045724775
1999-02-01,2288.030029296875,NASDAQ,February,-8.693912048031372
1999-03-01,2461.39990234375,NASDAQ,March,7.5772551420643985
1999-04-01,2542.860107421875,NASDAQ,April,3.3095071223720574
1999-05-01,2470.52001953125,NASDAQ,May,-2.844831600428399
1999-06-01,2686.1201171875,NASDAQ,June,8.726911579415475
1999-07-01,2638.489990234375,NASDAQ,July,-1.7731942309041626
1999-08-01,2739.35009765625,NASDAQ,August,3.8226450657451894
1999-09-01,2746.159912109375,NASDAQ,September,0.24859233797649427
1999-10-01,2966.429931640625,NASDAQ,October,8.021019408227282
1999-11-01,3336.159912109375,NASDAQ,November,12.46380292098339
1999-12-01,4069.31005859375,NASDAQ,December,21.975869436690807
2000-01-01,3940.35009765625,NASDAQ,January,-3.1690866284606822
2000-02-01,4696.68994140625,NASDAQ,February,19.194737142770045
2000-03-01,4572.830078125,NASDAQ,March,-2.6371735163800203
2000-04-01,3860.659912109375,NASDAQ,April,-15.573947727085379
2000-05-01,3400.909912109375,NASDAQ,May,-11.908585849738918
2000-06-01,3966.110107421875,NASDAQ,June,16.619087535957135
2000-07-01,3766.989990234375,NASDAQ,July,-5.0205393141981025
2000-08-01,4206.35009765625,NASDAQ,August,11.663426464123393
2000-09-01,3672.820068359375,NASDAQ,September,-12.68391876354168
2000-10-01,3369.6298828125,NASDAQ,October,-8.25496974814528
2000-11-01,2597.929931640625,NASDAQ,November,-22.90162356133211
2000-12-01,2470.52001953125,NASDAQ,December,-4.904285930025609
2001-01-01,2772.72998046875,NASDAQ,January,12.232645700027177
2001-02-01,2151.830078125,NASDAQ,February,-22.39308936381834
2001-03-01,1840.260009765625,NASDAQ,March,-14.479306313575746
2001-04-01,2116.239990234375,NASDAQ,April,14.99679279037851
2001-05-01,2110.489990234375,NASDAQ,May,-0.2717083141105969
2001-06-01,2160.5400390625,NASDAQ,June,2.3714895147437742
2001-07-01,2027.1300048828125,NASDAQ,July,-6.174846647950883
2001-08-01,1805.4300537109375,NASDAQ,August,-10.936641983388306
2001-09-01,1498.800048828125,NASDAQ,September,-16.983765405508542
2001-10-01,1690.199951171875,NASDAQ,October,12.770209241279451
2001-11-01,1930.5799560546875,NASDAQ,November,14.221986263586661
2001-12-01,1950.4000244140625,NASDAQ,December,1.026638047143047
2002-01-01,1934.030029296875,NASDAQ,January,-0.8393147514497934
2002-02-01,1731.489990234375,NASDAQ,February,-10.472435070521335
2002-03-01,1845.3499755859375,NASDAQ,March,6.575838497117181
2002-04-01,1688.22998046875,NASDAQ,April,-8.514373815042786
2002-05-01,1615.72998046875,NASDAQ,May,-4.294438603671158
2002-06-01,1463.2099609375,NASDAQ,June,-9.439697311737783
2002-07-01,1328.260009765625,NASDAQ,July,-9.222869907570242
2002-08-01,1314.8499755859375,NASDAQ,August,-1.00959406148603
2002-09-01,1172.06005859375,NASDAQ,September,-10.859787781382124
2002-10-01,1329.75,NASDAQ,October,13.454083709280917
2002-11-01,1478.780029296875,NASDAQ,November,11.207372009541272
2002-12-01,1335.510009765625,NASDAQ,December,-9.688392911241273
2003-01-01,1320.9100341796875,NASDAQ,January,-1.0932134899160895
2003-02-01,1337.52001953125,NASDAQ,February,1.2574653020845261
2003-03-01,1341.1700439453125,NASDAQ,March,0.2728949369551703
2003-04-01,1464.31005859375,NASDAQ,April,9.181536316319526
2003-05-01,1595.9100341796875,NASDAQ,May,8.98716599080931
2003-06-01,1622.800048828125,NASDAQ,June,1.6849329894876641
2003-07-01,1735.02001953125,NASDAQ,July,6.915206268582663
2003-08-01,1810.449951171875,NASDAQ,August,4.347496328082934
2003-09-01,1786.93994140625,NASDAQ,September,-1.298572752613647
2003-10-01,1932.2099609375,NASDAQ,October,8.129541243391113
2003-11-01,1960.260009765625,NASDAQ,November,1.451708116364081
2003-12-01,2003.3699951171875,NASDAQ,December,2.199197307336642
2004-01-01,2066.14990234375,NASDAQ,January,3.133715059104203
2004-02-01,2029.8199462890625,NASDAQ,February,-1.7583407676992069
2004-03-01,1994.219970703125,NASDAQ,March,-1.753848938720981
2004-04-01,1920.1500244140625,NASDAQ,April,-3.7142314978897195
2004-05-01,1986.739990234375,NASDAQ,May,3.4679564082828573
2004-06-01,2047.7900390625,NASDAQ,June,3.0728756217829556
2004-07-01,1887.3599853515625,NASDAQ,July,-7.834301888897954
2004-08-01,1838.0999755859375,NASDAQ,August,-2.609995451209546
2004-09-01,1896.8399658203125,NASDAQ,September,3.19569071402932
2004-10-01,1974.989990234375,NASDAQ,October,4.120011483428732
2004-11-01,2096.81005859375,NASDAQ,November,6.168135988624357
2004-12-01,2175.43994140625,NASDAQ,December,3.7499764220529475
2005-01-01,2062.409912109375,NASDAQ,January,-5.1957320055367795
2005-02-01,2051.719970703125,NASDAQ,February,-0.5183228292050202
2005-03-01,1999.22998046875,NASDAQ,March,-2.5583408546921094
2005-04-01,1921.6500244140625,NASDAQ,April,-3.880491829984345
2005-05-01,2068.219970703125,NASDAQ,May,7.627296564251007
2005-06-01,2056.9599609375,NASDAQ,June,-0.5444299893205717
2005-07-01,2184.830078125,NASDAQ,July,6.2164611667609115
2005-08-01,2152.090087890625,NASDAQ,August,-1.498514258027428
2005-09-01,2151.68994140625,NASDAQ,September,-0.018593389125598492
2005-10-01,2120.300048828125,NASDAQ,October,-1.458848320758055
2005-11-01,2232.820068359375,NASDAQ,November,5.306797007029229
2005-12-01,2205.320068359375,NASDAQ,December,-1.2316263361161206
2006-01-01,2305.820068359375,NASDAQ,January,4.5571616311806284
2006-02-01,2281.389892578125,NASDAQ,February,-1.059500527230317
2006-03-01,2339.7900390625,NASDAQ,March,2.5598494441640085
2006-04-01,2322.570068359375,NASDAQ,April,-0.7359622195000304
2006-05-01,2178.8798828125,NASDAQ,May,-6.186688940169427
2006-06-01,2172.090087890625,NASDAQ,June,-0.3116185970339358
2006-07-01,2091.469970703125,NASDAQ,July,-3.7116378200405253
2006-08-01,2183.75,NASDAQ,August,4.4122091442628575
2006-09-01,2258.429931640625,NASDAQ,September,3.419802250286197
2006-10-01,2366.7099609375,NASDAQ,October,4.794482564186331
2006-11-01,2431.77001953125,NASDAQ,November,2.748966272486486
2006-12-01,2415.2900390625,NASDAQ,December,-0.677694861618805
2007-01-01,2463.929931640625,NASDAQ,January,2.0138323676027303
2007-02-01,2416.14990234375,NASDAQ,February,-1.9391797097517482
2007-03-01,2421.639892578125,NASDAQ,March,0.22722059707676046
2007-04-01,2525.090087890625,NASDAQ,April,4.271906637710909
2007-05-01,2604.52001953125,NASDAQ,May,3.1456276360808166
2007-06-01,2603.22998046875,NASDAQ,June,-0.04953077929238381
2007-07-01,2546.27001953125,NASDAQ,July,-2.188049514059587
2007-08-01,2596.360107421875,NASDAQ,August,1.9671946614619573
2007-09-01,2701.5,NASDAQ,September,4.049511170564335
2007-10-01,2859.1201171875,NASDAQ,October,5.834540706551916
2007-11-01,2660.9599609375,NASDAQ,November,-6.930809064605825
2007-12-01,2652.280029296875,NASDAQ,December,-0.32619549967098926
2008-01-01,2389.860107421875,NASDAQ,January,-9.894125770142303
2008-02-01,2271.47998046875,NASDAQ,February,-4.953433323795286
2008-03-01,2279.10009765625,NASDAQ,March,0.33546926466538896
2008-04-01,2412.800048828125,NASDAQ,April,5.8663483586950615
2008-05-01,2522.659912109375,NASDAQ,May,4.5532104218336755
2008-06-01,2292.97998046875,NASDAQ,June,-9.104672831169436
2008-07-01,2325.550048828125,NASDAQ,July,1.4204253258555122
2008-08-01,2367.52001953125,NASDAQ,August,1.8047330662384287
2008-09-01,2091.8798828125,NASDAQ,September,-11.642568360343775
2008-10-01,1720.949951171875,NASDAQ,October,-17.7318943926128
2008-11-01,1535.5699462890625,NASDAQ,November,-10.771957938496623
2008-12-01,1577.030029296875,NASDAQ,December,2.6999801023722236
2009-01-01,1476.4200439453125,NASDAQ,January,-6.379712718369723
2009-02-01,1377.8399658203125,NASDAQ,February,-6.676966932904326
2009-03-01,1528.5899658203125,NASDAQ,March,10.941038418075589
2009-04-01,1717.300048828125,NASDAQ,April,12.345369734684986
2009-05-01,1774.3299560546875,NASDAQ,May,3.3209052352545676
2009-06-01,1835.0400390625,NASDAQ,June,3.4215779765565335
2009-07-01,1978.5,NASDAQ,July,7.817810940560843
2009-08-01,2009.06005859375,NASDAQ,August,1.544607459881231
2009-09-01,2122.419921875,NASDAQ,September,5.642432778271278
2009-10-01,2045.1099853515625,NASDAQ,October,-3.6425372626138874
2009-11-01,2144.60009765625,NASDAQ,November,4.864780526098933
2009-12-01,2269.14990234375,NASDAQ,December,5.807600439056948
2010-01-01,2147.35009765625,NASDAQ,January,-5.367640302727283
2010-02-01,2238.260009765625,NASDAQ,February,4.233585953617891
2010-03-01,2397.9599609375,NASDAQ,March,7.135004444304838
2010-04-01,2461.18994140625,NASDAQ,April,2.63682386273163
2010-05-01,2257.0400390625,NASDAQ,May,-8.294764207719163
2010-06-01,2109.239990234375,NASDAQ,June,-6.548401723946206
2010-07-01,2254.699951171875,NASDAQ,July,6.896321026102714
2010-08-01,2114.030029296875,NASDAQ,August,-6.238964160259419
2010-09-01,2368.6201171875,NASDAQ,September,12.042879446480793
2010-10-01,2507.409912109375,NASDAQ,October,5.859521073673646
2010-11-01,2498.22998046875,NASDAQ,November,-0.36611212216602906
2010-12-01,2652.8701171875,NASDAQ,December,6.189988028633553
2011-01-01,2700.080078125,NASDAQ,January,1.7795805618840754
2011-02-01,2782.27001953125,NASDAQ,February,3.0439816238089
2011-03-01,2781.070068359375,NASDAQ,March,-0.04312849448298017
2011-04-01,2873.5400390625,NASDAQ,April,3.3249780994434097
2011-05-01,2835.300048828125,NASDAQ,May,-1.3307623946263503
2011-06-01,2773.52001953125,NASDAQ,June,-2.1789591307068035
2011-07-01,2756.3798828125,NASDAQ,July,-0.617992175937021
2011-08-01,2579.4599609375,NASDAQ,August,-6.4185609167368485
2011-09-01,2415.39990234375,NASDAQ,September,-6.360248310817851
2011-10-01,2684.409912109375,NASDAQ,October,11.137286604367036
2011-11-01,2620.340087890625,NASDAQ,November,-2.38673773069199
2011-12-01,2605.14990234375,NASDAQ,December,-0.5797028262504278
2012-01-01,2813.840087890625,NASDAQ,January,8.010678593163668
2012-02-01,2966.889892578125,NASDAQ,February,5.439179196648403
2012-03-01,3091.570068359375,NASDAQ,March,4.20238634716934
2012-04-01,3046.360107421875,NASDAQ,April,-1.4623624869512297
2012-05-01,2827.340087890625,NASDAQ,May,-7.189564326215059
2012-06-01,2935.050048828125,NASDAQ,June,3.8095863104271377
2012-07-01,2939.52001953125,NASDAQ,July,0.1522962344342238
2012-08-01,3066.9599609375,NASDAQ,August,4.335399676120333
2012-09-01,3116.22998046875,NASDAQ,September,1.6064774290757144
2012-10-01,2977.22998046875,NASDAQ,October,-4.460518025665461
2012-11-01,3010.239990234375,NASDAQ,November,1.1087490715254722
2012-12-01,3019.510009765625,NASDAQ,December,0.3079495176903979
2013-01-01,3142.1298828125,NASDAQ,January,4.060919574709176
2013-02-01,3160.18994140625,NASDAQ,February,0.5747712305763875
2013-03-01,3267.52001953125,NASDAQ,March,3.3963173136751124
2013-04-01,3328.7900390625,NASDAQ,April,1.8751230035321864
2013-05-01,3455.909912109375,NASDAQ,May,3.818801172653008
2013-06-01,3403.25,NASDAQ,June,-1.5237640288265797
2013-07-01,3626.3701171875,NASDAQ,July,6.556089537574383
2013-08-01,3589.8701171875,NASDAQ,August,-1.0065161255053634
2013-09-01,3771.47998046875,NASDAQ,September,5.058953593104731
2013-10-01,3919.7099609375,NASDAQ,October,3.930286816750561
2013-11-01,4059.889892578125,NASDAQ,November,3.576283271915792
2013-12-01,4176.58984375,NASDAQ,December,2.8744609893291306
2014-01-01,4103.8798828125,NASDAQ,January,-1.7408930169742654
2014-02-01,4308.1201171875,NASDAQ,February,4.976759559420363
2014-03-01,4198.990234375,NASDAQ,March,-2.5331207079654083
2014-04-01,4114.56005859375,NASDAQ,April,-2.0107256999566947
2014-05-01,4242.6201171875,NASDAQ,May,3.1123633333843603
2014-06-01,4408.18017578125,NASDAQ,June,3.902306924040655
2014-07-01,4369.77001953125,NASDAQ,July,-0.8713381649195551
2014-08-01,4580.27001953125,NASDAQ,August,4.8171871530799715
2014-09-01,4493.39013671875,NASDAQ,September,-1.8968288428853675
2014-10-01,4630.740234375,NASDAQ,October,3.0567142731244834
2014-11-01,4791.6298828125,NASDAQ,November,3.4743829343563792
2014-12-01,4736.0498046875,NASDAQ,December,-1.1599409696555374
2015-01-01,4635.240234375,NASDAQ,January,-2.128558069907205
2015-02-01,4963.52978515625,NASDAQ,February,7.082471116527045
2015-03-01,4900.8798828125,NASDAQ,March,-1.2622046216204552
2015-04-01,4941.419921875,NASDAQ,April,0.8271991975292936
2015-05-01,5070.02978515625,NASDAQ,May,2.6026904273387386
2015-06-01,4986.8701171875,NASDAQ,June,-1.6402205015090932
2015-07-01,5128.27978515625,NASDAQ,July,2.8356396827215136
2015-08-01,4776.509765625,NASDAQ,August,-6.859415520764767
2015-09-01,4620.16015625,NASDAQ,September,-3.273302412154533
2015-10-01,5053.75,NASDAQ,October,9.38473622312539
2015-11-01,5108.669921875,NASDAQ,November,1.0867162379421202
2015-12-01,5007.41015625,NASDAQ,December,-1.9821160335963817
2016-01-01,4613.9501953125,NASDAQ,January,-7.857554078057749
2016-02-01,4557.9501953125,NASDAQ,February,-1.213710543665869
2016-03-01,4869.85009765625,NASDAQ,March,6.84298618849577
2016-04-01,4775.35986328125,NASDAQ,April,-1.9403109434616095
2016-05-01,4948.0498046875,NASDAQ,May,3.6162707387583426
2016-06-01,4842.669921875,NASDAQ,June,-2.129725588304898
2016-07-01,5162.1298828125,NASDAQ,July,6.596773393421995
2016-08-01,5213.22021484375,NASDAQ,August,0.9897141914494867
2016-09-01,5312.0,NASDAQ,September,1.8947940252934448
2016-10-01,5189.14013671875,NASDAQ,October,-2.312873932252446
2016-11-01,5323.68017578125,NASDAQ,November,2.592723177978651
2016-12-01,5383.1201171875,NASDAQ,December,1.1165197653431047
2017-01-01,5614.7900390625,NASDAQ,January,4.3036364939231575
2017-02-01,5825.43994140625,NASDAQ,February,3.751696873404775
