Title1,Textbox33
Visitation By State and by Park for Calendar Year: 2023,This report documents the number of recreation visitors and visitor days for all NPS units that reported public use data in Calendar Year 2023 and displays the percent change from the previous year.

State,Field1,Field2,Textbox22,Field4,Textbox24,TotalNonRecreationVisits,Textbox98,TotalRecreationVisitorHours,Textbox103,TotalNonRecreationVisitorHours,Textbox109,ConcessionerLodgingOvernights,Textbox115,ConcessionerCampingOvernights,Textbox121,TentOvernights,Textbox127,RecreationVehicleOvernights,Textbox133,BackcountryOvernights,Textbox139,NonRecreationOvernights,Textbox144,MiscellaneousOvernights,Textbox151,State2,RecVisitors1,Textbox23,RecDays1,Textbox25,Textbox11,Textbox99,Textbox74,Textbox104,Textbox69,Textbox110,Textbox56,Textbox116,Textbox51,Textbox122,Textbox46,Textbox128,Textbox41,Textbox134,Textbox36,Textbox140,Textbox94,Textbox145,Textbox89,Textbox152,Textbox28,Textbox29,Textbox30,Textbox31,Textbox12,Textbox100,Textbox75,Textbox105,Textbox70,Textbox111,Textbox57,Textbox117,Textbox52,Textbox123,Textbox47,Textbox129,Textbox42,Textbox135,Textbox37,Textbox141,Textbox95,Textbox146,Textbox90,Textbox153
Alaska,Denali NP & PRES,"498,722",16.64%,"498,758",11.85%,"847,073",-6.25%,"5,985,104",11.85%,"211,768",-6.25%,0,,"20,069",0.97%,0,,0,,"29,720",-10.84%,0,,0,,Subtotal Alaska,"3,254,809",60.82%,"2,227,739",40.53%,"883,184",-6.01%,"26,732,965",40.53%,"1,134,300",-2.66%,"17,301",,"20,069",,"7,529",,0,,"70,701",-6.12%,"28,091",,"42,830",-2.46%,"325,498,650",4.33%,"117,506,879",3.76%,"171,399,946",,"1,410,084,800",3.76%,"90,383,663",,"2,870,496",,"1,307,095",,"3,162,286",,"2,566,383",,"1,794,439",,"42,729",,"1,323,551",
Alaska,Gates of the Arctic NP & PRES,"11,045",16.79%,"8,438",0.48%,0,,"101,256",0.47%,0,,0,,0,,0,,0,,"4,000",-0.42%,0,,0,,Subtotal Alaska,"3,254,809",60.82%,"2,227,739",40.53%,"883,184",-6.01%,"26,732,965",40.53%,"1,134,300",-2.66%,"17,301",,"20,069",,"7,529",,0,,"70,701",-6.12%,"28,091",,"42,830",-2.46%,"325,498,650",4.33%,"117,506,879",3.76%,"171,399,946",,"1,410,084,800",3.76%,"90,383,663",,"2,870,496",,"1,307,095",,"3,162,286",,"2,566,383",,"1,794,439",,"42,729",,"1,323,551",
Alaska,Glacier Bay NP & PRES,"703,659",28.93%,"739,098",26.41%,458,-15.96%,"8,869,184",26.41%,"96,100",-20.89%,"12,354",-20.57%,0,,669,-7.60%,0,,"3,648",-2.49%,"3,960",7.68%,"9,518",-21.12%,Subtotal Alaska,"3,254,809",60.82%,"2,227,739",40.53%,"883,184",-6.01%,"26,732,965",40.53%,"1,134,300",-2.66%,"17,301",,"20,069",,"7,529",,0,,"70,701",-6.12%,"28,091",,"42,830",-2.46%,"325,498,650",4.33%,"117,506,879",3.76%,"171,399,946",,"1,410,084,800",3.76%,"90,383,663",,"2,870,496",,"1,307,095",,"3,162,286",,"2,566,383",,"1,794,439",,"42,729",,"1,323,551",
Alaska,Katmai NP & PRES,"33,763",-0.43%,"50,810",2.32%,"7,025",-6.78%,"609,721",2.32%,"101,346",7.95%,"4,947",1.64%,0,,"6,172",6.19%,0,,"5,564",3.21%,"2,408",,0,22.54%,Subtotal Alaska,"3,254,809",60.82%,"2,227,739",40.53%,"883,184",-6.01%,"26,732,965",40.53%,"1,134,300",-2.66%,"17,301",,"20,069",,"7,529",,0,,"70,701",-6.12%,"28,091",,"42,830",-2.46%,"325,498,650",4.33%,"117,506,879",3.76%,"171,399,946",,"1,410,084,800",3.76%,"90,383,663",,"2,870,496",,"1,307,095",,"3,162,286",,"2,566,383",,"1,794,439",,"42,729",,"1,323,551",
Alaska,Kenai Fjords NP,"387,525",-0.62%,"103,133",-9.57%,0,,"1,237,607",-9.57%,0,,0,,0,,688,23.74%,0,,57,-18.57%,0,-33.10%,665,,Subtotal Alaska,"3,254,809",60.82%,"2,227,739",40.53%,"883,184",-6.01%,"26,732,965",40.53%,"1,134,300",-2.66%,"17,301",,"20,069",,"7,529",,0,,"70,701",-6.12%,"28,091",,"42,830",-2.46%,"325,498,650",4.33%,"117,506,879",3.76%,"171,399,946",,"1,410,084,800",3.76%,"90,383,663",,"2,870,496",,"1,307,095",,"3,162,286",,"2,566,383",,"1,794,439",,"42,729",,"1,323,551",
Alaska,Klondike Gold Rush NHP Alaska,"1,284,320",274.54%,"426,729",1163.03%,0,,"5,120,752",1163.02%,0,,0,,0,,0,,0,,0,-100.00%,0,,0,,Subtotal Alaska,"3,254,809",60.82%,"2,227,739",40.53%,"883,184",-6.01%,"26,732,965",40.53%,"1,134,300",-2.66%,"17,301",,"20,069",,"7,529",,0,,"70,701",-6.12%,"28,091",,"42,830",-2.46%,"325,498,650",4.33%,"117,506,879",3.76%,"171,399,946",,"1,410,084,800",3.76%,"90,383,663",,"2,870,496",,"1,307,095",,"3,162,286",,"2,566,383",,"1,794,439",,"42,729",,"1,323,551",
Alaska,Kobuk Valley NP,"17,616",4.08%,"18,845",-5.99%,"7,700",-0.65%,"226,149",-5.99%,"233,200",3.55%,0,,0,,0,,0,,"6,675",-9.18%,"7,150",,0,5.15%,Subtotal Alaska,"3,254,809",60.82%,"2,227,739",40.53%,"883,184",-6.01%,"26,732,965",40.53%,"1,134,300",-2.66%,"17,301",,"20,069",,"7,529",,0,,"70,701",-6.12%,"28,091",,"42,830",-2.46%,"325,498,650",4.33%,"117,506,879",3.76%,"171,399,946",,"1,410,084,800",3.76%,"90,383,663",,"2,870,496",,"1,307,095",,"3,162,286",,"2,566,383",,"1,794,439",,"42,729",,"1,323,551",
Alaska,Lake Clark NP & PRES,"16,728",-8.02%,"11,864",-12.61%,"3,223",18.41%,"142,378",-12.61%,"37,862",-13.93%,0,,0,,0,,0,,"4,555",-15.97%,"1,428",19.64%,396,-18.49%,Subtotal Alaska,"3,254,809",60.82%,"2,227,739",40.53%,"883,184",-6.01%,"26,732,965",40.53%,"1,134,300",-2.66%,"17,301",,"20,069",,"7,529",,0,,"70,701",-6.12%,"28,091",,"42,830",-2.46%,"325,498,650",4.33%,"117,506,879",3.76%,"171,399,946",,"1,410,084,800",3.76%,"90,383,663",,"2,870,496",,"1,307,095",,"3,162,286",,"2,566,383",,"1,794,439",,"42,729",,"1,323,551",
Alaska,Noatak NPRES,"19,108",3.89%,"34,801",1.31%,"8,550",1.18%,"417,613",1.31%,"211,200",2.72%,0,,0,,0,,0,,"5,600",-0.88%,"5,950",,0,3.48%,Subtotal Alaska,"3,254,809",60.82%,"2,227,739",40.53%,"883,184",-6.01%,"26,732,965",40.53%,"1,134,300",-2.66%,"17,301",,"20,069",,"7,529",,0,,"70,701",-6.12%,"28,091",,"42,830",-2.46%,"325,498,650",4.33%,"117,506,879",3.76%,"171,399,946",,"1,410,084,800",3.76%,"90,383,663",,"2,870,496",,"1,307,095",,"3,162,286",,"2,566,383",,"1,794,439",,"42,729",,"1,323,551",
Alaska,Sitka NHP,"182,115",35.45%,"9,172",35.64%,0,,"110,073",35.64%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Alaska,"3,254,809",60.82%,"2,227,739",40.53%,"883,184",-6.01%,"26,732,965",40.53%,"1,134,300",-2.66%,"17,301",,"20,069",,"7,529",,0,,"70,701",-6.12%,"28,091",,"42,830",-2.46%,"325,498,650",4.33%,"117,506,879",3.76%,"171,399,946",,"1,410,084,800",3.76%,"90,383,663",,"2,870,496",,"1,307,095",,"3,162,286",,"2,566,383",,"1,794,439",,"42,729",,"1,323,551",
