Title1,Textbox33
Visitation By State and by Park for Calendar Year: 2021,This report documents the number of recreation visitors and visitor days for all NPS units that reported public use data in Calendar Year 2021 and displays the percent change from the previous year.

State,Field1,Field2,Textbox22,Field4,Textbox24,TotalNonRecreationVisits,Textbox98,TotalRecreationVisitorHours,Textbox103,TotalNonRecreationVisitorHours,Textbox109,ConcessionerLodgingOvernights,Textbox115,ConcessionerCampingOvernights,Textbox121,TentOvernights,Textbox127,RecreationVehicleOvernights,Textbox133,BackcountryOvernights,Textbox139,NonRecreationOvernights,Textbox144,MiscellaneousOvernights,Textbox151,State2,RecVisitors1,Textbox23,RecDays1,Textbox25,Textbox11,Textbox99,Textbox74,Textbox104,Textbox69,Textbox110,Textbox56,Textbox116,Textbox51,Textbox122,Textbox46,Textbox128,Textbox41,Textbox134,Textbox36,Textbox140,Textbox94,Textbox145,Textbox89,Textbox152,Textbox28,Textbox29,Textbox30,Textbox31,Textbox12,Textbox100,Textbox75,Textbox105,Textbox70,Textbox111,Textbox57,Textbox117,Textbox52,Textbox123,Textbox47,Textbox129,Textbox42,Textbox135,Textbox37,Textbox141,Textbox95,Textbox146,Textbox90,Textbox153
Alaska,Glacier Bay NP & PRES,"89,768",1461.73%,"133,925",580.93%,494,143.35%,"1,607,101",580.93%,"109,050",126.24%,"18,575",,0,,813,764.89%,0,,"3,445",248.33%,"4,470",6.15%,"8,858",124.62%,Subtotal Alaska,"1,001,956",146.37%,"862,686",180.30%,"1,149,550",,"10,352,312",,"1,070,144",,"23,152",,"21,477",,"4,092",,0,,"69,467",,"23,990",,"11,806",,"297,115,401",25.33%,"113,054,626",28.60%,"158,074,682",,"1,356,657,741",28.60%,"86,643,416",,"2,342,000",,"1,383,506",,"3,185,050",,"2,473,338",,"1,953,623",,"37,731",,"1,370,208",
Alaska,Katmai NP & PRES,"24,764",-51.92%,"34,100",-24.71%,"6,266",795.14%,"409,210",-24.71%,"60,664",356.81%,"4,577",599.85%,0,,"2,585",,0,,"3,491",-82.80%,909,-100.00%,0,89.38%,Subtotal Alaska,"1,001,956",146.37%,"862,686",180.30%,"1,149,550",,"10,352,312",,"1,070,144",,"23,152",,"21,477",,"4,092",,0,,"69,467",,"23,990",,"11,806",,"297,115,401",25.33%,"113,054,626",28.60%,"158,074,682",,"1,356,657,741",28.60%,"86,643,416",,"2,342,000",,"1,383,506",,"3,185,050",,"2,473,338",,"1,953,623",,"37,731",,"1,370,208",
Alaska,Kenai Fjords NP,"411,782",255.35%,"119,156",321.51%,0,,"1,429,873",321.50%,0,,0,,0,,694,,0,,32,-73.77%,0,,632,,Subtotal Alaska,"1,001,956",146.37%,"862,686",180.30%,"1,149,550",,"10,352,312",,"1,070,144",,"23,152",,"21,477",,"4,092",,0,,"69,467",,"23,990",,"11,806",,"297,115,401",25.33%,"113,054,626",28.60%,"158,074,682",,"1,356,657,741",28.60%,"86,643,416",,"2,342,000",,"1,383,506",,"3,185,050",,"2,473,338",,"1,953,623",,"37,731",,"1,370,208",
Alaska,Klondike Gold Rush NHP Alaska,"33,228",11087.88%,"15,487",3452.06%,0,,"185,848",3447.39%,0,,0,,0,,0,,0,,481,640.00%,0,,0,,Subtotal Alaska,"1,001,956",146.37%,"862,686",180.30%,"1,149,550",,"10,352,312",,"1,070,144",,"23,152",,"21,477",,"4,092",,0,,"69,467",,"23,990",,"11,806",,"297,115,401",25.33%,"113,054,626",28.60%,"158,074,682",,"1,356,657,741",28.60%,"86,643,416",,"2,342,000",,"1,383,506",,"3,185,050",,"2,473,338",,"1,953,623",,"37,731",,"1,370,208",
Alaska,Kobuk Valley NP,"11,540",3.17%,"14,174",5.24%,"6,530",-17.98%,"170,096",5.24%,"192,880",-3.33%,0,,0,,0,,0,,"5,164",5.65%,"5,860",,0,3.53%,Subtotal Alaska,"1,001,956",146.37%,"862,686",180.30%,"1,149,550",,"10,352,312",,"1,070,144",,"23,152",,"21,477",,"4,092",,0,,"69,467",,"23,990",,"11,806",,"297,115,401",25.33%,"113,054,626",28.60%,"158,074,682",,"1,356,657,741",28.60%,"86,643,416",,"2,342,000",,"1,383,506",,"3,185,050",,"2,473,338",,"1,953,623",,"37,731",,"1,370,208",
Alaska,Lake Clark NP & PRES,"18,278",269.40%,"14,400",124.58%,"2,771",,"172,802",124.56%,"38,190",,0,,0,,0,,0,,"6,054",98.62%,"1,484",,139,,Subtotal Alaska,"1,001,956",146.37%,"862,686",180.30%,"1,149,550",,"10,352,312",,"1,070,144",,"23,152",,"21,477",,"4,092",,0,,"69,467",,"23,990",,"11,806",,"297,115,401",25.33%,"113,054,626",28.60%,"158,074,682",,"1,356,657,741",28.60%,"86,643,416",,"2,342,000",,"1,383,506",,"3,185,050",,"2,473,338",,"1,953,623",,"37,731",,"1,370,208",
Alaska,Noatak NPRES,"12,891",2.86%,"24,850",4.96%,"7,320",3.98%,"298,200",4.96%,"169,200",4.03%,0,,0,,0,,0,,"3,831",7.28%,"4,610",,0,4.06%,Subtotal Alaska,"1,001,956",146.37%,"862,686",180.30%,"1,149,550",,"10,352,312",,"1,070,144",,"23,152",,"21,477",,"4,092",,0,,"69,467",,"23,990",,"11,806",,"297,115,401",25.33%,"113,054,626",28.60%,"158,074,682",,"1,356,657,741",28.60%,"86,643,416",,"2,342,000",,"1,383,506",,"3,185,050",,"2,473,338",,"1,953,623",,"37,731",,"1,370,208",
Alaska,Sitka NHP,"96,793",-16.19%,"5,480",-23.64%,0,,"65,763",-23.65%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Alaska,"1,001,956",146.37%,"862,686",180.30%,"1,149,550",,"10,352,312",,"1,070,144",,"23,152",,"21,477",,"4,092",,0,,"69,467",,"23,990",,"11,806",,"297,115,401",25.33%,"113,054,626",28.60%,"158,074,682",,"1,356,657,741",28.60%,"86,643,416",,"2,342,000",,"1,383,506",,"3,185,050",,"2,473,338",,"1,953,623",,"37,731",,"1,370,208",
Alaska,Wrangell-St. Elias NP & PRES,"50,189",201.34%,"192,390",201.35%,0,,"2,308,685",201.35%,0,,0,,0,,0,,0,,580,,0,407.46%,"2,177",,Subtotal Alaska,"1,001,956",146.37%,"862,686",180.30%,"1,149,550",,"10,352,312",,"1,070,144",,"23,152",,"21,477",,"4,092",,0,,"69,467",,"23,990",,"11,806",,"297,115,401",25.33%,"113,054,626",28.60%,"158,074,682",,"1,356,657,741",28.60%,"86,643,416",,"2,342,000",,"1,383,506",,"3,185,050",,"2,473,338",,"1,953,623",,"37,731",,"1,370,208",
Alaska,Yukon-Charley Rivers NPRES,629,-5.56%,"4,780",26.82%,113,73.85%,"57,370",26.85%,"13,560",73.85%,0,,0,,0,,0,,"2,338",27.83%,565,,0,73.85%,Subtotal Alaska,"1,001,956",146.37%,"862,686",180.30%,"1,149,550",,"10,352,312",,"1,070,144",,"23,152",,"21,477",,"4,092",,0,,"69,467",,"23,990",,"11,806",,"297,115,401",25.33%,"113,054,626",28.60%,"158,074,682",,"1,356,657,741",28.60%,"86,643,416",,"2,342,000",,"1,383,506",,"3,185,050",,"2,473,338",,"1,953,623",,"37,731",,"1,370,208",
American Samoa,National Park of American Samoa,"8,495",76.28%,"1,415",76.21%,0,,"16,990",76.24%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal American Samoa,"8,495",76.28%,"1,415",76.21%,0,,"16,990",76.24%,0,,0,,0,,0,,0,,0,,0,,0,,"297,115,401",25.33%,"113,054,626",28.60%,"158,074,682",,"1,356,657,741",28.60%,"86,643,416",,"2,342,000",,"1,383,506",,"3,185,050",,"2,473,338",,"1,953,623",,"37,731",,"1,370,208",
Arizona,Canyon de Chelly NM,"184,191",139.98%,"104,347",135.45%,"617,868",18.35%,"1,252,165",135.45%,"1,235,735",18.35%,"7,794",68.45%,"4,458",296.27%,0,,0,,0,-100.00%,"2,284",,0,57.63%,Subtotal Arizona,"10,683,594",39.51%,"8,024,266",45.19%,"4,158,143",-6.45%,"96,291,312",45.19%,"2,924,122",-3.31%,"463,356",82.46%,"164,150",-1.89%,"174,056",,"123,207",,"347,699",67.34%,"2,284",,"556,191",57.63%,"297,115,401",25.33%,"113,054,626",28.60%,"158,074,682",,"1,356,657,741",28.60%,"86,643,416",,"2,342,000",,"1,383,506",,"3,185,050",,"2,473,338",,"1,953,623",,"37,731",,"1,370,208",
Arizona,Casa Grande Ruins NM,"49,261",11.28%,"5,591",13.75%,"2,160",20.00%,"67,100",13.76%,216,20.00%,0,,0,,0,,0,,0,,0,,0,,Subtotal Arizona,"10,683,594",39.51%,"8,024,266",45.19%,"4,158,143",-6.45%,"96,291,312",45.19%,"2,924,122",-3.31%,"463,356",82.46%,"164,150",-1.89%,"174,056",,"123,207",,"347,699",67.34%,"2,284",,"556,191",57.63%,"297,115,401",25.33%,"113,054,626",28.60%,"158,074,682",,"1,356,657,741",28.60%,"86,643,416",,"2,342,000",,"1,383,506",,"3,185,050",,"2,473,338",,"1,953,623",,"37,731",,"1,370,208",
Arizona,Chiricahua NM,"53,413",19.24%,"28,490",45.58%,"3,600",0.00%,"341,885",45.58%,"1,200",0.00%,0,,0,,"9,531",84.64%,"5,179",35.58%,0,,0,274.65%,813,,Subtotal Arizona,"10,683,594",39.51%,"8,024,266",45.19%,"4,158,143",-6.45%,"96,291,312",45.19%,"2,924,122",-3.31%,"463,356",82.46%,"164,150",-1.89%,"174,056",,"123,207",,"347,699",67.34%,"2,284",,"556,191",57.63%,"297,115,401",25.33%,"113,054,626",28.60%,"158,074,682",,"1,356,657,741",28.60%,"86,643,416",,"2,342,000",,"1,383,506",,"3,185,050",,"2,473,338",,"1,953,623",,"37,731",,"1,370,208",
Arizona,Coronado NMEM,"129,758",-16.93%,"12,866",-9.16%,"2,508",0.00%,"154,402",-9.16%,"1,248",0.00%,0,,0,,0,,0,,0,,0,,0,,Subtotal Arizona,"10,683,594",39.51%,"8,024,266",45.19%,"4,158,143",-6.45%,"96,291,312",45.19%,"2,924,122",-3.31%,"463,356",82.46%,"164,150",-1.89%,"174,056",,"123,207",,"347,699",67.34%,"2,284",,"556,191",57.63%,"297,115,401",25.33%,"113,054,626",28.60%,"158,074,682",,"1,356,657,741",28.60%,"86,643,416",,"2,342,000",,"1,383,506",,"3,185,050",,"2,473,338",,"1,953,623",,"37,731",,"1,370,208",
Arizona,Fort Bowie NHS,"9,280",43.74%,"1,546",43.68%,0,,"18,560",43.74%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Arizona,"10,683,594",39.51%,"8,024,266",45.19%,"4,158,143",-6.45%,"96,291,312",45.19%,"2,924,122",-3.31%,"463,356",82.46%,"164,150",-1.89%,"174,056",,"123,207",,"347,699",67.34%,"2,284",,"556,191",57.63%,"297,115,401",25.33%,"113,054,626",28.60%,"158,074,682",,"1,356,657,741",28.60%,"86,643,416",,"2,342,000",,"1,383,506",,"3,185,050",,"2,473,338",,"1,953,623",,"37,731",,"1,370,208",
Arizona,Glen Canyon NRA,"749,392",109.44%,"361,714",67.02%,"15,576",-21.63%,"4,340,579",67.02%,"186,891",-21.64%,"56,164",198.43%,"40,185",-5.78%,"34,932",1695.07%,"34,977",2150.77%,0,,0,27.23%,"540,636",,Subtotal Arizona,"10,683,594",39.51%,"8,024,266",45.19%,"4,158,143",-6.45%,"96,291,312",45.19%,"2,924,122",-3.31%,"463,356",82.46%,"164,150",-1.89%,"174,056",,"123,207",,"347,699",67.34%,"2,284",,"556,191",57.63%,"297,115,401",25.33%,"113,054,626",28.60%,"158,074,682",,"1,356,657,741",28.60%,"86,643,416",,"2,342,000",,"1,383,506",,"3,185,050",,"2,473,338",,"1,953,623",,"37,731",,"1,370,208",
Arizona,Grand Canyon NP,"4,532,677",56.46%,"5,927,482",58.74%,"18,243",23.36%,"71,129,791",58.74%,"18,243",23.36%,"393,531",79.76%,"38,293",22.44%,"119,531",589.69%,"55,661",778.21%,"332,295",87.11%,0,1507.85%,"7,991",,Subtotal Arizona,"10,683,594",39.51%,"8,024,266",45.19%,"4,158,143",-6.45%,"96,291,312",45.19%,"2,924,122",-3.31%,"463,356",82.46%,"164,150",-1.89%,"174,056",,"123,207",,"347,699",67.34%,"2,284",,"556,191",57.63%,"297,115,401",25.33%,"113,054,626",28.60%,"158,074,682",,"1,356,657,741",28.60%,"86,643,416",,"2,342,000",,"1,383,506",,"3,185,050",,"2,473,338",,"1,953,623",,"37,731",,"1,370,208",
Arizona,Hubbell Trading Post NHS,"21,256",86.34%,915,86.35%,"4,584",0.00%,"10,982",86.33%,"1,056",0.00%,0,,0,,0,,0,,0,,0,,0,,Subtotal Arizona,"10,683,594",39.51%,"8,024,266",45.19%,"4,158,143",-6.45%,"96,291,312",45.19%,"2,924,122",-3.31%,"463,356",82.46%,"164,150",-1.89%,"174,056",,"123,207",,"347,699",67.34%,"2,284",,"556,191",57.63%,"297,115,401",25.33%,"113,054,626",28.60%,"158,074,682",,"1,356,657,741",28.60%,"86,643,416",,"2,342,000",,"1,383,506",,"3,185,050",,"2,473,338",,"1,953,623",,"37,731",,"1,370,208",
Arizona,Lake Mead NRA,"1,900,868",-5.15%,"1,129,406",-5.92%,"84,798",-8.61%,"13,552,882",-5.92%,"508,780",-8.61%,"5,867",-49.33%,"81,214",-11.97%,"1,428",0.49%,"1,812",0.17%,"10,576",-59.62%,0,24.15%,"6,652",,Subtotal Arizona,"10,683,594",39.51%,"8,024,266",45.19%,"4,158,143",-6.45%,"96,291,312",45.19%,"2,924,122",-3.31%,"463,356",82.46%,"164,150",-1.89%,"174,056",,"123,207",,"347,699",67.34%,"2,284",,"556,191",57.63%,"297,115,401",25.33%,"113,054,626",28.60%,"158,074,682",,"1,356,657,741",28.60%,"86,643,416",,"2,342,000",,"1,383,506",,"3,185,050",,"2,473,338",,"1,953,623",,"37,731",,"1,370,208",
Arizona,Montezuma Castle NM,"418,147",72.77%,"34,845",72.77%,0,,"418,147",72.77%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Arizona,"10,683,594",39.51%,"8,024,266",45.19%,"4,158,143",-6.45%,"96,291,312",45.19%,"2,924,122",-3.31%,"463,356",82.46%,"164,150",-1.89%,"174,056",,"123,207",,"347,699",67.34%,"2,284",,"556,191",57.63%,"297,115,401",25.33%,"113,054,626",28.60%,"158,074,682",,"1,356,657,741",28.60%,"86,643,416",,"2,342,000",,"1,383,506",,"3,185,050",,"2,473,338",,"1,953,623",,"37,731",,"1,370,208",
Arizona,Navajo NM,"14,834",272.25%,"3,612",318.54%,"1,147",,"43,355",318.24%,287,,0,,0,,766,493.80%,699,306.40%,0,,0,,0,,Subtotal Arizona,"10,683,594",39.51%,"8,024,266",45.19%,"4,158,143",-6.45%,"96,291,312",45.19%,"2,924,122",-3.31%,"463,356",82.46%,"164,150",-1.89%,"174,056",,"123,207",,"347,699",67.34%,"2,284",,"556,191",57.63%,"297,115,401",25.33%,"113,054,626",28.60%,"158,074,682",,"1,356,657,741",28.60%,"86,643,416",,"2,342,000",,"1,383,506",,"3,185,050",,"2,473,338",,"1,953,623",,"37,731",,"1,370,208",
Arizona,Organ Pipe Cactus NM,"190,848",-0.35%,"65,873",6.90%,"457,038",-47.22%,"790,482",6.90%,"228,520",-47.21%,0,,0,,"7,868",56.11%,"24,879",-10.47%,189,30.34%,0,-100.00%,0,,Subtotal Arizona,"10,683,594",39.51%,"8,024,266",45.19%,"4,158,143",-6.45%,"96,291,312",45.19%,"2,924,122",-3.31%,"463,356",82.46%,"164,150",-1.89%,"174,056",,"123,207",,"347,699",67.34%,"2,284",,"556,191",57.63%,"297,115,401",25.33%,"113,054,626",28.60%,"158,074,682",,"1,356,657,741",28.60%,"86,643,416",,"2,342,000",,"1,383,506",,"3,185,050",,"2,473,338",,"1,953,623",,"37,731",,"1,370,208",
Arizona,Petrified Forest NP,"590,334",53.54%,"121,044",54.20%,120,0.00%,"1,452,533",54.20%,120,0.00%,0,,0,,0,,0,,624,198.56%,0,,0,,Subtotal Arizona,"10,683,594",39.51%,"8,024,266",45.19%,"4,158,143",-6.45%,"96,291,312",45.19%,"2,924,122",-3.31%,"463,356",82.46%,"164,150",-1.89%,"174,056",,"123,207",,"347,699",67.34%,"2,284",,"556,191",57.63%,"297,115,401",25.33%,"113,054,626",28.60%,"158,074,682",,"1,356,657,741",28.60%,"86,643,416",,"2,342,000",,"1,383,506",,"3,185,050",,"2,473,338",,"1,953,623",,"37,731",,"1,370,208",
Arizona,Pipe Spring NM,"24,026",126.17%,"3,003",126.30%,404,0.00%,"36,037",126.18%,900,0.00%,0,,0,,0,,0,,0,,0,,0,,Subtotal Arizona,"10,683,594",39.51%,"8,024,266",45.19%,"4,158,143",-6.45%,"96,291,312",45.19%,"2,924,122",-3.31%,"463,356",82.46%,"164,150",-1.89%,"174,056",,"123,207",,"347,699",67.34%,"2,284",,"556,191",57.63%,"297,115,401",25.33%,"113,054,626",28.60%,"158,074,682",,"1,356,657,741",28.60%,"86,643,416",,"2,342,000",,"1,383,506",,"3,185,050",,"2,473,338",,"1,953,623",,"37,731",,"1,370,208",
Arizona,Saguaro NP,"1,079,786",41.66%,"129,489",86.11%,"2,931,086",1.17%,"1,553,872",86.11%,"732,770",1.17%,0,,0,,0,,0,,"4,015",16.01%,0,,0,,Subtotal Arizona,"10,683,594",39.51%,"8,024,266",45.19%,"4,158,143",-6.45%,"96,291,312",45.19%,"2,924,122",-3.31%,"463,356",82.46%,"164,150",-1.89%,"174,056",,"123,207",,"347,699",67.34%,"2,284",,"556,191",57.63%,"297,115,401",25.33%,"113,054,626",28.60%,"158,074,682",,"1,356,657,741",28.60%,"86,643,416",,"2,342,000",,"1,383,506",,"3,185,050",,"2,473,338",,"1,953,623",,"37,731",,"1,370,208",
Arizona,Sunset Crater Volcano NM,"125,653",50.18%,"15,706",54.86%,"12,000",0.00%,"188,480",54.86%,"3,996",0.00%,0,,0,,0,,0,,0,,0,,0,,Subtotal Arizona,"10,683,594",39.51%,"8,024,266",45.19%,"4,158,143",-6.45%,"96,291,312",45.19%,"2,924,122",-3.31%,"463,356",82.46%,"164,150",-1.89%,"174,056",,"123,207",,"347,699",67.34%,"2,284",,"556,191",57.63%,"297,115,401",25.33%,"113,054,626",28.60%,"158,074,682",,"1,356,657,741",28.60%,"86,643,416",,"2,342,000",,"1,383,506",,"3,185,050",,"2,473,338",,"1,953,623",,"37,731",,"1,370,208",
Arizona,Tonto NM,"32,334",30.61%,"4,634",38.12%,0,,"55,613",38.11%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Arizona,"10,683,594",39.51%,"8,024,266",45.19%,"4,158,143",-6.45%,"96,291,312",45.19%,"2,924,122",-3.31%,"463,356",82.46%,"164,150",-1.89%,"174,056",,"123,207",,"347,699",67.34%,"2,284",,"556,191",57.63%,"297,115,401",25.33%,"113,054,626",28.60%,"158,074,682",,"1,356,657,741",28.60%,"86,643,416",,"2,342,000",,"1,383,506",,"3,185,050",,"2,473,338",,"1,953,623",,"37,731",,"1,370,208",
Arizona,Tumacacori NHP,"33,357",40.59%,"4,186",40.75%,0,,"50,234",40.75%,0,,0,,0,,0,,0,,0,,0,98.00%,99,,Subtotal Arizona,"10,683,594",39.51%,"8,024,266",45.19%,"4,158,143",-6.45%,"96,291,312",45.19%,"2,924,122",-3.31%,"463,356",82.46%,"164,150",-1.89%,"174,056",,"123,207",,"347,699",67.34%,"2,284",,"556,191",57.63%,"297,115,401",25.33%,"113,054,626",28.60%,"158,074,682",,"1,356,657,741",28.60%,"86,643,416",,"2,342,000",,"1,383,506",,"3,185,050",,"2,473,338",,"1,953,623",,"37,731",,"1,370,208",
