Title1,Textbox33
Visitation By State and by Park for Fiscal Year: 2018,This report documents the number of recreation visitors and visitor days for all NPS units that reported public use data in Fiscal Year 2018 and displays the percent change from the previous year.

State,Field1,Field2,Textbox22,Field4,Textbox24,TotalNonRecreationVisits,Textbox98,TotalRecreationVisitorHours,Textbox103,TotalNonRecreationVisitorHours,Textbox109,ConcessionerLodgingOvernights,Textbox115,ConcessionerCampingOvernights,Textbox121,TentOvernights,Textbox127,RecreationVehicleOvernights,Textbox133,BackcountryOvernights,Textbox139,NonRecreationOvernights,Textbox144,MiscellaneousOvernights,Textbox151,State2,RecVisitors1,Textbox23,RecDays1,Textbox25,Textbox11,Textbox99,Textbox74,Textbox104,Textbox69,Textbox110,Textbox56,Textbox116,Textbox51,Textbox122,Textbox46,Textbox128,Textbox41,Textbox134,Textbox36,Textbox140,Textbox94,Textbox145,Textbox89,Textbox152,Textbox28,Textbox29,Textbox30,Textbox31,Textbox12,Textbox100,Textbox75,Textbox105,Textbox70,Textbox111,Textbox57,Textbox117,Textbox52,Textbox123,Textbox47,Textbox129,Textbox42,Textbox135,Textbox37,Textbox141,Textbox95,Textbox146,Textbox90,Textbox153
Alaska,Gates of the Arctic NP & PRES,"9,570",-15.53%,"15,478",17.70%,0,,"185,742",17.70%,0,,0,,0,,0,,0,,"7,561",18.98%,0,,0,,Subtotal Alaska,"2,920,321",4.72%,"2,026,594",-0.39%,"809,724",,"24,319,191",-0.39%,"489,812",,"16,691",,"27,587",,"5,276",,0,,"74,966",-8.18%,"23,570",,"17,668",,"321,237,052",-3.57%,"117,394,023",-2.69%,"171,934,764",,"1,408,730,383",-2.69%,"93,311,469",,"3,161,801",,"1,362,538",,"3,612,752",,"2,498,567",,"1,933,162",,"39,722",,"1,558,445",
Alaska,Glacier Bay NP & PRES,"599,242",9.82%,"643,440",9.57%,664,87.04%,"7,721,291",9.57%,"93,580",-3.35%,"12,475",1.00%,0,,783,-13.10%,0,,"5,884",-2.63%,"3,775",33.17%,"17,668",-5.98%,Subtotal Alaska,"2,920,321",4.72%,"2,026,594",-0.39%,"809,724",,"24,319,191",-0.39%,"489,812",,"16,691",,"27,587",,"5,276",,0,,"74,966",-8.18%,"23,570",,"17,668",,"321,237,052",-3.57%,"117,394,023",-2.69%,"171,934,764",,"1,408,730,383",-2.69%,"93,311,469",,"3,161,801",,"1,362,538",,"3,612,752",,"2,498,567",,"1,933,162",,"39,722",,"1,558,445",
Alaska,Katmai NP & PRES,"37,818",0.00%,"19,440",0.00%,0,,"233,289",0.00%,0,,"4,216",0.00%,0,,"2,098",0.00%,0,,483,0.00%,0,,0,,Subtotal Alaska,"2,920,321",4.72%,"2,026,594",-0.39%,"809,724",,"24,319,191",-0.39%,"489,812",,"16,691",,"27,587",,"5,276",,0,,"74,966",-8.18%,"23,570",,"17,668",,"321,237,052",-3.57%,"117,394,023",-2.69%,"171,934,764",,"1,408,730,383",-2.69%,"93,311,469",,"3,161,801",,"1,362,538",,"3,612,752",,"2,498,567",,"1,933,162",,"39,722",,"1,558,445",
Alaska,Kenai Fjords NP,"323,116",6.59%,"92,283",14.61%,0,,"1,107,396",14.61%,0,,0,,0,,"1,080",-8.16%,0,,690,2.37%,0,,0,,Subtotal Alaska,"2,920,321",4.72%,"2,026,594",-0.39%,"809,724",,"24,319,191",-0.39%,"489,812",,"16,691",,"27,587",,"5,276",,0,,"74,966",-8.18%,"23,570",,"17,668",,"321,237,052",-3.57%,"117,394,023",-2.69%,"171,934,764",,"1,408,730,383",-2.69%,"93,311,469",,"3,161,801",,"1,362,538",,"3,612,752",,"2,498,567",,"1,933,162",,"39,722",,"1,558,445",
Alaska,Klondike Gold Rush NHP Alaska,"1,016,489",12.15%,"348,129",12.70%,0,,"4,177,553",12.70%,0,,0,,0,,"1,315",-50.36%,0,,"5,508",-2.29%,0,,0,,Subtotal Alaska,"2,920,321",4.72%,"2,026,594",-0.39%,"809,724",,"24,319,191",-0.39%,"489,812",,"16,691",,"27,587",,"5,276",,0,,"74,966",-8.18%,"23,570",,"17,668",,"321,237,052",-3.57%,"117,394,023",-2.69%,"171,934,764",,"1,408,730,383",-2.69%,"93,311,469",,"3,161,801",,"1,362,538",,"3,612,752",,"2,498,567",,"1,933,162",,"39,722",,"1,558,445",
Alaska,Kobuk Valley NP,"14,660",-5.42%,"4,171",-1.65%,"7,750",0.00%,"50,060",-1.65%,"62,000",0.00%,0,,0,,0,,0,,"7,050",0.00%,"7,100",,0,0.00%,Subtotal Alaska,"2,920,321",4.72%,"2,026,594",-0.39%,"809,724",,"24,319,191",-0.39%,"489,812",,"16,691",,"27,587",,"5,276",,0,,"74,966",-8.18%,"23,570",,"17,668",,"321,237,052",-3.57%,"117,394,023",-2.69%,"171,934,764",,"1,408,730,383",-2.69%,"93,311,469",,"3,161,801",,"1,362,538",,"3,612,752",,"2,498,567",,"1,933,162",,"39,722",,"1,558,445",
Alaska,Lake Clark NP & PRES,"14,756",-35.08%,"15,655",-7.62%,0,,"187,868",-7.62%,0,,0,,0,,0,,0,,"7,198",0.29%,0,,0,,Subtotal Alaska,"2,920,321",4.72%,"2,026,594",-0.39%,"809,724",,"24,319,191",-0.39%,"489,812",,"16,691",,"27,587",,"5,276",,0,,"74,966",-8.18%,"23,570",,"17,668",,"321,237,052",-3.57%,"117,394,023",-2.69%,"171,934,764",,"1,408,730,383",-2.69%,"93,311,469",,"3,161,801",,"1,362,538",,"3,612,752",,"2,498,567",,"1,933,162",,"39,722",,"1,558,445",
Alaska,Noatak NPRES,"16,110",-5.24%,"17,780",-0.76%,"8,450",-0.59%,"213,360",-0.76%,"67,600",-0.59%,0,,0,,0,,0,,"5,600",1.82%,"5,750",,0,1.77%,Subtotal Alaska,"2,920,321",4.72%,"2,026,594",-0.39%,"809,724",,"24,319,191",-0.39%,"489,812",,"16,691",,"27,587",,"5,276",,0,,"74,966",-8.18%,"23,570",,"17,668",,"321,237,052",-3.57%,"117,394,023",-2.69%,"171,934,764",,"1,408,730,383",-2.69%,"93,311,469",,"3,161,801",,"1,362,538",,"3,612,752",,"2,498,567",,"1,933,162",,"39,722",,"1,558,445",
Alaska,Sitka NHP,"197,116",-0.61%,"10,035",-0.32%,0,,"120,421",-0.32%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Alaska,"2,920,321",4.72%,"2,026,594",-0.39%,"809,724",,"24,319,191",-0.39%,"489,812",,"16,691",,"27,587",,"5,276",,0,,"74,966",-8.18%,"23,570",,"17,668",,"321,237,052",-3.57%,"117,394,023",-2.69%,"171,934,764",,"1,408,730,383",-2.69%,"93,311,469",,"3,161,801",,"1,362,538",,"3,612,752",,"2,498,567",,"1,933,162",,"39,722",,"1,558,445",
Alaska,Wrangell-St. Elias NP & PRES,"79,450",16.34%,"304,557",16.34%,0,,"3,654,688",16.34%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Alaska,"2,920,321",4.72%,"2,026,594",-0.39%,"809,724",,"24,319,191",-0.39%,"489,812",,"16,691",,"27,587",,"5,276",,0,,"74,966",-8.18%,"23,570",,"17,668",,"321,237,052",-3.57%,"117,394,023",-2.69%,"171,934,764",,"1,408,730,383",-2.69%,"93,311,469",,"3,161,801",,"1,362,538",,"3,612,752",,"2,498,567",,"1,933,162",,"39,722",,"1,558,445",
Alaska,Yukon-Charley Rivers NPRES,"1,237",29.39%,"7,418",70.80%,0,,"89,018",70.79%,0,,0,,0,,0,,0,,"3,606",72.37%,785,,0,196.23%,Subtotal Alaska,"2,920,321",4.72%,"2,026,594",-0.39%,"809,724",,"24,319,191",-0.39%,"489,812",,"16,691",,"27,587",,"5,276",,0,,"74,966",-8.18%,"23,570",,"17,668",,"321,237,052",-3.57%,"117,394,023",-2.69%,"171,934,764",,"1,408,730,383",-2.69%,"93,311,469",,"3,161,801",,"1,362,538",,"3,612,752",,"2,498,567",,"1,933,162",,"39,722",,"1,558,445",
American Samoa,National Park of American Samoa,"39,760",-29.23%,"6,626",-29.23%,0,,"79,519",-29.23%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal American Samoa,"39,760",-29.23%,"6,626",-29.23%,0,,"79,519",-29.23%,0,,0,,0,,0,,0,,0,,0,,0,,"321,237,052",-3.57%,"117,394,023",-2.69%,"171,934,764",,"1,408,730,383",-2.69%,"93,311,469",,"3,161,801",,"1,362,538",,"3,612,752",,"2,498,567",,"1,933,162",,"39,722",,"1,558,445",
Arizona,Canyon de Chelly NM,"495,613",-39.68%,"278,336",-36.90%,"751,450",-37.66%,"3,340,033",-36.90%,"1,502,900",-37.66%,"18,599",-4.24%,"11,728",15.90%,0,,0,,202,-71.51%,0,,0,,Subtotal Arizona,"13,017,288",-1.61%,"10,673,315",-0.60%,"4,167,860",-14.86%,"128,079,855",-0.60%,"3,303,087",-22.75%,"755,984",3.47%,"147,562",0.91%,"223,842",,"172,824",,"426,932",4.92%,0,,"574,391",,"321,237,052",-3.57%,"117,394,023",-2.69%,"171,934,764",,"1,408,730,383",-2.69%,"93,311,469",,"3,161,801",,"1,362,538",,"3,612,752",,"2,498,567",,"1,933,162",,"39,722",,"1,558,445",
Arizona,Casa Grande Ruins NM,"67,299",-13.18%,"7,638",-13.19%,"2,160",0.00%,"91,664",-13.19%,216,0.00%,0,,0,,0,,0,,0,,0,,0,,Subtotal Arizona,"13,017,288",-1.61%,"10,673,315",-0.60%,"4,167,860",-14.86%,"128,079,855",-0.60%,"3,303,087",-22.75%,"755,984",3.47%,"147,562",0.91%,"223,842",,"172,824",,"426,932",4.92%,0,,"574,391",,"321,237,052",-3.57%,"117,394,023",-2.69%,"171,934,764",,"1,408,730,383",-2.69%,"93,311,469",,"3,161,801",,"1,362,538",,"3,612,752",,"2,498,567",,"1,933,162",,"39,722",,"1,558,445",
Arizona,Chiricahua NM,"63,873",3.79%,"29,660",4.69%,"3,600",0.00%,"355,922",4.69%,"1,200",0.00%,0,,0,,"6,757",-3.06%,"7,021",7.92%,0,,0,62.18%,"1,625",,Subtotal Arizona,"13,017,288",-1.61%,"10,673,315",-0.60%,"4,167,860",-14.86%,"128,079,855",-0.60%,"3,303,087",-22.75%,"755,984",3.47%,"147,562",0.91%,"223,842",,"172,824",,"426,932",4.92%,0,,"574,391",,"321,237,052",-3.57%,"117,394,023",-2.69%,"171,934,764",,"1,408,730,383",-2.69%,"93,311,469",,"3,161,801",,"1,362,538",,"3,612,752",,"2,498,567",,"1,933,162",,"39,722",,"1,558,445",
Arizona,Coronado NMEM,"106,973",-20.42%,"10,112",-13.90%,"2,508",0.00%,"121,344",-13.91%,"1,248",0.00%,0,,0,,0,,0,,0,,0,,0,,Subtotal Arizona,"13,017,288",-1.61%,"10,673,315",-0.60%,"4,167,860",-14.86%,"128,079,855",-0.60%,"3,303,087",-22.75%,"755,984",3.47%,"147,562",0.91%,"223,842",,"172,824",,"426,932",4.92%,0,,"574,391",,"321,237,052",-3.57%,"117,394,023",-2.69%,"171,934,764",,"1,408,730,383",-2.69%,"93,311,469",,"3,161,801",,"1,362,538",,"3,612,752",,"2,498,567",,"1,933,162",,"39,722",,"1,558,445",
Arizona,Fort Bowie NHS,"8,556",3.33%,"1,426",3.33%,0,,"17,112",3.33%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Arizona,"13,017,288",-1.61%,"10,673,315",-0.60%,"4,167,860",-14.86%,"128,079,855",-0.60%,"3,303,087",-22.75%,"755,984",3.47%,"147,562",0.91%,"223,842",,"172,824",,"426,932",4.92%,0,,"574,391",,"321,237,052",-3.57%,"117,394,023",-2.69%,"171,934,764",,"1,408,730,383",-2.69%,"93,311,469",,"3,161,801",,"1,362,538",,"3,612,752",,"2,498,567",,"1,933,162",,"39,722",,"1,558,445",
Arizona,Glen Canyon NRA,"970,866",-10.40%,"468,511",-4.12%,"28,184",1.62%,"5,622,135",-4.12%,"338,197",1.62%,"63,009",1.63%,"83,121",-4.59%,"12,007",39.96%,"4,769",-32.01%,0,,0,11.96%,"523,589",,Subtotal Arizona,"13,017,288",-1.61%,"10,673,315",-0.60%,"4,167,860",-14.86%,"128,079,855",-0.60%,"3,303,087",-22.75%,"755,984",3.47%,"147,562",0.91%,"223,842",,"172,824",,"426,932",4.92%,0,,"574,391",,"321,237,052",-3.57%,"117,394,023",-2.69%,"171,934,764",,"1,408,730,383",-2.69%,"93,311,469",,"3,161,801",,"1,362,538",,"3,612,752",,"2,498,567",,"1,933,162",,"39,722",,"1,558,445",
Arizona,Grand Canyon NP,"6,264,823",1.29%,"8,217,348",1.07%,"24,278",-10.64%,"98,608,180",1.07%,"24,278",-10.64%,"672,313",3.87%,"37,300",19.23%,"141,943",-7.02%,"69,088",-5.42%,"337,194",7.61%,0,-4.81%,"28,827",,Subtotal Arizona,"13,017,288",-1.61%,"10,673,315",-0.60%,"4,167,860",-14.86%,"128,079,855",-0.60%,"3,303,087",-22.75%,"755,984",3.47%,"147,562",0.91%,"223,842",,"172,824",,"426,932",4.92%,0,,"574,391",,"321,237,052",-3.57%,"117,394,023",-2.69%,"171,934,764",,"1,408,730,383",-2.69%,"93,311,469",,"3,161,801",,"1,362,538",,"3,612,752",,"2,498,567",,"1,933,162",,"39,722",,"1,558,445",
Arizona,Hubbell Trading Post NHS,"40,386",-21.39%,"1,738",-21.43%,"4,584",0.00%,"20,863",-21.41%,"1,056",0.00%,0,,0,,0,,0,,0,,0,,0,,Subtotal Arizona,"13,017,288",-1.61%,"10,673,315",-0.60%,"4,167,860",-14.86%,"128,079,855",-0.60%,"3,303,087",-22.75%,"755,984",3.47%,"147,562",0.91%,"223,842",,"172,824",,"426,932",4.92%,0,,"574,391",,"321,237,052",-3.57%,"117,394,023",-2.69%,"171,934,764",,"1,408,730,383",-2.69%,"93,311,469",,"3,161,801",,"1,362,538",,"3,612,752",,"2,498,567",,"1,933,162",,"39,722",,"1,558,445",
Arizona,Lake Mead NRA,"1,909,737",-0.43%,"1,215,974",0.29%,"51,545",-0.88%,"14,591,694",0.29%,"309,281",-0.88%,"2,063",6.56%,"15,413",-12.95%,"51,742",29.16%,"65,855",29.16%,"85,840",-3.48%,0,5.21%,"18,511",,Subtotal Arizona,"13,017,288",-1.61%,"10,673,315",-0.60%,"4,167,860",-14.86%,"128,079,855",-0.60%,"3,303,087",-22.75%,"755,984",3.47%,"147,562",0.91%,"223,842",,"172,824",,"426,932",4.92%,0,,"574,391",,"321,237,052",-3.57%,"117,394,023",-2.69%,"171,934,764",,"1,408,730,383",-2.69%,"93,311,469",,"3,161,801",,"1,362,538",,"3,612,752",,"2,498,567",,"1,933,162",,"39,722",,"1,558,445",
Arizona,Montezuma Castle NM,"403,419",31.77%,"33,618",31.77%,0,,"403,419",31.77%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Arizona,"13,017,288",-1.61%,"10,673,315",-0.60%,"4,167,860",-14.86%,"128,079,855",-0.60%,"3,303,087",-22.75%,"755,984",3.47%,"147,562",0.91%,"223,842",,"172,824",,"426,932",4.92%,0,,"574,391",,"321,237,052",-3.57%,"117,394,023",-2.69%,"171,934,764",,"1,408,730,383",-2.69%,"93,311,469",,"3,161,801",,"1,362,538",,"3,612,752",,"2,498,567",,"1,933,162",,"39,722",,"1,558,445",
Arizona,Navajo NM,"67,390",2.06%,"15,826",8.58%,"13,327",-22.13%,"189,913",8.57%,"3,334",-22.10%,0,,0,,"2,512",28.10%,"2,060",13.88%,352,53.04%,0,-6.42%,175,,Subtotal Arizona,"13,017,288",-1.61%,"10,673,315",-0.60%,"4,167,860",-14.86%,"128,079,855",-0.60%,"3,303,087",-22.75%,"755,984",3.47%,"147,562",0.91%,"223,842",,"172,824",,"426,932",4.92%,0,,"574,391",,"321,237,052",-3.57%,"117,394,023",-2.69%,"171,934,764",,"1,408,730,383",-2.69%,"93,311,469",,"3,161,801",,"1,362,538",,"3,612,752",,"2,498,567",,"1,933,162",,"39,722",,"1,558,445",
Arizona,Organ Pipe Cactus NM,"262,387",3.48%,"65,880",13.09%,"1,182,115",1.09%,"790,560",13.09%,"591,057",1.09%,0,,0,,"8,881",46.17%,"24,031",25.92%,148,43.69%,0,1170.37%,"1,372",,Subtotal Arizona,"13,017,288",-1.61%,"10,673,315",-0.60%,"4,167,860",-14.86%,"128,079,855",-0.60%,"3,303,087",-22.75%,"755,984",3.47%,"147,562",0.91%,"223,842",,"172,824",,"426,932",4.92%,0,,"574,391",,"321,237,052",-3.57%,"117,394,023",-2.69%,"171,934,764",,"1,408,730,383",-2.69%,"93,311,469",,"3,161,801",,"1,362,538",,"3,612,752",,"2,498,567",,"1,933,162",,"39,722",,"1,558,445",
Arizona,Petrified Forest NP,"665,795",9.82%,"150,499",10.00%,120,0.00%,"1,805,993",10.00%,120,0.00%,0,,0,,0,,0,,"1,204",0.50%,0,,0,,Subtotal Arizona,"13,017,288",-1.61%,"10,673,315",-0.60%,"4,167,860",-14.86%,"128,079,855",-0.60%,"3,303,087",-22.75%,"755,984",3.47%,"147,562",0.91%,"223,842",,"172,824",,"426,932",4.92%,0,,"574,391",,"321,237,052",-3.57%,"117,394,023",-2.69%,"171,934,764",,"1,408,730,383",-2.69%,"93,311,469",,"3,161,801",,"1,362,538",,"3,612,752",,"2,498,567",,"1,933,162",,"39,722",,"1,558,445",
Arizona,Pipe Spring NM,"25,872",-13.87%,"3,234",-6.91%,404,0.00%,"38,809",-6.92%,900,0.00%,0,,0,,0,,0,,0,,0,,0,,Subtotal Arizona,"13,017,288",-1.61%,"10,673,315",-0.60%,"4,167,860",-14.86%,"128,079,855",-0.60%,"3,303,087",-22.75%,"755,984",3.47%,"147,562",0.91%,"223,842",,"172,824",,"426,932",4.92%,0,,"574,391",,"321,237,052",-3.57%,"117,394,023",-2.69%,"171,934,764",,"1,408,730,383",-2.69%,"93,311,469",,"3,161,801",,"1,362,538",,"3,612,752",,"2,498,567",,"1,933,162",,"39,722",,"1,558,445",
Arizona,Saguaro NP,"967,014",2.46%,"85,413",-3.95%,"2,084,574",-11.81%,"1,024,959",-3.95%,"521,144",-11.81%,0,,0,,0,,0,,"1,989",-17.26%,0,,0,,Subtotal Arizona,"13,017,288",-1.61%,"10,673,315",-0.60%,"4,167,860",-14.86%,"128,079,855",-0.60%,"3,303,087",-22.75%,"755,984",3.47%,"147,562",0.91%,"223,842",,"172,824",,"426,932",4.92%,0,,"574,391",,"321,237,052",-3.57%,"117,394,023",-2.69%,"171,934,764",,"1,408,730,383",-2.69%,"93,311,469",,"3,161,801",,"1,362,538",,"3,612,752",,"2,498,567",,"1,933,162",,"39,722",,"1,558,445",
Arizona,Sunset Crater Volcano NM,"112,047",6.82%,"11,671",6.82%,"12,000",0.00%,"140,059",6.82%,"3,996",0.00%,0,,0,,0,,0,,0,,0,,0,,Subtotal Arizona,"13,017,288",-1.61%,"10,673,315",-0.60%,"4,167,860",-14.86%,"128,079,855",-0.60%,"3,303,087",-22.75%,"755,984",3.47%,"147,562",0.91%,"223,842",,"172,824",,"426,932",4.92%,0,,"574,391",,"321,237,052",-3.57%,"117,394,023",-2.69%,"171,934,764",,"1,408,730,383",-2.69%,"93,311,469",,"3,161,801",,"1,362,538",,"3,612,752",,"2,498,567",,"1,933,162",,"39,722",,"1,558,445",
Arizona,Tonto NM,"40,761",3.78%,"6,089",4.30%,0,,"73,074",4.30%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Arizona,"13,017,288",-1.61%,"10,673,315",-0.60%,"4,167,860",-14.86%,"128,079,855",-0.60%,"3,303,087",-22.75%,"755,984",3.47%,"147,562",0.91%,"223,842",,"172,824",,"426,932",4.92%,0,,"574,391",,"321,237,052",-3.57%,"117,394,023",-2.69%,"171,934,764",,"1,408,730,383",-2.69%,"93,311,469",,"3,161,801",,"1,362,538",,"3,612,752",,"2,498,567",,"1,933,162",,"39,722",,"1,558,445",
Arizona,Tumacacori NHP,"44,935",4.31%,"5,678",24.19%,0,,"68,142",24.19%,0,,0,,0,,0,,0,,0,,0,52.08%,292,,Subtotal Arizona,"13,017,288",-1.61%,"10,673,315",-0.60%,"4,167,860",-14.86%,"128,079,855",-0.60%,"3,303,087",-22.75%,"755,984",3.47%,"147,562",0.91%,"223,842",,"172,824",,"426,932",4.92%,0,,"574,391",,"321,237,052",-3.57%,"117,394,023",-2.69%,"171,934,764",,"1,408,730,383",-2.69%,"93,311,469",,"3,161,801",,"1,362,538",,"3,612,752",,"2,498,567",,"1,933,162",,"39,722",,"1,558,445",
