Title1,Textbox33
Visitation By State and by Park for Fiscal Year: 2019,This report documents the number of recreation visitors and visitor days for all NPS units that reported public use data in Fiscal Year 2019 and displays the percent change from the previous year.

State,Field1,Field2,Textbox22,Field4,Textbox24,TotalNonRecreationVisits,Textbox98,TotalRecreationVisitorHours,Textbox103,TotalNonRecreationVisitorHours,Textbox109,ConcessionerLodgingOvernights,Textbox115,ConcessionerCampingOvernights,Textbox121,TentOvernights,Textbox127,RecreationVehicleOvernights,Textbox133,BackcountryOvernights,Textbox139,NonRecreationOvernights,Textbox144,MiscellaneousOvernights,Textbox151,State2,RecVisitors1,Textbox23,RecDays1,Textbox25,Textbox11,Textbox99,Textbox74,Textbox104,Textbox69,Textbox110,Textbox56,Textbox116,Textbox51,Textbox122,Textbox46,Textbox128,Textbox41,Textbox134,Textbox36,Textbox140,Textbox94,Textbox145,Textbox89,Textbox152,Textbox28,Textbox29,Textbox30,Textbox31,Textbox12,Textbox100,Textbox75,Textbox105,Textbox70,Textbox111,Textbox57,Textbox117,Textbox52,Textbox123,Textbox47,Textbox129,Textbox42,Textbox135,Textbox37,Textbox141,Textbox95,Textbox146,Textbox90,Textbox153
District of Columbia,"Martin Luther King, Jr. MEM","3,656,853",0.94%,"152,368",0.94%,0,,"1,828,427",0.94%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal District of Columbia,"39,388,800",-3.90%,"2,169,816",-4.49%,"18,453,906",,"26,037,914",-4.49%,"8,611,608",,0,,0,,0,,0,,0,,0,,0,,"323,265,920",0.63%,"117,813,378",0.36%,"168,429,137",,"1,413,762,714",0.36%,"92,171,932",,"3,181,747",,"1,219,465",,"3,470,299",,"2,422,533",,"1,924,534",,"30,131",,"1,370,639",
District of Columbia,Mary McLeod Bethune Council House NHS,"3,329",4795.59%,554,4936.36%,0,,"6,658",4795.59%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal District of Columbia,"39,388,800",-3.90%,"2,169,816",-4.49%,"18,453,906",,"26,037,914",-4.49%,"8,611,608",,0,,0,,0,,0,,0,,0,,0,,"323,265,920",0.63%,"117,813,378",0.36%,"168,429,137",,"1,413,762,714",0.36%,"92,171,932",,"3,181,747",,"1,219,465",,"3,470,299",,"2,422,533",,"1,924,534",,"30,131",,"1,370,639",
District of Columbia,National Capital Parks Central,"1,791,590",-3.64%,"94,271",-5.80%,0,,"1,131,261",-5.80%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal District of Columbia,"39,388,800",-3.90%,"2,169,816",-4.49%,"18,453,906",,"26,037,914",-4.49%,"8,611,608",,0,,0,,0,,0,,0,,0,,0,,"323,265,920",0.63%,"117,813,378",0.36%,"168,429,137",,"1,413,762,714",0.36%,"92,171,932",,"3,181,747",,"1,219,465",,"3,470,299",,"2,422,533",,"1,924,534",,"30,131",,"1,370,639",
District of Columbia,National Capital Parks East,"1,090,315",-17.36%,"153,627",-19.90%,"6,060,978",-7.09%,"1,843,534",-19.90%,"2,405,643",-4.58%,0,,0,,0,,0,,0,,0,,0,,Subtotal District of Columbia,"39,388,800",-3.90%,"2,169,816",-4.49%,"18,453,906",,"26,037,914",-4.49%,"8,611,608",,0,,0,,0,,0,,0,,0,,0,,"323,265,920",0.63%,"117,813,378",0.36%,"168,429,137",,"1,413,762,714",0.36%,"92,171,932",,"3,181,747",,"1,219,465",,"3,470,299",,"2,422,533",,"1,924,534",,"30,131",,"1,370,639",
District of Columbia,Pennsylvania Avenue NHS,"122,150",-1.88%,"3,359",-1.87%,0,,"40,310",-1.88%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal District of Columbia,"39,388,800",-3.90%,"2,169,816",-4.49%,"18,453,906",,"26,037,914",-4.49%,"8,611,608",,0,,0,,0,,0,,0,,0,,0,,"323,265,920",0.63%,"117,813,378",0.36%,"168,429,137",,"1,413,762,714",0.36%,"92,171,932",,"3,181,747",,"1,219,465",,"3,470,299",,"2,422,533",,"1,924,534",,"30,131",,"1,370,639",
District of Columbia,President's Park,"905,018",-13.13%,"106,710",-16.01%,0,,"1,280,527",-16.01%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal District of Columbia,"39,388,800",-3.90%,"2,169,816",-4.49%,"18,453,906",,"26,037,914",-4.49%,"8,611,608",,0,,0,,0,,0,,0,,0,,0,,"323,265,920",0.63%,"117,813,378",0.36%,"168,429,137",,"1,413,762,714",0.36%,"92,171,932",,"3,181,747",,"1,219,465",,"3,470,299",,"2,422,533",,"1,924,534",,"30,131",,"1,370,639",
District of Columbia,Rock Creek Park,"2,410,857",-0.51%,"219,303",-4.64%,"12,386,842",0.01%,"2,631,647",-4.64%,"6,193,419",0.01%,0,,0,,0,,0,,0,,0,,0,,Subtotal District of Columbia,"39,388,800",-3.90%,"2,169,816",-4.49%,"18,453,906",,"26,037,914",-4.49%,"8,611,608",,0,,0,,0,,0,,0,,0,,0,,"323,265,920",0.63%,"117,813,378",0.36%,"168,429,137",,"1,413,762,714",0.36%,"92,171,932",,"3,181,747",,"1,219,465",,"3,470,299",,"2,422,533",,"1,924,534",,"30,131",,"1,370,639",
District of Columbia,Thomas Jefferson MEM,"3,126,752",-4.08%,"130,281",-4.08%,0,,"1,563,376",-4.08%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal District of Columbia,"39,388,800",-3.90%,"2,169,816",-4.49%,"18,453,906",,"26,037,914",-4.49%,"8,611,608",,0,,0,,0,,0,,0,,0,,0,,"323,265,920",0.63%,"117,813,378",0.36%,"168,429,137",,"1,413,762,714",0.36%,"92,171,932",,"3,181,747",,"1,219,465",,"3,470,299",,"2,422,533",,"1,924,534",,"30,131",,"1,370,639",
District of Columbia,Vietnam Veterans MEM,"4,473,495",-7.36%,"186,395",-7.36%,0,,"2,236,745",-7.36%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal District of Columbia,"39,388,800",-3.90%,"2,169,816",-4.49%,"18,453,906",,"26,037,914",-4.49%,"8,611,608",,0,,0,,0,,0,,0,,0,,0,,"323,265,920",0.63%,"117,813,378",0.36%,"168,429,137",,"1,413,762,714",0.36%,"92,171,932",,"3,181,747",,"1,219,465",,"3,470,299",,"2,422,533",,"1,924,534",,"30,131",,"1,370,639",
District of Columbia,Washington Monument,"16,208",,"1,350",,0,,"16,208",,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal District of Columbia,"39,388,800",-3.90%,"2,169,816",-4.49%,"18,453,906",,"26,037,914",-4.49%,"8,611,608",,0,,0,,0,,0,,0,,0,,0,,"323,265,920",0.63%,"117,813,378",0.36%,"168,429,137",,"1,413,762,714",0.36%,"92,171,932",,"3,181,747",,"1,219,465",,"3,470,299",,"2,422,533",,"1,924,534",,"30,131",,"1,370,639",
District of Columbia,White House,"450,163",-7.26%,"30,755",4.53%,0,,"369,060",4.53%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal District of Columbia,"39,388,800",-3.90%,"2,169,816",-4.49%,"18,453,906",,"26,037,914",-4.49%,"8,611,608",,0,,0,,0,,0,,0,,0,,0,,"323,265,920",0.63%,"117,813,378",0.36%,"168,429,137",,"1,413,762,714",0.36%,"92,171,932",,"3,181,747",,"1,219,465",,"3,470,299",,"2,422,533",,"1,924,534",,"30,131",,"1,370,639",
District of Columbia,World War II MEM,"4,744,224",0.23%,"197,676",0.23%,0,,"2,372,112",0.23%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal District of Columbia,"39,388,800",-3.90%,"2,169,816",-4.49%,"18,453,906",,"26,037,914",-4.49%,"8,611,608",,0,,0,,0,,0,,0,,0,,0,,"323,265,920",0.63%,"117,813,378",0.36%,"168,429,137",,"1,413,762,714",0.36%,"92,171,932",,"3,181,747",,"1,219,465",,"3,470,299",,"2,422,533",,"1,924,534",,"30,131",,"1,370,639",
Florida,Big Cypress NPRES,"924,715",19.22%,"246,970",27.03%,0,,"2,963,647",27.03%,0,,0,,0,,"1,880",11.51%,"8,268",43.24%,"3,446",9745.71%,0,,0,,Subtotal Florida,"10,974,711",12.87%,"2,477,170",19.85%,"18,992",,"29,726,109",19.85%,"64,684",,0,,"14,651",,"40,244",7.76%,"119,839",42.16%,"14,339",61.66%,"2,712",,"18,089",,"323,265,920",0.63%,"117,813,378",0.36%,"168,429,137",,"1,413,762,714",0.36%,"92,171,932",,"3,181,747",,"1,219,465",,"3,470,299",,"2,422,533",,"1,924,534",,"30,131",,"1,370,639",
Florida,Biscayne NP,"643,368",38.45%,"169,396",29.56%,0,,"2,032,752",29.56%,0,,0,,0,,603,-73.19%,0,,0,,0,-27.07%,"3,674",,Subtotal Florida,"10,974,711",12.87%,"2,477,170",19.85%,"18,992",,"29,726,109",19.85%,"64,684",,0,,"14,651",,"40,244",7.76%,"119,839",42.16%,"14,339",61.66%,"2,712",,"18,089",,"323,265,920",0.63%,"117,813,378",0.36%,"168,429,137",,"1,413,762,714",0.36%,"92,171,932",,"3,181,747",,"1,219,465",,"3,470,299",,"2,422,533",,"1,924,534",,"30,131",,"1,370,639",
Florida,Canaveral NS,"1,726,335",3.87%,"364,166",3.66%,0,,"4,369,999",3.66%,0,,0,,0,,0,,0,,"2,181",-23.34%,0,,0,,Subtotal Florida,"10,974,711",12.87%,"2,477,170",19.85%,"18,992",,"29,726,109",19.85%,"64,684",,0,,"14,651",,"40,244",7.76%,"119,839",42.16%,"14,339",61.66%,"2,712",,"18,089",,"323,265,920",0.63%,"117,813,378",0.36%,"168,429,137",,"1,413,762,714",0.36%,"92,171,932",,"3,181,747",,"1,219,465",,"3,470,299",,"2,422,533",,"1,924,534",,"30,131",,"1,370,639",
Florida,Castillo de San Marcos NM,"638,518",-21.67%,"39,907",-21.67%,0,,"478,889",-21.67%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Florida,"10,974,711",12.87%,"2,477,170",19.85%,"18,992",,"29,726,109",19.85%,"64,684",,0,,"14,651",,"40,244",7.76%,"119,839",42.16%,"14,339",61.66%,"2,712",,"18,089",,"323,265,920",0.63%,"117,813,378",0.36%,"168,429,137",,"1,413,762,714",0.36%,"92,171,932",,"3,181,747",,"1,219,465",,"3,470,299",,"2,422,533",,"1,924,534",,"30,131",,"1,370,639",
Florida,De Soto NMEM,"176,042",-21.38%,"24,205",-21.38%,0,,"290,470",-21.38%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Florida,"10,974,711",12.87%,"2,477,170",19.85%,"18,992",,"29,726,109",19.85%,"64,684",,0,,"14,651",,"40,244",7.76%,"119,839",42.16%,"14,339",61.66%,"2,712",,"18,089",,"323,265,920",0.63%,"117,813,378",0.36%,"168,429,137",,"1,413,762,714",0.36%,"92,171,932",,"3,181,747",,"1,219,465",,"3,470,299",,"2,422,533",,"1,924,534",,"30,131",,"1,370,639",
Florida,Dry Tortugas NP,"70,312",16.77%,"48,185",-23.93%,"2,712",-35.20%,"578,224",-23.93%,"32,544",-35.20%,0,,0,,"5,946",18.40%,0,,0,,"2,712",35.15%,"9,417",-35.20%,Subtotal Florida,"10,974,711",12.87%,"2,477,170",19.85%,"18,992",,"29,726,109",19.85%,"64,684",,0,,"14,651",,"40,244",7.76%,"119,839",42.16%,"14,339",61.66%,"2,712",,"18,089",,"323,265,920",0.63%,"117,813,378",0.36%,"168,429,137",,"1,413,762,714",0.36%,"92,171,932",,"3,181,747",,"1,219,465",,"3,470,299",,"2,422,533",,"1,924,534",,"30,131",,"1,370,639",
Florida,Everglades NP,"1,063,424",102.98%,"363,055",86.24%,"6,000",4.71%,"4,356,669",86.24%,"27,000",4.71%,0,,"14,651",73.59%,0,,0,,"8,712",45.44%,0,3944.44%,728,,Subtotal Florida,"10,974,711",12.87%,"2,477,170",19.85%,"18,992",,"29,726,109",19.85%,"64,684",,0,,"14,651",,"40,244",7.76%,"119,839",42.16%,"14,339",61.66%,"2,712",,"18,089",,"323,265,920",0.63%,"117,813,378",0.36%,"168,429,137",,"1,413,762,714",0.36%,"92,171,932",,"3,181,747",,"1,219,465",,"3,470,299",,"2,422,533",,"1,924,534",,"30,131",,"1,370,639",
Florida,Fort Caroline NMEM,"147,382",-39.29%,"12,281",-39.30%,0,,"147,382",-39.29%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Florida,"10,974,711",12.87%,"2,477,170",19.85%,"18,992",,"29,726,109",19.85%,"64,684",,0,,"14,651",,"40,244",7.76%,"119,839",42.16%,"14,339",61.66%,"2,712",,"18,089",,"323,265,920",0.63%,"117,813,378",0.36%,"168,429,137",,"1,413,762,714",0.36%,"92,171,932",,"3,181,747",,"1,219,465",,"3,470,299",,"2,422,533",,"1,924,534",,"30,131",,"1,370,639",
Florida,Fort Matanzas NM,"602,342",1.29%,"50,984",1.11%,0,,"611,808",1.11%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Florida,"10,974,711",12.87%,"2,477,170",19.85%,"18,992",,"29,726,109",19.85%,"64,684",,0,,"14,651",,"40,244",7.76%,"119,839",42.16%,"14,339",61.66%,"2,712",,"18,089",,"323,265,920",0.63%,"117,813,378",0.36%,"168,429,137",,"1,413,762,714",0.36%,"92,171,932",,"3,181,747",,"1,219,465",,"3,470,299",,"2,422,533",,"1,924,534",,"30,131",,"1,370,639",
Florida,Gulf Islands NS,"3,818,984",19.75%,"909,608",24.66%,"10,280",-9.09%,"10,915,302",24.66%,"5,140",-9.09%,0,,0,,"31,815",12.07%,"111,571",42.08%,0,,0,2.79%,"4,270",,Subtotal Florida,"10,974,711",12.87%,"2,477,170",19.85%,"18,992",,"29,726,109",19.85%,"64,684",,0,,"14,651",,"40,244",7.76%,"119,839",42.16%,"14,339",61.66%,"2,712",,"18,089",,"323,265,920",0.63%,"117,813,378",0.36%,"168,429,137",,"1,413,762,714",0.36%,"92,171,932",,"3,181,747",,"1,219,465",,"3,470,299",,"2,422,533",,"1,924,534",,"30,131",,"1,370,639",
Florida,Timucuan EHP,"1,163,289",-0.69%,"248,413",-0.69%,0,,"2,980,967",-0.69%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Florida,"10,974,711",12.87%,"2,477,170",19.85%,"18,992",,"29,726,109",19.85%,"64,684",,0,,"14,651",,"40,244",7.76%,"119,839",42.16%,"14,339",61.66%,"2,712",,"18,089",,"323,265,920",0.63%,"117,813,378",0.36%,"168,429,137",,"1,413,762,714",0.36%,"92,171,932",,"3,181,747",,"1,219,465",,"3,470,299",,"2,422,533",,"1,924,534",,"30,131",,"1,370,639",
Georgia,Andersonville NHS,"104,227",-24.83%,"17,371",-24.83%,0,,"208,454",-24.83%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Georgia,"8,075,572",10.92%,"1,805,624",11.24%,"27,352,501",,"21,667,542",11.24%,"4,357,551",,0,,0,,"21,721",,0,,"4,186",,0,,"1,836",,"323,265,920",0.63%,"117,813,378",0.36%,"168,429,137",,"1,413,762,714",0.36%,"92,171,932",,"3,181,747",,"1,219,465",,"3,470,299",,"2,422,533",,"1,924,534",,"30,131",,"1,370,639",
Georgia,Chattahoochee River NRA,"3,200,353",13.14%,"1,066,784",13.14%,0,,"12,801,408",13.14%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Georgia,"8,075,572",10.92%,"1,805,624",11.24%,"27,352,501",,"21,667,542",11.24%,"4,357,551",,0,,0,,"21,721",,0,,"4,186",,0,,"1,836",,"323,265,920",0.63%,"117,813,378",0.36%,"168,429,137",,"1,413,762,714",0.36%,"92,171,932",,"3,181,747",,"1,219,465",,"3,470,299",,"2,422,533",,"1,924,534",,"30,131",,"1,370,639",
Georgia,Chickamauga & Chattanooga NMP,"480,063",-0.15%,"77,290",-1.59%,"2,075,930",-6.68%,"927,483",-1.59%,"311,388",-6.68%,0,,0,,0,,0,,0,,0,-12.32%,"1,836",,Subtotal Georgia,"8,075,572",10.92%,"1,805,624",11.24%,"27,352,501",,"21,667,542",11.24%,"4,357,551",,0,,0,,"21,721",,0,,"4,186",,0,,"1,836",,"323,265,920",0.63%,"117,813,378",0.36%,"168,429,137",,"1,413,762,714",0.36%,"92,171,932",,"3,181,747",,"1,219,465",,"3,470,299",,"2,422,533",,"1,924,534",,"30,131",,"1,370,639",
Georgia,Cumberland Island NS,"50,796",-1.86%,"75,837",10.57%,0,,"910,050",10.57%,0,,0,,0,,"21,721",15.26%,0,,"4,186",1.58%,0,,0,,Subtotal Georgia,"8,075,572",10.92%,"1,805,624",11.24%,"27,352,501",,"21,667,542",11.24%,"4,357,551",,0,,0,,"21,721",,0,,"4,186",,0,,"1,836",,"323,265,920",0.63%,"117,813,378",0.36%,"168,429,137",,"1,413,762,714",0.36%,"92,171,932",,"3,181,747",,"1,219,465",,"3,470,299",,"2,422,533",,"1,924,534",,"30,131",,"1,370,639",
Georgia,Fort Frederica NM,"190,406",7.35%,"16,013",7.35%,"1,800",0.00%,"192,164",7.35%,444,0.00%,0,,0,,0,,0,,0,,0,,0,,Subtotal Georgia,"8,075,572",10.92%,"1,805,624",11.24%,"27,352,501",,"21,667,542",11.24%,"4,357,551",,0,,0,,"21,721",,0,,"4,186",,0,,"1,836",,"323,265,920",0.63%,"117,813,378",0.36%,"168,429,137",,"1,413,762,714",0.36%,"92,171,932",,"3,181,747",,"1,219,465",,"3,470,299",,"2,422,533",,"1,924,534",,"30,131",,"1,370,639",
Georgia,Fort Pulaski NM,"360,945",-16.55%,"75,196",-16.55%,"19,476",0.00%,"902,360",-16.55%,"4,872",0.00%,0,,0,,0,,0,,0,,0,,0,,Subtotal Georgia,"8,075,572",10.92%,"1,805,624",11.24%,"27,352,501",,"21,667,542",11.24%,"4,357,551",,0,,0,,"21,721",,0,,"4,186",,0,,"1,836",,"323,265,920",0.63%,"117,813,378",0.36%,"168,429,137",,"1,413,762,714",0.36%,"92,171,932",,"3,181,747",,"1,219,465",,"3,470,299",,"2,422,533",,"1,924,534",,"30,131",,"1,370,639",
Georgia,Jimmy Carter NHP,"51,174",-5.13%,"4,919",-9.96%,0,,"59,038",-9.95%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Georgia,"8,075,572",10.92%,"1,805,624",11.24%,"27,352,501",,"21,667,542",11.24%,"4,357,551",,0,,0,,"21,721",,0,,"4,186",,0,,"1,836",,"323,265,920",0.63%,"117,813,378",0.36%,"168,429,137",,"1,413,762,714",0.36%,"92,171,932",,"3,181,747",,"1,219,465",,"3,470,299",,"2,422,533",,"1,924,534",,"30,131",,"1,370,639",
Georgia,Kennesaw Mountain NBP,"2,765,130",14.17%,"361,964",16.41%,"25,255,295",-0.35%,"4,343,568",16.41%,"4,040,847",-0.35%,0,,0,,0,,0,,0,,0,,0,,Subtotal Georgia,"8,075,572",10.92%,"1,805,624",11.24%,"27,352,501",,"21,667,542",11.24%,"4,357,551",,0,,0,,"21,721",,0,,"4,186",,0,,"1,836",,"323,265,920",0.63%,"117,813,378",0.36%,"168,429,137",,"1,413,762,714",0.36%,"92,171,932",,"3,181,747",,"1,219,465",,"3,470,299",,"2,422,533",,"1,924,534",,"30,131",,"1,370,639",
Georgia,"Martin Luther King, Jr. NHP","729,007",29.79%,"92,317",28.21%,0,,"1,107,810",28.21%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Georgia,"8,075,572",10.92%,"1,805,624",11.24%,"27,352,501",,"21,667,542",11.24%,"4,357,551",,0,,0,,"21,721",,0,,"4,186",,0,,"1,836",,"323,265,920",0.63%,"117,813,378",0.36%,"168,429,137",,"1,413,762,714",0.36%,"92,171,932",,"3,181,747",,"1,219,465",,"3,470,299",,"2,422,533",,"1,924,534",,"30,131",,"1,370,639",
Georgia,Ocmulgee Mounds NHP,"143,471",7.40%,"17,933",7.40%,0,,"215,207",7.40%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Georgia,"8,075,572",10.92%,"1,805,624",11.24%,"27,352,501",,"21,667,542",11.24%,"4,357,551",,0,,0,,"21,721",,0,,"4,186",,0,,"1,836",,"323,265,920",0.63%,"117,813,378",0.36%,"168,429,137",,"1,413,762,714",0.36%,"92,171,932",,"3,181,747",,"1,219,465",,"3,470,299",,"2,422,533",,"1,924,534",,"30,131",,"1,370,639",
Guam,War in the Pacific NHP,"423,063",11.72%,"35,445",11.39%,"1,141",58.91%,"425,343",11.39%,571,59.05%,0,,0,,0,,0,,0,,0,,0,,Subtotal Guam,"423,063",11.72%,"35,445",11.39%,"1,141",58.91%,"425,343",11.39%,571,59.05%,0,,0,,0,,0,,0,,0,,0,,"323,265,920",0.63%,"117,813,378",0.36%,"168,429,137",,"1,413,762,714",0.36%,"92,171,932",,"3,181,747",,"1,219,465",,"3,470,299",,"2,422,533",,"1,924,534",,"30,131",,"1,370,639",
Hawaii,Haleakala NP,"949,365",-11.04%,"184,127",-14.88%,"22,392",-23.02%,"2,209,535",-14.88%,"20,160",0.00%,0,,0,,"7,749",6.27%,0,,"1,578",-46.53%,0,-47.38%,"2,371",,Subtotal Hawaii,"4,758,656",-8.95%,"1,371,966",-5.60%,"2,018,749",0.38%,"16,463,641",-5.60%,"654,855",0.38%,"20,012",,"3,175",,"8,540",6.40%,17,,"4,752",-16.28%,0,-1.07%,"54,921",,"323,265,920",0.63%,"117,813,378",0.36%,"168,429,137",,"1,413,762,714",0.36%,"92,171,932",,"3,181,747",,"1,219,465",,"3,470,299",,"2,422,533",,"1,924,534",,"30,131",,"1,370,639",
Hawaii,Hawaii Volcanoes NP,"1,346,745",5.71%,"683,138",6.12%,"1,848,850",0.03%,"8,197,658",6.12%,"610,120",0.03%,"20,012",2.00%,"3,175",-9.39%,791,7.77%,17,-41.38%,"3,174",16.48%,0,3.02%,"52,550",,Subtotal Hawaii,"4,758,656",-8.95%,"1,371,966",-5.60%,"2,018,749",0.38%,"16,463,641",-5.60%,"654,855",0.38%,"20,012",,"3,175",,"8,540",6.40%,17,,"4,752",-16.28%,0,-1.07%,"54,921",,"323,265,920",0.63%,"117,813,378",0.36%,"168,429,137",,"1,413,762,714",0.36%,"92,171,932",,"3,181,747",,"1,219,465",,"3,470,299",,"2,422,533",,"1,924,534",,"30,131",,"1,370,639",
Hawaii,Kalaupapa NHP,"70,411",-2.72%,"14,540",-8.29%,0,,"174,488",-8.29%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Hawaii,"4,758,656",-8.95%,"1,371,966",-5.60%,"2,018,749",0.38%,"16,463,641",-5.60%,"654,855",0.38%,"20,012",,"3,175",,"8,540",6.40%,17,,"4,752",-16.28%,0,-1.07%,"54,921",,"323,265,920",0.63%,"117,813,378",0.36%,"168,429,137",,"1,413,762,714",0.36%,"92,171,932",,"3,181,747",,"1,219,465",,"3,470,299",,"2,422,533",,"1,924,534",,"30,131",,"1,370,639",
Hawaii,Kaloko Honokohau NHP,"227,622",4.94%,"42,637",5.46%,0,,"511,655",5.46%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Hawaii,"4,758,656",-8.95%,"1,371,966",-5.60%,"2,018,749",0.38%,"16,463,641",-5.60%,"654,855",0.38%,"20,012",,"3,175",,"8,540",6.40%,17,,"4,752",-16.28%,0,-1.07%,"54,921",,"323,265,920",0.63%,"117,813,378",0.36%,"168,429,137",,"1,413,762,714",0.36%,"92,171,932",,"3,181,747",,"1,219,465",,"3,470,299",,"2,422,533",,"1,924,534",,"30,131",,"1,370,639",
Hawaii,Pearl Harbor NMEM,"1,634,032",-16.76%,"408,508",-16.76%,0,,"4,902,096",-16.76%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Hawaii,"4,758,656",-8.95%,"1,371,966",-5.60%,"2,018,749",0.38%,"16,463,641",-5.60%,"654,855",0.38%,"20,012",,"3,175",,"8,540",6.40%,17,,"4,752",-16.28%,0,-1.07%,"54,921",,"323,265,920",0.63%,"117,813,378",0.36%,"168,429,137",,"1,413,762,714",0.36%,"92,171,932",,"3,181,747",,"1,219,465",,"3,470,299",,"2,422,533",,"1,924,534",,"30,131",,"1,370,639",
Hawaii,Pu'uhonua o Honaunau NHP,"405,934",-15.27%,"33,827",-15.27%,0,,"405,934",-15.27%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Hawaii,"4,758,656",-8.95%,"1,371,966",-5.60%,"2,018,749",0.38%,"16,463,641",-5.60%,"654,855",0.38%,"20,012",,"3,175",,"8,540",6.40%,17,,"4,752",-16.28%,0,-1.07%,"54,921",,"323,265,920",0.63%,"117,813,378",0.36%,"168,429,137",,"1,413,762,714",0.36%,"92,171,932",,"3,181,747",,"1,219,465",,"3,470,299",,"2,422,533",,"1,924,534",,"30,131",,"1,370,639",
Hawaii,Pu'ukohola Heiau NHS,"124,547",-18.97%,"5,189",-18.97%,"147,507",10.38%,"62,275",-18.98%,"24,575",10.39%,0,,0,,0,,0,,0,,0,,0,,Subtotal Hawaii,"4,758,656",-8.95%,"1,371,966",-5.60%,"2,018,749",0.38%,"16,463,641",-5.60%,"654,855",0.38%,"20,012",,"3,175",,"8,540",6.40%,17,,"4,752",-16.28%,0,-1.07%,"54,921",,"323,265,920",0.63%,"117,813,378",0.36%,"168,429,137",,"1,413,762,714",0.36%,"92,171,932",,"3,181,747",,"1,219,465",,"3,470,299",,"2,422,533",,"1,924,534",,"30,131",,"1,370,639",
Idaho,City of Rocks NRES,"111,680",-17.93%,"32,573",-17.93%,0,,"390,878",-17.93%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Idaho,"620,568",-16.82%,"118,371",-7.41%,"1,800",,"1,420,469",-7.41%,180,,0,,0,,"6,125",,"10,785",,73,,0,,49,,"323,265,920",0.63%,"117,813,378",0.36%,"168,429,137",,"1,413,762,714",0.36%,"92,171,932",,"3,181,747",,"1,219,465",,"3,470,299",,"2,422,533",,"1,924,534",,"30,131",,"1,370,639",
Idaho,Craters of the Moon NM & PRES,"270,980",-0.34%,"65,582",-1.32%,0,,"786,995",-1.32%,0,,0,,0,,"6,125",8.60%,"10,785",-1.40%,73,-80.48%,0,-93.82%,49,,Subtotal Idaho,"620,568",-16.82%,"118,371",-7.41%,"1,800",,"1,420,469",-7.41%,180,,0,,0,,"6,125",,"10,785",,73,,0,,49,,"323,265,920",0.63%,"117,813,378",0.36%,"168,429,137",,"1,413,762,714",0.36%,"92,171,932",,"3,181,747",,"1,219,465",,"3,470,299",,"2,422,533",,"1,924,534",,"30,131",,"1,370,639",
Idaho,Hagerman Fossil Beds NM,"23,897",-10.82%,"2,987",-10.81%,0,,"35,844",-10.82%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Idaho,"620,568",-16.82%,"118,371",-7.41%,"1,800",,"1,420,469",-7.41%,180,,0,,0,,"6,125",,"10,785",,73,,0,,49,,"323,265,920",0.63%,"117,813,378",0.36%,"168,429,137",,"1,413,762,714",0.36%,"92,171,932",,"3,181,747",,"1,219,465",,"3,470,299",,"2,422,533",,"1,924,534",,"30,131",,"1,370,639",
Idaho,Minidoka NHS,"6,368",14.18%,735,19.90%,0,,"8,823",19.93%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Idaho,"620,568",-16.82%,"118,371",-7.41%,"1,800",,"1,420,469",-7.41%,180,,0,,0,,"6,125",,"10,785",,73,,0,,49,,"323,265,920",0.63%,"117,813,378",0.36%,"168,429,137",,"1,413,762,714",0.36%,"92,171,932",,"3,181,747",,"1,219,465",,"3,470,299",,"2,422,533",,"1,924,534",,"30,131",,"1,370,639",
