Title1,Textbox33
Visitation By State and by Park for Fiscal Year: 2021,This report documents the number of recreation visitors and visitor days for all NPS units that reported public use data in Fiscal Year 2021 and displays the percent change from the previous year.

State,Field1,Field2,Textbox22,Field4,Textbox24,TotalNonRecreationVisits,Textbox98,TotalRecreationVisitorHours,Textbox103,TotalNonRecreationVisitorHours,Textbox109,ConcessionerLodgingOvernights,Textbox115,ConcessionerCampingOvernights,Textbox121,TentOvernights,Textbox127,RecreationVehicleOvernights,Textbox133,BackcountryOvernights,Textbox139,NonRecreationOvernights,Textbox144,MiscellaneousOvernights,Textbox151,State2,RecVisitors1,Textbox23,RecDays1,Textbox25,Textbox11,Textbox99,Textbox74,Textbox104,Textbox69,Textbox110,Textbox56,Textbox116,Textbox51,Textbox122,Textbox46,Textbox128,Textbox41,Textbox134,Textbox36,Textbox140,Textbox94,Textbox145,Textbox89,Textbox152,Textbox28,Textbox29,Textbox30,Textbox31,Textbox12,Textbox100,Textbox75,Textbox105,Textbox70,Textbox111,Textbox57,Textbox117,Textbox52,Textbox123,Textbox47,Textbox129,Textbox42,Textbox135,Textbox37,Textbox141,Textbox95,Textbox146,Textbox90,Textbox153
Alaska,Lake Clark NP & PRES,"18,206",285.64%,"14,395",126.27%,"2,736",,"172,746",126.27%,"38,120",,0,,0,,0,,0,,"6,061",99.31%,"1,484",,136,,Subtotal Alaska,"1,007,012",143.15%,"857,364",180.99%,"1,150,947",,"10,288,460",,"1,074,250",,"23,152",,"21,477",,"4,092",,0,,"69,847",,"23,644",,"11,857",,"289,676,584",18.25%,"111,593,440",25.05%,"155,296,521",,"1,339,123,333",25.05%,"85,224,882",,"2,189,407",,"1,404,836",,"3,164,562",,"2,407,033",,"1,990,115",,"38,520",,"1,308,038",
Alaska,Noatak NPRES,"12,891",2.86%,"24,850",19.78%,"7,320",3.98%,"298,200",19.77%,"169,200",28.73%,0,,0,,0,,0,,"3,831",7.28%,"4,610",,0,4.06%,Subtotal Alaska,"1,007,012",143.15%,"857,364",180.99%,"1,150,947",,"10,288,460",,"1,074,250",,"23,152",,"21,477",,"4,092",,0,,"69,847",,"23,644",,"11,857",,"289,676,584",18.25%,"111,593,440",25.05%,"155,296,521",,"1,339,123,333",25.05%,"85,224,882",,"2,189,407",,"1,404,836",,"3,164,562",,"2,407,033",,"1,990,115",,"38,520",,"1,308,038",
Alaska,Sitka NHP,"112,485",1.34%,"6,480",-4.65%,0,,"77,766",-4.65%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Alaska,"1,007,012",143.15%,"857,364",180.99%,"1,150,947",,"10,288,460",,"1,074,250",,"23,152",,"21,477",,"4,092",,0,,"69,847",,"23,644",,"11,857",,"289,676,584",18.25%,"111,593,440",25.05%,"155,296,521",,"1,339,123,333",25.05%,"85,224,882",,"2,189,407",,"1,404,836",,"3,164,562",,"2,407,033",,"1,990,115",,"38,520",,"1,308,038",
Alaska,Wrangell-St. Elias NP & PRES,"50,189",201.34%,"192,390",201.35%,0,,"2,308,685",201.35%,0,,0,,0,,0,,0,,494,,0,564.46%,"2,206",,Subtotal Alaska,"1,007,012",143.15%,"857,364",180.99%,"1,150,947",,"10,288,460",,"1,074,250",,"23,152",,"21,477",,"4,092",,0,,"69,847",,"23,644",,"11,857",,"289,676,584",18.25%,"111,593,440",25.05%,"155,296,521",,"1,339,123,333",25.05%,"85,224,882",,"2,189,407",,"1,404,836",,"3,164,562",,"2,407,033",,"1,990,115",,"38,520",,"1,308,038",
Alaska,Yukon-Charley Rivers NPRES,746,35.88%,"5,502",80.57%,101,55.38%,"66,028",80.55%,"12,120",55.38%,0,,0,,0,,0,,"2,689",81.94%,505,,0,42.25%,Subtotal Alaska,"1,007,012",143.15%,"857,364",180.99%,"1,150,947",,"10,288,460",,"1,074,250",,"23,152",,"21,477",,"4,092",,0,,"69,847",,"23,644",,"11,857",,"289,676,584",18.25%,"111,593,440",25.05%,"155,296,521",,"1,339,123,333",25.05%,"85,224,882",,"2,189,407",,"1,404,836",,"3,164,562",,"2,407,033",,"1,990,115",,"38,520",,"1,308,038",
American Samoa,National Park of American Samoa,"7,776",-63.70%,"1,296",-63.69%,0,,"15,554",-63.69%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal American Samoa,"7,776",-63.70%,"1,296",-63.69%,0,,"15,554",-63.69%,0,,0,,0,,0,,0,,0,,0,,0,,"289,676,584",18.25%,"111,593,440",25.05%,"155,296,521",,"1,339,123,333",25.05%,"85,224,882",,"2,189,407",,"1,404,836",,"3,164,562",,"2,407,033",,"1,990,115",,"38,520",,"1,308,038",
Arizona,Canyon de Chelly NM,"116,807",-42.43%,"67,621",-38.46%,"581,037",-15.69%,"811,457",-38.46%,"1,162,073",-15.69%,"6,892",45.09%,"2,326",-33.33%,0,,0,,0,-100.00%,"3,521",,0,1560.85%,Subtotal Arizona,"10,394,889",27.20%,"7,784,769",28.73%,"4,514,584",-3.17%,"93,417,343",28.73%,"3,037,649",-9.52%,"420,539",36.05%,"180,561",26.35%,"159,228",,"112,690",,"347,955",61.85%,"3,521",,"559,940",1560.85%,"289,676,584",18.25%,"111,593,440",25.05%,"155,296,521",,"1,339,123,333",25.05%,"85,224,882",,"2,189,407",,"1,404,836",,"3,164,562",,"2,407,033",,"1,990,115",,"38,520",,"1,308,038",
Arizona,Casa Grande Ruins NM,"45,545",-12.95%,"5,169",-11.32%,"2,160",20.00%,"62,039",-11.31%,216,20.00%,0,,0,,0,,0,,0,,0,,0,,Subtotal Arizona,"10,394,889",27.20%,"7,784,769",28.73%,"4,514,584",-3.17%,"93,417,343",28.73%,"3,037,649",-9.52%,"420,539",36.05%,"180,561",26.35%,"159,228",,"112,690",,"347,955",61.85%,"3,521",,"559,940",1560.85%,"289,676,584",18.25%,"111,593,440",25.05%,"155,296,521",,"1,339,123,333",25.05%,"85,224,882",,"2,189,407",,"1,404,836",,"3,164,562",,"2,407,033",,"1,990,115",,"38,520",,"1,308,038",
Arizona,Chiricahua NM,"52,071",11.47%,"29,865",71.82%,"3,600",0.00%,"358,387",71.81%,"1,200",0.00%,0,,0,,"11,005",233.99%,"5,444",55.14%,0,,0,1.37%,370,,Subtotal Arizona,"10,394,889",27.20%,"7,784,769",28.73%,"4,514,584",-3.17%,"93,417,343",28.73%,"3,037,649",-9.52%,"420,539",36.05%,"180,561",26.35%,"159,228",,"112,690",,"347,955",61.85%,"3,521",,"559,940",1560.85%,"289,676,584",18.25%,"111,593,440",25.05%,"155,296,521",,"1,339,123,333",25.05%,"85,224,882",,"2,189,407",,"1,404,836",,"3,164,562",,"2,407,033",,"1,990,115",,"38,520",,"1,308,038",
Arizona,Coronado NMEM,"128,763",-23.94%,"13,044",-13.55%,"2,508",0.00%,"156,530",-13.55%,"1,248",0.00%,0,,0,,0,,0,,0,,0,,0,,Subtotal Arizona,"10,394,889",27.20%,"7,784,769",28.73%,"4,514,584",-3.17%,"93,417,343",28.73%,"3,037,649",-9.52%,"420,539",36.05%,"180,561",26.35%,"159,228",,"112,690",,"347,955",61.85%,"3,521",,"559,940",1560.85%,"289,676,584",18.25%,"111,593,440",25.05%,"155,296,521",,"1,339,123,333",25.05%,"85,224,882",,"2,189,407",,"1,404,836",,"3,164,562",,"2,407,033",,"1,990,115",,"38,520",,"1,308,038",
Arizona,Fort Bowie NHS,"9,036",44.11%,"1,506",44.11%,0,,"18,072",44.11%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Arizona,"10,394,889",27.20%,"7,784,769",28.73%,"4,514,584",-3.17%,"93,417,343",28.73%,"3,037,649",-9.52%,"420,539",36.05%,"180,561",26.35%,"159,228",,"112,690",,"347,955",61.85%,"3,521",,"559,940",1560.85%,"289,676,584",18.25%,"111,593,440",25.05%,"155,296,521",,"1,339,123,333",25.05%,"85,224,882",,"2,189,407",,"1,404,836",,"3,164,562",,"2,407,033",,"1,990,115",,"38,520",,"1,308,038",
Arizona,Glen Canyon NRA,"662,857",49.32%,"340,251",38.08%,"16,877",-28.01%,"4,083,022",38.08%,"202,496",-28.02%,"51,436",96.92%,"38,352",-10.88%,"32,652",1031.79%,"31,841",1764.23%,0,,0,31.53%,"547,215",,Subtotal Arizona,"10,394,889",27.20%,"7,784,769",28.73%,"4,514,584",-3.17%,"93,417,343",28.73%,"3,037,649",-9.52%,"420,539",36.05%,"180,561",26.35%,"159,228",,"112,690",,"347,955",61.85%,"3,521",,"559,940",1560.85%,"289,676,584",18.25%,"111,593,440",25.05%,"155,296,521",,"1,339,123,333",25.05%,"85,224,882",,"2,189,407",,"1,404,836",,"3,164,562",,"2,407,033",,"1,990,115",,"38,520",,"1,308,038",
Arizona,Grand Canyon NP,"4,417,541",39.02%,"5,727,985",37.77%,"20,667",45.38%,"68,735,824",37.77%,"20,667",45.38%,"354,887",32.46%,"41,764",44.00%,"105,647",250.88%,"48,286",244.88%,"326,403",89.84%,0,95.62%,"6,119",,Subtotal Arizona,"10,394,889",27.20%,"7,784,769",28.73%,"4,514,584",-3.17%,"93,417,343",28.73%,"3,037,649",-9.52%,"420,539",36.05%,"180,561",26.35%,"159,228",,"112,690",,"347,955",61.85%,"3,521",,"559,940",1560.85%,"289,676,584",18.25%,"111,593,440",25.05%,"155,296,521",,"1,339,123,333",25.05%,"85,224,882",,"2,189,407",,"1,404,836",,"3,164,562",,"2,407,033",,"1,990,115",,"38,520",,"1,308,038",
Arizona,Hubbell Trading Post NHS,"11,256",-54.56%,484,-54.60%,"4,584",0.00%,"5,816",-54.56%,"1,056",0.00%,0,,0,,0,,0,,0,,0,,0,,Subtotal Arizona,"10,394,889",27.20%,"7,784,769",28.73%,"4,514,584",-3.17%,"93,417,343",28.73%,"3,037,649",-9.52%,"420,539",36.05%,"180,561",26.35%,"159,228",,"112,690",,"347,955",61.85%,"3,521",,"559,940",1560.85%,"289,676,584",18.25%,"111,593,440",25.05%,"155,296,521",,"1,339,123,333",25.05%,"85,224,882",,"2,189,407",,"1,404,836",,"3,164,562",,"2,407,033",,"1,990,115",,"38,520",,"1,308,038",
Arizona,Lake Mead NRA,"1,914,450",-3.33%,"1,166,247",-2.97%,"89,130",9.91%,"13,994,966",-2.97%,"534,776",9.91%,"7,324",-28.98%,"98,119",45.61%,"1,995",-80.37%,"2,534",-80.41%,"16,606",-57.94%,0,-13.11%,"6,172",,Subtotal Arizona,"10,394,889",27.20%,"7,784,769",28.73%,"4,514,584",-3.17%,"93,417,343",28.73%,"3,037,649",-9.52%,"420,539",36.05%,"180,561",26.35%,"159,228",,"112,690",,"347,955",61.85%,"3,521",,"559,940",1560.85%,"289,676,584",18.25%,"111,593,440",25.05%,"155,296,521",,"1,339,123,333",25.05%,"85,224,882",,"2,189,407",,"1,404,836",,"3,164,562",,"2,407,033",,"1,990,115",,"38,520",,"1,308,038",
Arizona,Montezuma Castle NM,"397,728",59.93%,"33,144",59.93%,0,,"397,728",59.93%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Arizona,"10,394,889",27.20%,"7,784,769",28.73%,"4,514,584",-3.17%,"93,417,343",28.73%,"3,037,649",-9.52%,"420,539",36.05%,"180,561",26.35%,"159,228",,"112,690",,"347,955",61.85%,"3,521",,"559,940",1560.85%,"289,676,584",18.25%,"111,593,440",25.05%,"155,296,521",,"1,339,123,333",25.05%,"85,224,882",,"2,189,407",,"1,404,836",,"3,164,562",,"2,407,033",,"1,990,115",,"38,520",,"1,308,038",
Arizona,Navajo NM,"8,586",-32.59%,"2,069",-30.29%,305,,"24,833",-30.28%,76,,0,,0,,500,16.01%,311,-51.33%,0,,0,,0,,Subtotal Arizona,"10,394,889",27.20%,"7,784,769",28.73%,"4,514,584",-3.17%,"93,417,343",28.73%,"3,037,649",-9.52%,"420,539",36.05%,"180,561",26.35%,"159,228",,"112,690",,"347,955",61.85%,"3,521",,"559,940",1560.85%,"289,676,584",18.25%,"111,593,440",25.05%,"155,296,521",,"1,339,123,333",25.05%,"85,224,882",,"2,189,407",,"1,404,836",,"3,164,562",,"2,407,033",,"1,990,115",,"38,520",,"1,308,038",
Arizona,Organ Pipe Cactus NM,"196,834",-2.69%,"65,853",9.96%,"644,478",-29.46%,"790,244",9.96%,"322,239",-29.46%,0,,0,,"7,429",60.49%,"24,274",-7.58%,242,84.73%,0,-100.00%,0,,Subtotal Arizona,"10,394,889",27.20%,"7,784,769",28.73%,"4,514,584",-3.17%,"93,417,343",28.73%,"3,037,649",-9.52%,"420,539",36.05%,"180,561",26.35%,"159,228",,"112,690",,"347,955",61.85%,"3,521",,"559,940",1560.85%,"289,676,584",18.25%,"111,593,440",25.05%,"155,296,521",,"1,339,123,333",25.05%,"85,224,882",,"2,189,407",,"1,404,836",,"3,164,562",,"2,407,033",,"1,990,115",,"38,520",,"1,308,038",
Arizona,Petrified Forest NP,"585,913",50.24%,"118,741",46.82%,120,0.00%,"1,424,892",46.82%,120,0.00%,0,,0,,0,,0,,411,-7.85%,0,,0,,Subtotal Arizona,"10,394,889",27.20%,"7,784,769",28.73%,"4,514,584",-3.17%,"93,417,343",28.73%,"3,037,649",-9.52%,"420,539",36.05%,"180,561",26.35%,"159,228",,"112,690",,"347,955",61.85%,"3,521",,"559,940",1560.85%,"289,676,584",18.25%,"111,593,440",25.05%,"155,296,521",,"1,339,123,333",25.05%,"85,224,882",,"2,189,407",,"1,404,836",,"3,164,562",,"2,407,033",,"1,990,115",,"38,520",,"1,308,038",
Arizona,Pipe Spring NM,"23,238",115.23%,"2,904",115.27%,404,0.00%,"34,856",115.24%,900,0.00%,0,,0,,0,,0,,0,,0,,0,,Subtotal Arizona,"10,394,889",27.20%,"7,784,769",28.73%,"4,514,584",-3.17%,"93,417,343",28.73%,"3,037,649",-9.52%,"420,539",36.05%,"180,561",26.35%,"159,228",,"112,690",,"347,955",61.85%,"3,521",,"559,940",1560.85%,"289,676,584",18.25%,"111,593,440",25.05%,"155,296,521",,"1,339,123,333",25.05%,"85,224,882",,"2,189,407",,"1,404,836",,"3,164,562",,"2,407,033",,"1,990,115",,"38,520",,"1,308,038",
Arizona,Saguaro NP,"1,115,298",47.45%,"120,637",76.49%,"3,129,703",7.59%,"1,447,647",76.49%,"782,426",7.59%,0,,0,,0,,0,,"4,293",55.49%,0,,0,,Subtotal Arizona,"10,394,889",27.20%,"7,784,769",28.73%,"4,514,584",-3.17%,"93,417,343",28.73%,"3,037,649",-9.52%,"420,539",36.05%,"180,561",26.35%,"159,228",,"112,690",,"347,955",61.85%,"3,521",,"559,940",1560.85%,"289,676,584",18.25%,"111,593,440",25.05%,"155,296,521",,"1,339,123,333",25.05%,"85,224,882",,"2,189,407",,"1,404,836",,"3,164,562",,"2,407,033",,"1,990,115",,"38,520",,"1,308,038",
Arizona,Sunset Crater Volcano NM,"125,936",68.79%,"15,742",81.74%,"12,000",0.00%,"188,905",81.74%,"3,996",0.00%,0,,0,,0,,0,,0,,0,,0,,Subtotal Arizona,"10,394,889",27.20%,"7,784,769",28.73%,"4,514,584",-3.17%,"93,417,343",28.73%,"3,037,649",-9.52%,"420,539",36.05%,"180,561",26.35%,"159,228",,"112,690",,"347,955",61.85%,"3,521",,"559,940",1560.85%,"289,676,584",18.25%,"111,593,440",25.05%,"155,296,521",,"1,339,123,333",25.05%,"85,224,882",,"2,189,407",,"1,404,836",,"3,164,562",,"2,407,033",,"1,990,115",,"38,520",,"1,308,038",
Arizona,Tonto NM,"31,659",30.77%,"4,361",27.44%,0,,"52,343",27.47%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Arizona,"10,394,889",27.20%,"7,784,769",28.73%,"4,514,584",-3.17%,"93,417,343",28.73%,"3,037,649",-9.52%,"420,539",36.05%,"180,561",26.35%,"159,228",,"112,690",,"347,955",61.85%,"3,521",,"559,940",1560.85%,"289,676,584",18.25%,"111,593,440",25.05%,"155,296,521",,"1,339,123,333",25.05%,"85,224,882",,"2,189,407",,"1,404,836",,"3,164,562",,"2,407,033",,"1,990,115",,"38,520",,"1,308,038",
Arizona,Tumacacori NHP,"28,633",-11.31%,"3,589",-11.23%,0,,"43,078",-11.23%,0,,0,,0,,0,,0,,0,,0,28.00%,64,,Subtotal Arizona,"10,394,889",27.20%,"7,784,769",28.73%,"4,514,584",-3.17%,"93,417,343",28.73%,"3,037,649",-9.52%,"420,539",36.05%,"180,561",26.35%,"159,228",,"112,690",,"347,955",61.85%,"3,521",,"559,940",1560.85%,"289,676,584",18.25%,"111,593,440",25.05%,"155,296,521",,"1,339,123,333",25.05%,"85,224,882",,"2,189,407",,"1,404,836",,"3,164,562",,"2,407,033",,"1,990,115",,"38,520",,"1,308,038",
