Title1,Textbox33
Visitation By State and by Park for Fiscal Year: 2017,This report documents the number of recreation visitors and visitor days for all NPS units that reported public use data in Fiscal Year 2017.  This was the first year of available data for this report so the percent change from the previous year column is not displayed.

State,Field1,Field2,Textbox22,Field4,Textbox24,TotalNonRecreationVisits,Textbox98,TotalRecreationVisitorHours,Textbox103,TotalNonRecreationVisitorHours,Textbox109,ConcessionerLodgingOvernights,Textbox115,ConcessionerCampingOvernights,Textbox121,TentOvernights,Textbox127,RecreationVehicleOvernights,Textbox133,BackcountryOvernights,Textbox139,NonRecreationOvernights,Textbox144,MiscellaneousOvernights,Textbox151,State2,RecVisitors1,Textbox23,RecDays1,Textbox25,Textbox11,Textbox99,Textbox74,Textbox104,Textbox69,Textbox110,Textbox56,Textbox116,Textbox51,Textbox122,Textbox46,Textbox128,Textbox41,Textbox134,Textbox36,Textbox140,Textbox94,Textbox145,Textbox89,Textbox152,Textbox28,Textbox29,Textbox30,Textbox31,Textbox12,Textbox100,Textbox75,Textbox105,Textbox70,Textbox111,Textbox57,Textbox117,Textbox52,Textbox123,Textbox47,Textbox129,Textbox42,Textbox135,Textbox37,Textbox141,Textbox95,Textbox146,Textbox90,Textbox153
District of Columbia,Chesapeake & Ohio Canal NHP,"1,200,987",35.23%,"208,852",40.08%,"2,856",33.33%,"2,506,232",40.08%,"2,856",33.33%,0,,0,,0,,0,,0,,0,,0,,Subtotal District of Columbia,"42,374,995",25.50%,"2,424,583",37.56%,"18,901,148",,"29,095,105",37.56%,"8,730,005",,0,,0,,0,,0,,0,,0,,0,,"333,127,268",26.51%,"120,645,227",21.65%,"169,322,538",,"1,447,744,990",21.65%,"92,453,529",,"3,434,745",,"1,455,495",,"3,722,826",,"2,448,986",,"2,082,401",,"37,826",,"1,634,463",
District of Columbia,Ford's Theatre NHS,"647,987",1247.53%,"85,121",1188.74%,"6,384",79.58%,"1,021,456",1188.69%,"17,102",140.53%,0,,0,,0,,0,,0,,0,,0,,Subtotal District of Columbia,"42,374,995",25.50%,"2,424,583",37.56%,"18,901,148",,"29,095,105",37.56%,"8,730,005",,0,,0,,0,,0,,0,,0,,0,,"333,127,268",26.51%,"120,645,227",21.65%,"169,322,538",,"1,447,744,990",21.65%,"92,453,529",,"3,434,745",,"1,455,495",,"3,722,826",,"2,448,986",,"2,082,401",,"37,826",,"1,634,463",
District of Columbia,Franklin Delano Roosevelt MEM,"3,701,941",3.94%,"154,247",3.94%,0,,"1,850,971",3.94%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal District of Columbia,"42,374,995",25.50%,"2,424,583",37.56%,"18,901,148",,"29,095,105",37.56%,"8,730,005",,0,,0,,0,,0,,0,,0,,0,,"333,127,268",26.51%,"120,645,227",21.65%,"169,322,538",,"1,447,744,990",21.65%,"92,453,529",,"3,434,745",,"1,455,495",,"3,722,826",,"2,448,986",,"2,082,401",,"37,826",,"1,634,463",
District of Columbia,Frederick Douglass NHS,"74,860",35.46%,"6,238",35.46%,0,,"74,860",35.46%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal District of Columbia,"42,374,995",25.50%,"2,424,583",37.56%,"18,901,148",,"29,095,105",37.56%,"8,730,005",,0,,0,,0,,0,,0,,0,,0,,"333,127,268",26.51%,"120,645,227",21.65%,"169,322,538",,"1,447,744,990",21.65%,"92,453,529",,"3,434,745",,"1,455,495",,"3,722,826",,"2,448,986",,"2,082,401",,"37,826",,"1,634,463",
District of Columbia,Korean War Veterans MEM,"4,175,595",28.10%,"173,983",28.10%,0,,"2,087,797",28.10%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal District of Columbia,"42,374,995",25.50%,"2,424,583",37.56%,"18,901,148",,"29,095,105",37.56%,"8,730,005",,0,,0,,0,,0,,0,,0,,0,,"333,127,268",26.51%,"120,645,227",21.65%,"169,322,538",,"1,447,744,990",21.65%,"92,453,529",,"3,434,745",,"1,455,495",,"3,722,826",,"2,448,986",,"2,082,401",,"37,826",,"1,634,463",
District of Columbia,Lincoln Memorial,"7,883,061",26.43%,"328,460",26.43%,0,,"3,941,531",26.43%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal District of Columbia,"42,374,995",25.50%,"2,424,583",37.56%,"18,901,148",,"29,095,105",37.56%,"8,730,005",,0,,0,,0,,0,,0,,0,,0,,"333,127,268",26.51%,"120,645,227",21.65%,"169,322,538",,"1,447,744,990",21.65%,"92,453,529",,"3,434,745",,"1,455,495",,"3,722,826",,"2,448,986",,"2,082,401",,"37,826",,"1,634,463",
District of Columbia,"Martin Luther King, Jr. MEM","3,702,475",26.02%,"154,269",26.02%,0,,"1,851,237",26.02%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal District of Columbia,"42,374,995",25.50%,"2,424,583",37.56%,"18,901,148",,"29,095,105",37.56%,"8,730,005",,0,,0,,0,,0,,0,,0,,0,,"333,127,268",26.51%,"120,645,227",21.65%,"169,322,538",,"1,447,744,990",21.65%,"92,453,529",,"3,434,745",,"1,455,495",,"3,722,826",,"2,448,986",,"2,082,401",,"37,826",,"1,634,463",
District of Columbia,Mary McLeod Bethune Council House NHS,"1,226",-80.23%,204,-80.25%,0,,"2,452",-80.23%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal District of Columbia,"42,374,995",25.50%,"2,424,583",37.56%,"18,901,148",,"29,095,105",37.56%,"8,730,005",,0,,0,,0,,0,,0,,0,,0,,"333,127,268",26.51%,"120,645,227",21.65%,"169,322,538",,"1,447,744,990",21.65%,"92,453,529",,"3,434,745",,"1,455,495",,"3,722,826",,"2,448,986",,"2,082,401",,"37,826",,"1,634,463",
District of Columbia,National Capital Parks Central,"1,917,628",25.35%,"106,068",26.46%,0,,"1,272,817",26.46%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal District of Columbia,"42,374,995",25.50%,"2,424,583",37.56%,"18,901,148",,"29,095,105",37.56%,"8,730,005",,0,,0,,0,,0,,0,,0,,0,,"333,127,268",26.51%,"120,645,227",21.65%,"169,322,538",,"1,447,744,990",21.65%,"92,453,529",,"3,434,745",,"1,455,495",,"3,722,826",,"2,448,986",,"2,082,401",,"37,826",,"1,634,463",
District of Columbia,National Capital Parks East,"1,232,437",42.84%,"172,207",76.02%,"6,505,214",32.54%,"2,066,492",76.02%,"2,516,702",32.63%,0,,0,,0,,0,,0,,0,,0,,Subtotal District of Columbia,"42,374,995",25.50%,"2,424,583",37.56%,"18,901,148",,"29,095,105",37.56%,"8,730,005",,0,,0,,0,,0,,0,,0,,0,,"333,127,268",26.51%,"120,645,227",21.65%,"169,322,538",,"1,447,744,990",21.65%,"92,453,529",,"3,434,745",,"1,455,495",,"3,722,826",,"2,448,986",,"2,082,401",,"37,826",,"1,634,463",
District of Columbia,Pennsylvania Avenue NHS,"79,757",,"2,193",,0,,"26,320",,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal District of Columbia,"42,374,995",25.50%,"2,424,583",37.56%,"18,901,148",,"29,095,105",37.56%,"8,730,005",,0,,0,,0,,0,,0,,0,,0,,"333,127,268",26.51%,"120,645,227",21.65%,"169,322,538",,"1,447,744,990",21.65%,"92,453,529",,"3,434,745",,"1,455,495",,"3,722,826",,"2,448,986",,"2,082,401",,"37,826",,"1,634,463",
District of Columbia,President's Park,"1,488,827",141.74%,"202,024",238.20%,0,,"2,424,290",238.20%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal District of Columbia,"42,374,995",25.50%,"2,424,583",37.56%,"18,901,148",,"29,095,105",37.56%,"8,730,005",,0,,0,,0,,0,,0,,0,,0,,"333,127,268",26.51%,"120,645,227",21.65%,"169,322,538",,"1,447,744,990",21.65%,"92,453,529",,"3,434,745",,"1,455,495",,"3,722,826",,"2,448,986",,"2,082,401",,"37,826",,"1,634,463",
District of Columbia,Rock Creek Park,"2,452,051",21.94%,"242,417",33.45%,"12,383,413",33.17%,"2,909,015",33.46%,"6,191,705",33.17%,0,,0,,0,,0,,0,,0,,0,,Subtotal District of Columbia,"42,374,995",25.50%,"2,424,583",37.56%,"18,901,148",,"29,095,105",37.56%,"8,730,005",,0,,0,,0,,0,,0,,0,,0,,"333,127,268",26.51%,"120,645,227",21.65%,"169,322,538",,"1,447,744,990",21.65%,"92,453,529",,"3,434,745",,"1,455,495",,"3,722,826",,"2,448,986",,"2,082,401",,"37,826",,"1,634,463",
District of Columbia,Thomas Jefferson MEM,"3,364,352",18.33%,"140,181",18.33%,0,,"1,682,176",18.33%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal District of Columbia,"42,374,995",25.50%,"2,424,583",37.56%,"18,901,148",,"29,095,105",37.56%,"8,730,005",,0,,0,,0,,0,,0,,0,,0,,"333,127,268",26.51%,"120,645,227",21.65%,"169,322,538",,"1,447,744,990",21.65%,"92,453,529",,"3,434,745",,"1,455,495",,"3,722,826",,"2,448,986",,"2,082,401",,"37,826",,"1,634,463",
District of Columbia,Vietnam Veterans MEM,"5,094,242",19.34%,"212,259",19.34%,0,,"2,547,118",19.34%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal District of Columbia,"42,374,995",25.50%,"2,424,583",37.56%,"18,901,148",,"29,095,105",37.56%,"8,730,005",,0,,0,,0,,0,,0,,0,,0,,"333,127,268",26.51%,"120,645,227",21.65%,"169,322,538",,"1,447,744,990",21.65%,"92,453,529",,"3,434,745",,"1,455,495",,"3,722,826",,"2,448,986",,"2,082,401",,"37,826",,"1,634,463",
District of Columbia,Washington Monument,0,-100.00%,0,-100.00%,0,,0,-100.00%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal District of Columbia,"42,374,995",25.50%,"2,424,583",37.56%,"18,901,148",,"29,095,105",37.56%,"8,730,005",,0,,0,,0,,0,,0,,0,,0,,"333,127,268",26.51%,"120,645,227",21.65%,"169,322,538",,"1,447,744,990",21.65%,"92,453,529",,"3,434,745",,"1,455,495",,"3,722,826",,"2,448,986",,"2,082,401",,"37,826",,"1,634,463",
District of Columbia,White House,"471,672",2.85%,"31,898",4.32%,0,,"382,776",4.32%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal District of Columbia,"42,374,995",25.50%,"2,424,583",37.56%,"18,901,148",,"29,095,105",37.56%,"8,730,005",,0,,0,,0,,0,,0,,0,,0,,"333,127,268",26.51%,"120,645,227",21.65%,"169,322,538",,"1,447,744,990",21.65%,"92,453,529",,"3,434,745",,"1,455,495",,"3,722,826",,"2,448,986",,"2,082,401",,"37,826",,"1,634,463",
District of Columbia,World War II MEM,"4,874,645",24.12%,"203,110",24.12%,0,,"2,437,323",24.12%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal District of Columbia,"42,374,995",25.50%,"2,424,583",37.56%,"18,901,148",,"29,095,105",37.56%,"8,730,005",,0,,0,,0,,0,,0,,0,,0,,"333,127,268",26.51%,"120,645,227",21.65%,"169,322,538",,"1,447,744,990",21.65%,"92,453,529",,"3,434,745",,"1,455,495",,"3,722,826",,"2,448,986",,"2,082,401",,"37,826",,"1,634,463",
Florida,Big Cypress NPRES,"1,013,559",20.95%,"286,150",18.00%,0,,"3,433,811",18.00%,0,,0,,0,,"2,128",-22.95%,"8,814",-24.44%,"2,551",-21.34%,0,,0,,Subtotal Florida,"10,217,509",49.43%,"2,421,860",21.86%,"19,412",,"29,062,388",21.86%,"47,525",,0,,0,,"63,694",40.53%,"149,826",25.42%,"23,142",45.32%,"1,269",,"22,360",,"333,127,268",26.51%,"120,645,227",21.65%,"169,322,538",,"1,447,744,990",21.65%,"92,453,529",,"3,434,745",,"1,455,495",,"3,722,826",,"2,448,986",,"2,082,401",,"37,826",,"1,634,463",
Florida,Biscayne NP,"444,301",3.77%,"127,611",9.38%,0,,"1,531,332",9.38%,0,,0,,0,,"2,922",95.58%,0,,0,,0,61.12%,"5,346",,Subtotal Florida,"10,217,509",49.43%,"2,421,860",21.86%,"19,412",,"29,062,388",21.86%,"47,525",,0,,0,,"63,694",40.53%,"149,826",25.42%,"23,142",45.32%,"1,269",,"22,360",,"333,127,268",26.51%,"120,645,227",21.65%,"169,322,538",,"1,447,744,990",21.65%,"92,453,529",,"3,434,745",,"1,455,495",,"3,722,826",,"2,448,986",,"2,082,401",,"37,826",,"1,634,463",
Florida,Canaveral NS,"1,559,627",7.40%,"330,059",7.74%,0,,"3,960,716",7.74%,0,,0,,0,,0,,0,,"3,122",91.42%,0,,0,,Subtotal Florida,"10,217,509",49.43%,"2,421,860",21.86%,"19,412",,"29,062,388",21.86%,"47,525",,0,,0,,"63,694",40.53%,"149,826",25.42%,"23,142",45.32%,"1,269",,"22,360",,"333,127,268",26.51%,"120,645,227",21.65%,"169,322,538",,"1,447,744,990",21.65%,"92,453,529",,"3,434,745",,"1,455,495",,"3,722,826",,"2,448,986",,"2,082,401",,"37,826",,"1,634,463",
Florida,Castillo de San Marcos NM,"849,406",25.42%,"53,087",25.42%,0,,"637,054",25.42%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Florida,"10,217,509",49.43%,"2,421,860",21.86%,"19,412",,"29,062,388",21.86%,"47,525",,0,,0,,"63,694",40.53%,"149,826",25.42%,"23,142",45.32%,"1,269",,"22,360",,"333,127,268",26.51%,"120,645,227",21.65%,"169,322,538",,"1,447,744,990",21.65%,"92,453,529",,"3,434,745",,"1,455,495",,"3,722,826",,"2,448,986",,"2,082,401",,"37,826",,"1,634,463",
Florida,De Soto NMEM,"234,823",33.48%,"32,288",33.48%,0,,"387,456",33.48%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Florida,"10,217,509",49.43%,"2,421,860",21.86%,"19,412",,"29,062,388",21.86%,"47,525",,0,,0,,"63,694",40.53%,"149,826",25.42%,"23,142",45.32%,"1,269",,"22,360",,"333,127,268",26.51%,"120,645,227",21.65%,"169,322,538",,"1,447,744,990",21.65%,"92,453,529",,"3,434,745",,"1,455,495",,"3,722,826",,"2,448,986",,"2,082,401",,"37,826",,"1,634,463",
Florida,Dry Tortugas NP,"60,945",7.40%,"60,976",11.67%,"1,269",-87.39%,"731,721",11.67%,"15,228",-87.39%,0,,0,,"5,986",26.88%,0,,0,,"1,269",-18.47%,"6,100",-87.39%,Subtotal Florida,"10,217,509",49.43%,"2,421,860",21.86%,"19,412",,"29,062,388",21.86%,"47,525",,0,,0,,"63,694",40.53%,"149,826",25.42%,"23,142",45.32%,"1,269",,"22,360",,"333,127,268",26.51%,"120,645,227",21.65%,"169,322,538",,"1,447,744,990",21.65%,"92,453,529",,"3,434,745",,"1,455,495",,"3,722,826",,"2,448,986",,"2,082,401",,"37,826",,"1,634,463",
Florida,Everglades NP,"1,050,826",46.13%,"309,795",31.71%,"5,807",882.57%,"3,717,544",31.71%,"26,129",882.66%,0,,0,,"6,955",3.91%,"9,272",-4.06%,"17,469",58.08%,0,2174.43%,"4,003",,Subtotal Florida,"10,217,509",49.43%,"2,421,860",21.86%,"19,412",,"29,062,388",21.86%,"47,525",,0,,0,,"63,694",40.53%,"149,826",25.42%,"23,142",45.32%,"1,269",,"22,360",,"333,127,268",26.51%,"120,645,227",21.65%,"169,322,538",,"1,447,744,990",21.65%,"92,453,529",,"3,434,745",,"1,455,495",,"3,722,826",,"2,448,986",,"2,082,401",,"37,826",,"1,634,463",
Florida,Fort Caroline NMEM,"237,306",26.85%,"19,775",26.84%,0,,"237,306",26.85%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Florida,"10,217,509",49.43%,"2,421,860",21.86%,"19,412",,"29,062,388",21.86%,"47,525",,0,,0,,"63,694",40.53%,"149,826",25.42%,"23,142",45.32%,"1,269",,"22,360",,"333,127,268",26.51%,"120,645,227",21.65%,"169,322,538",,"1,447,744,990",21.65%,"92,453,529",,"3,434,745",,"1,455,495",,"3,722,826",,"2,448,986",,"2,082,401",,"37,826",,"1,634,463",
Florida,Fort Matanzas NM,"566,256",16.91%,"47,899",15.81%,0,,"574,797",15.81%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Florida,"10,217,509",49.43%,"2,421,860",21.86%,"19,412",,"29,062,388",21.86%,"47,525",,0,,0,,"63,694",40.53%,"149,826",25.42%,"23,142",45.32%,"1,269",,"22,360",,"333,127,268",26.51%,"120,645,227",21.65%,"169,322,538",,"1,447,744,990",21.65%,"92,453,529",,"3,434,745",,"1,455,495",,"3,722,826",,"2,448,986",,"2,082,401",,"37,826",,"1,634,463",
Florida,Gulf Islands NS,"2,990,351",224.97%,"898,419",26.53%,"12,336",33.33%,"10,781,033",26.53%,"6,168",33.33%,0,,0,,"45,703",54.10%,"131,740",34.24%,0,,0,-29.94%,"6,911",,Subtotal Florida,"10,217,509",49.43%,"2,421,860",21.86%,"19,412",,"29,062,388",21.86%,"47,525",,0,,0,,"63,694",40.53%,"149,826",25.42%,"23,142",45.32%,"1,269",,"22,360",,"333,127,268",26.51%,"120,645,227",21.65%,"169,322,538",,"1,447,744,990",21.65%,"92,453,529",,"3,434,745",,"1,455,495",,"3,722,826",,"2,448,986",,"2,082,401",,"37,826",,"1,634,463",
Florida,Timucuan EHP,"1,210,109",34.67%,"255,801",28.85%,0,,"3,069,618",28.85%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Florida,"10,217,509",49.43%,"2,421,860",21.86%,"19,412",,"29,062,388",21.86%,"47,525",,0,,0,,"63,694",40.53%,"149,826",25.42%,"23,142",45.32%,"1,269",,"22,360",,"333,127,268",26.51%,"120,645,227",21.65%,"169,322,538",,"1,447,744,990",21.65%,"92,453,529",,"3,434,745",,"1,455,495",,"3,722,826",,"2,448,986",,"2,082,401",,"37,826",,"1,634,463",
Georgia,Andersonville NHS,"136,888",38.66%,"22,814",38.66%,0,,"273,774",38.66%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Georgia,"7,446,557",34.39%,"1,625,290",32.61%,"27,655,532",,"19,503,536",32.61%,"4,403,025",,0,,0,,"12,386",,0,,"7,099",,0,,"2,339",,"333,127,268",26.51%,"120,645,227",21.65%,"169,322,538",,"1,447,744,990",21.65%,"92,453,529",,"3,434,745",,"1,455,495",,"3,722,826",,"2,448,986",,"2,082,401",,"37,826",,"1,634,463",
Georgia,Chattahoochee River NRA,"2,812,229",30.39%,"937,410",30.39%,0,,"11,248,925",30.39%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Georgia,"7,446,557",34.39%,"1,625,290",32.61%,"27,655,532",,"19,503,536",32.61%,"4,403,025",,0,,0,,"12,386",,0,,"7,099",,0,,"2,339",,"333,127,268",26.51%,"120,645,227",21.65%,"169,322,538",,"1,447,744,990",21.65%,"92,453,529",,"3,434,745",,"1,455,495",,"3,722,826",,"2,448,986",,"2,082,401",,"37,826",,"1,634,463",
Georgia,Chickamauga & Chattanooga NMP,"500,696",25.71%,"81,557",28.50%,"2,377,197",32.48%,"978,690",28.50%,"356,581",32.48%,0,,0,,0,,0,,0,,0,54.90%,"2,339",,Subtotal Georgia,"7,446,557",34.39%,"1,625,290",32.61%,"27,655,532",,"19,503,536",32.61%,"4,403,025",,0,,0,,"12,386",,0,,"7,099",,0,,"2,339",,"333,127,268",26.51%,"120,645,227",21.65%,"169,322,538",,"1,447,744,990",21.65%,"92,453,529",,"3,434,745",,"1,455,495",,"3,722,826",,"2,448,986",,"2,082,401",,"37,826",,"1,634,463",
Georgia,Cumberland Island NS,"54,744",3.80%,"63,202",17.80%,0,,"758,431",17.80%,0,,0,,0,,"12,386",25.14%,0,,"7,099",18.71%,0,,0,,Subtotal Georgia,"7,446,557",34.39%,"1,625,290",32.61%,"27,655,532",,"19,503,536",32.61%,"4,403,025",,0,,0,,"12,386",,0,,"7,099",,0,,"2,339",,"333,127,268",26.51%,"120,645,227",21.65%,"169,322,538",,"1,447,744,990",21.65%,"92,453,529",,"3,434,745",,"1,455,495",,"3,722,826",,"2,448,986",,"2,082,401",,"37,826",,"1,634,463",
Georgia,Fort Frederica NM,"198,981",25.18%,"16,735",25.18%,"1,800",33.33%,"200,820",25.18%,444,33.33%,0,,0,,0,,0,,0,,0,,0,,Subtotal Georgia,"7,446,557",34.39%,"1,625,290",32.61%,"27,655,532",,"19,503,536",32.61%,"4,403,025",,0,,0,,"12,386",,0,,"7,099",,0,,"2,339",,"333,127,268",26.51%,"120,645,227",21.65%,"169,322,538",,"1,447,744,990",21.65%,"92,453,529",,"3,434,745",,"1,455,495",,"3,722,826",,"2,448,986",,"2,082,401",,"37,826",,"1,634,463",
Georgia,Fort Pulaski NM,"318,953",7.73%,"66,448",7.70%,"19,476",33.33%,"797,384",7.70%,"4,872",33.33%,0,,0,,0,,0,,0,,0,-100.00%,0,,Subtotal Georgia,"7,446,557",34.39%,"1,625,290",32.61%,"27,655,532",,"19,503,536",32.61%,"4,403,025",,0,,0,,"12,386",,0,,"7,099",,0,,"2,339",,"333,127,268",26.51%,"120,645,227",21.65%,"169,322,538",,"1,447,744,990",21.65%,"92,453,529",,"3,434,745",,"1,455,495",,"3,722,826",,"2,448,986",,"2,082,401",,"37,826",,"1,634,463",
Georgia,Jimmy Carter NHP,"62,940",20.62%,"6,033",23.35%,0,,"72,402",23.34%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Georgia,"7,446,557",34.39%,"1,625,290",32.61%,"27,655,532",,"19,503,536",32.61%,"4,403,025",,0,,0,,"12,386",,0,,"7,099",,0,,"2,339",,"333,127,268",26.51%,"120,645,227",21.65%,"169,322,538",,"1,447,744,990",21.65%,"92,453,529",,"3,434,745",,"1,455,495",,"3,722,826",,"2,448,986",,"2,082,401",,"37,826",,"1,634,463",
Georgia,Kennesaw Mountain NBP,"2,554,809",35.82%,"327,169",37.82%,"25,257,059",33.75%,"3,926,033",37.82%,"4,041,128",33.75%,0,,0,,0,,0,,0,,0,,0,,Subtotal Georgia,"7,446,557",34.39%,"1,625,290",32.61%,"27,655,532",,"19,503,536",32.61%,"4,403,025",,0,,0,,"12,386",,0,,"7,099",,0,,"2,339",,"333,127,268",26.51%,"120,645,227",21.65%,"169,322,538",,"1,447,744,990",21.65%,"92,453,529",,"3,434,745",,"1,455,495",,"3,722,826",,"2,448,986",,"2,082,401",,"37,826",,"1,634,463",
Georgia,"Martin Luther King, Jr. NHP","640,170",98.07%,"83,154",105.83%,0,,"997,856",105.83%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Georgia,"7,446,557",34.39%,"1,625,290",32.61%,"27,655,532",,"19,503,536",32.61%,"4,403,025",,0,,0,,"12,386",,0,,"7,099",,0,,"2,339",,"333,127,268",26.51%,"120,645,227",21.65%,"169,322,538",,"1,447,744,990",21.65%,"92,453,529",,"3,434,745",,"1,455,495",,"3,722,826",,"2,448,986",,"2,082,401",,"37,826",,"1,634,463",
Georgia,Ocmulgee Mounds NHP,"166,147",34.90%,"20,768",34.90%,0,,"249,221",34.90%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Georgia,"7,446,557",34.39%,"1,625,290",32.61%,"27,655,532",,"19,503,536",32.61%,"4,403,025",,0,,0,,"12,386",,0,,"7,099",,0,,"2,339",,"333,127,268",26.51%,"120,645,227",21.65%,"169,322,538",,"1,447,744,990",21.65%,"92,453,529",,"3,434,745",,"1,455,495",,"3,722,826",,"2,448,986",,"2,082,401",,"37,826",,"1,634,463",
Guam,War in the Pacific NHP,"392,737",0.15%,"32,938",0.19%,197,-33.45%,"395,261",0.19%,99,-34.00%,0,,0,,0,,0,,0,,0,,0,,Subtotal Guam,"392,737",0.15%,"32,938",0.19%,197,-33.45%,"395,261",0.19%,99,-34.00%,0,,0,,0,,0,,0,,0,,0,,"333,127,268",26.51%,"120,645,227",21.65%,"169,322,538",,"1,447,744,990",21.65%,"92,453,529",,"3,434,745",,"1,455,495",,"3,722,826",,"2,448,986",,"2,082,401",,"37,826",,"1,634,463",
Hawaii,Haleakala NP,"1,199,438",24.65%,"239,576",24.81%,"29,088",33.33%,"2,874,916",24.81%,"20,160",33.33%,0,,0,,"7,198",0.90%,0,,"2,829",55.87%,0,56.46%,"4,187",,Subtotal Hawaii,"6,077,336",42.39%,"1,889,859",41.71%,"2,019,903",33.75%,"22,678,335",41.71%,"655,268",33.52%,"34,940",,"7,972",,"8,791",4.82%,30,,"7,646",32.88%,0,43.19%,"94,817",,"333,127,268",26.51%,"120,645,227",21.65%,"169,322,538",,"1,447,744,990",21.65%,"92,453,529",,"3,434,745",,"1,455,495",,"3,722,826",,"2,448,986",,"2,082,401",,"37,826",,"1,634,463",
Hawaii,Hawaii Volcanoes NP,"2,032,904",45.10%,"1,055,096",44.94%,"1,857,015",33.27%,"12,661,154",44.94%,"612,816",33.27%,"34,940",55.28%,"7,972",177.67%,"1,593",27.13%,30,,"4,817",22.29%,0,42.63%,"90,630",,Subtotal Hawaii,"6,077,336",42.39%,"1,889,859",41.71%,"2,019,903",33.75%,"22,678,335",41.71%,"655,268",33.52%,"34,940",,"7,972",,"8,791",4.82%,30,,"7,646",32.88%,0,43.19%,"94,817",,"333,127,268",26.51%,"120,645,227",21.65%,"169,322,538",,"1,447,744,990",21.65%,"92,453,529",,"3,434,745",,"1,455,495",,"3,722,826",,"2,448,986",,"2,082,401",,"37,826",,"1,634,463",
Hawaii,Kalaupapa NHP,"76,025",41.75%,"26,383",-26.21%,0,,"316,600",-26.21%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Hawaii,"6,077,336",42.39%,"1,889,859",41.71%,"2,019,903",33.75%,"22,678,335",41.71%,"655,268",33.52%,"34,940",,"7,972",,"8,791",4.82%,30,,"7,646",32.88%,0,43.19%,"94,817",,"333,127,268",26.51%,"120,645,227",21.65%,"169,322,538",,"1,447,744,990",21.65%,"92,453,529",,"3,434,745",,"1,455,495",,"3,722,826",,"2,448,986",,"2,082,401",,"37,826",,"1,634,463",
Hawaii,Kaloko Honokohau NHP,"192,489",38.86%,"36,430",39.21%,0,,"437,164",39.21%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Hawaii,"6,077,336",42.39%,"1,889,859",41.71%,"2,019,903",33.75%,"22,678,335",41.71%,"655,268",33.52%,"34,940",,"7,972",,"8,791",4.82%,30,,"7,646",32.88%,0,43.19%,"94,817",,"333,127,268",26.51%,"120,645,227",21.65%,"169,322,538",,"1,447,744,990",21.65%,"92,453,529",,"3,434,745",,"1,455,495",,"3,722,826",,"2,448,986",,"2,082,401",,"37,826",,"1,634,463",
Hawaii,Pearl Harbor NMEM,"1,942,232",51.58%,"485,558",51.58%,0,,"5,826,696",51.58%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Hawaii,"6,077,336",42.39%,"1,889,859",41.71%,"2,019,903",33.75%,"22,678,335",41.71%,"655,268",33.52%,"34,940",,"7,972",,"8,791",4.82%,30,,"7,646",32.88%,0,43.19%,"94,817",,"333,127,268",26.51%,"120,645,227",21.65%,"169,322,538",,"1,447,744,990",21.65%,"92,453,529",,"3,434,745",,"1,455,495",,"3,722,826",,"2,448,986",,"2,082,401",,"37,826",,"1,634,463",
Hawaii,Pu'uhonua o Honaunau NHP,"489,362",51.01%,"40,780",51.01%,0,,"489,362",51.01%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Hawaii,"6,077,336",42.39%,"1,889,859",41.71%,"2,019,903",33.75%,"22,678,335",41.71%,"655,268",33.52%,"34,940",,"7,972",,"8,791",4.82%,30,,"7,646",32.88%,0,43.19%,"94,817",,"333,127,268",26.51%,"120,645,227",21.65%,"169,322,538",,"1,447,744,990",21.65%,"92,453,529",,"3,434,745",,"1,455,495",,"3,722,826",,"2,448,986",,"2,082,401",,"37,826",,"1,634,463",
