Title1,Textbox33
Visitation By State and by Park for Fiscal Year: 2023,This report documents the number of recreation visitors and visitor days for all NPS units that reported public use data in Fiscal Year 2023 and displays the percent change from the previous year.

State,Field1,Field2,Textbox22,Field4,Textbox24,TotalNonRecreationVisits,Textbox98,TotalRecreationVisitorHours,Textbox103,TotalNonRecreationVisitorHours,Textbox109,ConcessionerLodgingOvernights,Textbox115,ConcessionerCampingOvernights,Textbox121,TentOvernights,Textbox127,RecreationVehicleOvernights,Textbox133,BackcountryOvernights,Textbox139,NonRecreationOvernights,Textbox144,MiscellaneousOvernights,Textbox151,State2,RecVisitors1,Textbox23,RecDays1,Textbox25,Textbox11,Textbox99,Textbox74,Textbox104,Textbox69,Textbox110,Textbox56,Textbox116,Textbox51,Textbox122,Textbox46,Textbox128,Textbox41,Textbox134,Textbox36,Textbox140,Textbox94,Textbox145,Textbox89,Textbox152,Textbox28,Textbox29,Textbox30,Textbox31,Textbox12,Textbox100,Textbox75,Textbox105,Textbox70,Textbox111,Textbox57,Textbox117,Textbox52,Textbox123,Textbox47,Textbox129,Textbox42,Textbox135,Textbox37,Textbox141,Textbox95,Textbox146,Textbox90,Textbox153
Alaska,Denali NP & PRES,"495,482",17.73%,"496,045",12.66%,"847,073",-6.25%,"5,952,546",12.66%,"211,768",-6.25%,0,,"20,069",0.97%,0,,0,,"29,728",-10.78%,0,,0,,Subtotal Alaska,"3,255,995",69.93%,"2,283,744",54.00%,"883,122",-6.03%,"27,404,992",54.00%,"1,122,616",-4.67%,"17,301",,"20,069",,"7,507",,0,,"70,723",-6.13%,"27,592",,"44,071",-5.86%,"322,875,032",3.77%,"116,398,789",2.57%,"169,135,889",,"1,396,787,771",2.57%,"89,226,178",,"2,820,299",,"1,300,314",,"3,117,351",,"2,545,783",,"1,793,177",,"42,494",,"1,335,729",
Alaska,Gates of the Arctic NP & PRES,"11,045",16.79%,"8,438",0.48%,0,,"101,256",0.47%,0,,0,,0,,0,,0,,"4,000",-0.42%,0,,0,,Subtotal Alaska,"3,255,995",69.93%,"2,283,744",54.00%,"883,122",-6.03%,"27,404,992",54.00%,"1,122,616",-4.67%,"17,301",,"20,069",,"7,507",,0,,"70,723",-6.13%,"27,592",,"44,071",-5.86%,"322,875,032",3.77%,"116,398,789",2.57%,"169,135,889",,"1,396,787,771",2.57%,"89,226,178",,"2,820,299",,"1,300,314",,"3,117,351",,"2,545,783",,"1,793,177",,"42,494",,"1,335,729",
Alaska,Glacier Bay NP & PRES,"762,476",69.63%,"798,074",63.36%,438,-24.35%,"9,576,888",63.36%,"92,500",-27.71%,"12,354",-20.57%,0,,669,-7.60%,0,,"3,696",-1.81%,"3,810",8.09%,"9,543",-27.98%,Subtotal Alaska,"3,255,995",69.93%,"2,283,744",54.00%,"883,122",-6.03%,"27,404,992",54.00%,"1,122,616",-4.67%,"17,301",,"20,069",,"7,507",,0,,"70,723",-6.13%,"27,592",,"44,071",-5.86%,"322,875,032",3.77%,"116,398,789",2.57%,"169,135,889",,"1,396,787,771",2.57%,"89,226,178",,"2,820,299",,"1,300,314",,"3,117,351",,"2,545,783",,"1,793,177",,"42,494",,"1,335,729",
Alaska,Katmai NP & PRES,"33,769",-0.64%,"50,779",2.58%,"7,027",-7.22%,"609,350",2.58%,"99,943",6.00%,"4,947",1.64%,0,,"6,158",7.62%,0,,"5,561",3.31%,"2,349",,0,19.12%,Subtotal Alaska,"3,255,995",69.93%,"2,283,744",54.00%,"883,122",-6.03%,"27,404,992",54.00%,"1,122,616",-4.67%,"17,301",,"20,069",,"7,507",,0,,"70,723",-6.13%,"27,592",,"44,071",-5.86%,"322,875,032",3.77%,"116,398,789",2.57%,"169,135,889",,"1,396,787,771",2.57%,"89,226,178",,"2,820,299",,"1,300,314",,"3,117,351",,"2,545,783",,"1,793,177",,"42,494",,"1,335,729",
Alaska,Kenai Fjords NP,"389,725",-0.21%,"103,538",-9.28%,0,,"1,242,459",-9.28%,0,,0,,0,,680,22.30%,0,,60,-10.45%,0,-29.89%,692,,Subtotal Alaska,"3,255,995",69.93%,"2,283,744",54.00%,"883,122",-6.03%,"27,404,992",54.00%,"1,122,616",-4.67%,"17,301",,"20,069",,"7,507",,0,,"70,723",-6.13%,"27,592",,"44,071",-5.86%,"322,875,032",3.77%,"116,398,789",2.57%,"169,135,889",,"1,396,787,771",2.57%,"89,226,178",,"2,820,299",,"1,300,314",,"3,117,351",,"2,545,783",,"1,793,177",,"42,494",,"1,335,729",
Alaska,Klondike Gold Rush NHP Alaska,"1,227,937",260.45%,"425,942",1167.72%,0,,"5,111,310",1167.70%,0,,0,,0,,0,,0,,0,-100.00%,0,,0,,Subtotal Alaska,"3,255,995",69.93%,"2,283,744",54.00%,"883,122",-6.03%,"27,404,992",54.00%,"1,122,616",-4.67%,"17,301",,"20,069",,"7,507",,0,,"70,723",-6.13%,"27,592",,"44,071",-5.86%,"322,875,032",3.77%,"116,398,789",2.57%,"169,135,889",,"1,396,787,771",2.57%,"89,226,178",,"2,820,299",,"1,300,314",,"3,117,351",,"2,545,783",,"1,793,177",,"42,494",,"1,335,729",
Alaska,Kobuk Valley NP,"17,708",5.77%,"19,575",0.75%,"7,750",0.00%,"234,902",0.74%,"227,600",-2.07%,0,,0,,0,,0,,"7,025",-0.35%,"6,900",,0,-2.82%,Subtotal Alaska,"3,255,995",69.93%,"2,283,744",54.00%,"883,122",-6.03%,"27,404,992",54.00%,"1,122,616",-4.67%,"17,301",,"20,069",,"7,507",,0,,"70,723",-6.13%,"27,592",,"44,071",-5.86%,"322,875,032",3.77%,"116,398,789",2.57%,"169,135,889",,"1,396,787,771",2.57%,"89,226,178",,"2,820,299",,"1,300,314",,"3,117,351",,"2,545,783",,"1,793,177",,"42,494",,"1,335,729",
Alaska,Lake Clark NP & PRES,"16,954",-6.84%,"11,902",-12.38%,"3,223",16.90%,"142,830",-12.38%,"37,862",-14.06%,0,,0,,0,,0,,"4,555",-15.97%,"1,428",18.56%,396,-18.49%,Subtotal Alaska,"3,255,995",69.93%,"2,283,744",54.00%,"883,122",-6.03%,"27,404,992",54.00%,"1,122,616",-4.67%,"17,301",,"20,069",,"7,507",,0,,"70,723",-6.13%,"27,592",,"44,071",-5.86%,"322,875,032",3.77%,"116,398,789",2.57%,"169,135,889",,"1,396,787,771",2.57%,"89,226,178",,"2,820,299",,"1,300,314",,"3,117,351",,"2,545,783",,"1,793,177",,"42,494",,"1,335,729",
Alaska,Noatak NPRES,"19,197",5.40%,"35,017",1.98%,"8,500",0.59%,"420,207",1.98%,"212,000",3.11%,0,,0,,0,,0,,"5,650",0.00%,"6,000",,0,4.35%,Subtotal Alaska,"3,255,995",69.93%,"2,283,744",54.00%,"883,122",-6.03%,"27,404,992",54.00%,"1,122,616",-4.67%,"17,301",,"20,069",,"7,507",,0,,"70,723",-6.13%,"27,592",,"44,071",-5.86%,"322,875,032",3.77%,"116,398,789",2.57%,"169,135,889",,"1,396,787,771",2.57%,"89,226,178",,"2,820,299",,"1,300,314",,"3,117,351",,"2,545,783",,"1,793,177",,"42,494",,"1,335,729",
Alaska,Sitka NHP,"181,596",37.91%,"9,141",38.29%,0,,"109,700",38.28%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Alaska,"3,255,995",69.93%,"2,283,744",54.00%,"883,122",-6.03%,"27,404,992",54.00%,"1,122,616",-4.67%,"17,301",,"20,069",,"7,507",,0,,"70,723",-6.13%,"27,592",,"44,071",-5.86%,"322,875,032",3.77%,"116,398,789",2.57%,"169,135,889",,"1,396,787,771",2.57%,"89,226,178",,"2,820,299",,"1,300,314",,"3,117,351",,"2,545,783",,"1,793,177",,"42,494",,"1,335,729",
Alaska,Wrangell-St. Elias NP & PRES,"78,305",20.03%,"300,165",20.03%,0,,"3,601,980",20.03%,0,,0,,0,,0,,0,,452,75.88%,0,449.28%,"33,440",,Subtotal Alaska,"3,255,995",69.93%,"2,283,744",54.00%,"883,122",-6.03%,"27,404,992",54.00%,"1,122,616",-4.67%,"17,301",,"20,069",,"7,507",,0,,"70,723",-6.13%,"27,592",,"44,071",-5.86%,"322,875,032",3.77%,"116,398,789",2.57%,"169,135,889",,"1,396,787,771",2.57%,"89,226,178",,"2,820,299",,"1,300,314",,"3,117,351",,"2,545,783",,"1,793,177",,"42,494",,"1,335,729",
Alaska,Yukon-Charley Rivers NPRES,961,29.17%,"4,990",93.86%,4,-75.00%,"59,882",93.87%,480,-75.00%,0,,0,,0,,0,,"2,415",97.14%,20,,0,-75.00%,Subtotal Alaska,"3,255,995",69.93%,"2,283,744",54.00%,"883,122",-6.03%,"27,404,992",54.00%,"1,122,616",-4.67%,"17,301",,"20,069",,"7,507",,0,,"70,723",-6.13%,"27,592",,"44,071",-5.86%,"322,875,032",3.77%,"116,398,789",2.57%,"169,135,889",,"1,396,787,771",2.57%,"89,226,178",,"2,820,299",,"1,300,314",,"3,117,351",,"2,545,783",,"1,793,177",,"42,494",,"1,335,729",
American Samoa,National Park of American Samoa,"8,794",354.47%,"1,465",354.97%,0,,"17,589",354.73%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal American Samoa,"8,794",354.47%,"1,465",354.97%,0,,"17,589",354.73%,0,,0,,0,,0,,0,,0,,0,,0,,"322,875,032",3.77%,"116,398,789",2.57%,"169,135,889",,"1,396,787,771",2.57%,"89,226,178",,"2,820,299",,"1,300,314",,"3,117,351",,"2,545,783",,"1,793,177",,"42,494",,"1,335,729",
Arizona,Canyon de Chelly NM,"331,317",-5.52%,"192,506",-4.22%,"465,669",-8.82%,"2,310,078",-4.22%,"931,337",-8.82%,"16,378",10.90%,"10,435",-4.01%,0,,0,,36,,0,,0,,Subtotal Arizona,"10,592,977",1.55%,"8,140,573",-1.00%,"5,238,050",8.76%,"97,686,973",-1.00%,"2,808,449",0.10%,"595,004",5.58%,"141,324",11.42%,"225,044",,"182,301",,"316,479",,112,,"400,604",,"322,875,032",3.77%,"116,398,789",2.57%,"169,135,889",,"1,396,787,771",2.57%,"89,226,178",,"2,820,299",,"1,300,314",,"3,117,351",,"2,545,783",,"1,793,177",,"42,494",,"1,335,729",
Arizona,Casa Grande Ruins NM,"114,850",70.36%,"13,036",70.36%,"2,160",0.00%,"156,438",70.37%,216,0.00%,0,,0,,0,,0,,0,,0,,0,,Subtotal Arizona,"10,592,977",1.55%,"8,140,573",-1.00%,"5,238,050",8.76%,"97,686,973",-1.00%,"2,808,449",0.10%,"595,004",5.58%,"141,324",11.42%,"225,044",,"182,301",,"316,479",,112,,"400,604",,"322,875,032",3.77%,"116,398,789",2.57%,"169,135,889",,"1,396,787,771",2.57%,"89,226,178",,"2,820,299",,"1,300,314",,"3,117,351",,"2,545,783",,"1,793,177",,"42,494",,"1,335,729",
Arizona,Chiricahua NM,"62,531",4.56%,"34,486",4.14%,"3,600",0.00%,"413,833",4.14%,"1,200",0.00%,0,,0,,"9,719",7.94%,"4,621",-13.27%,0,,0,-6.70%,"1,754",,Subtotal Arizona,"10,592,977",1.55%,"8,140,573",-1.00%,"5,238,050",8.76%,"97,686,973",-1.00%,"2,808,449",0.10%,"595,004",5.58%,"141,324",11.42%,"225,044",,"182,301",,"316,479",,112,,"400,604",,"322,875,032",3.77%,"116,398,789",2.57%,"169,135,889",,"1,396,787,771",2.57%,"89,226,178",,"2,820,299",,"1,300,314",,"3,117,351",,"2,545,783",,"1,793,177",,"42,494",,"1,335,729",
Arizona,Coronado NMEM,"131,996",0.39%,"11,224",-7.47%,"2,508",0.00%,"134,694",-7.47%,"1,248",0.00%,0,,0,,0,,0,,0,,0,,0,,Subtotal Arizona,"10,592,977",1.55%,"8,140,573",-1.00%,"5,238,050",8.76%,"97,686,973",-1.00%,"2,808,449",0.10%,"595,004",5.58%,"141,324",11.42%,"225,044",,"182,301",,"316,479",,112,,"400,604",,"322,875,032",3.77%,"116,398,789",2.57%,"169,135,889",,"1,396,787,771",2.57%,"89,226,178",,"2,820,299",,"1,300,314",,"3,117,351",,"2,545,783",,"1,793,177",,"42,494",,"1,335,729",
Arizona,Fort Bowie NHS,"7,785",-8.39%,"1,293",-8.69%,0,,"15,517",-8.70%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Arizona,"10,592,977",1.55%,"8,140,573",-1.00%,"5,238,050",8.76%,"97,686,973",-1.00%,"2,808,449",0.10%,"595,004",5.58%,"141,324",11.42%,"225,044",,"182,301",,"316,479",,112,,"400,604",,"322,875,032",3.77%,"116,398,789",2.57%,"169,135,889",,"1,396,787,771",2.57%,"89,226,178",,"2,820,299",,"1,300,314",,"3,117,351",,"2,545,783",,"1,793,177",,"42,494",,"1,335,729",
Arizona,Glen Canyon NRA,"1,099,621",28.80%,"448,811",32.91%,"22,972",23.40%,"5,385,740",32.91%,"275,662",23.39%,"48,615",81.35%,"23,510",220.87%,"55,875",341.53%,"56,777",341.12%,0,,0,-12.19%,"367,419",,Subtotal Arizona,"10,592,977",1.55%,"8,140,573",-1.00%,"5,238,050",8.76%,"97,686,973",-1.00%,"2,808,449",0.10%,"595,004",5.58%,"141,324",11.42%,"225,044",,"182,301",,"316,479",,112,,"400,604",,"322,875,032",3.77%,"116,398,789",2.57%,"169,135,889",,"1,396,787,771",2.57%,"89,226,178",,"2,820,299",,"1,300,314",,"3,117,351",,"2,545,783",,"1,793,177",,"42,494",,"1,335,729",
Arizona,Grand Canyon NP,"4,659,898",-1.92%,"6,074,015",-2.17%,"11,382",28.00%,"72,888,184",-2.17%,"11,382",28.00%,"524,594",3.90%,"35,098",-10.70%,"146,930",53.24%,"78,927",35.29%,"297,216",-12.57%,0,68.58%,"24,778",,Subtotal Arizona,"10,592,977",1.55%,"8,140,573",-1.00%,"5,238,050",8.76%,"97,686,973",-1.00%,"2,808,449",0.10%,"595,004",5.58%,"141,324",11.42%,"225,044",,"182,301",,"316,479",,112,,"400,604",,"322,875,032",3.77%,"116,398,789",2.57%,"169,135,889",,"1,396,787,771",2.57%,"89,226,178",,"2,820,299",,"1,300,314",,"3,117,351",,"2,545,783",,"1,793,177",,"42,494",,"1,335,729",
Arizona,Hubbell Trading Post NHS,"53,877",12.55%,"2,319",12.52%,"4,584",0.00%,"27,836",12.55%,"1,056",0.00%,0,,0,,0,,0,,0,,0,,0,,Subtotal Arizona,"10,592,977",1.55%,"8,140,573",-1.00%,"5,238,050",8.76%,"97,686,973",-1.00%,"2,808,449",0.10%,"595,004",5.58%,"141,324",11.42%,"225,044",,"182,301",,"316,479",,112,,"400,604",,"322,875,032",3.77%,"116,398,789",2.57%,"169,135,889",,"1,396,787,771",2.57%,"89,226,178",,"2,820,299",,"1,300,314",,"3,117,351",,"2,545,783",,"1,793,177",,"42,494",,"1,335,729",
Arizona,Lake Mead NRA,"1,393,612",-9.06%,"864,041",-9.62%,"57,558",-13.80%,"10,368,495",-9.62%,"345,354",-13.80%,"5,417",-68.36%,"72,281",4.24%,"1,170",46.62%,"1,490",46.80%,"14,666",29.42%,0,-17.10%,"6,094",,Subtotal Arizona,"10,592,977",1.55%,"8,140,573",-1.00%,"5,238,050",8.76%,"97,686,973",-1.00%,"2,808,449",0.10%,"595,004",5.58%,"141,324",11.42%,"225,044",,"182,301",,"316,479",,112,,"400,604",,"322,875,032",3.77%,"116,398,789",2.57%,"169,135,889",,"1,396,787,771",2.57%,"89,226,178",,"2,820,299",,"1,300,314",,"3,117,351",,"2,545,783",,"1,793,177",,"42,494",,"1,335,729",
Arizona,Montezuma Castle NM,"364,511",-3.71%,"30,375",-3.71%,0,,"364,511",-3.71%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Arizona,"10,592,977",1.55%,"8,140,573",-1.00%,"5,238,050",8.76%,"97,686,973",-1.00%,"2,808,449",0.10%,"595,004",5.58%,"141,324",11.42%,"225,044",,"182,301",,"316,479",,112,,"400,604",,"322,875,032",3.77%,"116,398,789",2.57%,"169,135,889",,"1,396,787,771",2.57%,"89,226,178",,"2,820,299",,"1,300,314",,"3,117,351",,"2,545,783",,"1,793,177",,"42,494",,"1,335,729",
Arizona,Navajo NM,"41,827",6.16%,"10,401",7.57%,"2,019",-58.16%,"124,815",7.57%,504,-58.21%,0,,0,,"1,698",-1.57%,"2,384",17.73%,6,,0,-21.43%,110,,Subtotal Arizona,"10,592,977",1.55%,"8,140,573",-1.00%,"5,238,050",8.76%,"97,686,973",-1.00%,"2,808,449",0.10%,"595,004",5.58%,"141,324",11.42%,"225,044",,"182,301",,"316,479",,112,,"400,604",,"322,875,032",3.77%,"116,398,789",2.57%,"169,135,889",,"1,396,787,771",2.57%,"89,226,178",,"2,820,299",,"1,300,314",,"3,117,351",,"2,545,783",,"1,793,177",,"42,494",,"1,335,729",
Arizona,Organ Pipe Cactus NM,"185,518",36.41%,"79,524",23.12%,"279,188",-25.49%,"954,290",23.12%,"139,594",-25.49%,0,,0,,"9,652",21.20%,"38,102",12.28%,64,30.61%,112,-79.86%,174,-22.76%,Subtotal Arizona,"10,592,977",1.55%,"8,140,573",-1.00%,"5,238,050",8.76%,"97,686,973",-1.00%,"2,808,449",0.10%,"595,004",5.58%,"141,324",11.42%,"225,044",,"182,301",,"316,479",,112,,"400,604",,"322,875,032",3.77%,"116,398,789",2.57%,"169,135,889",,"1,396,787,771",2.57%,"89,226,178",,"2,820,299",,"1,300,314",,"3,117,351",,"2,545,783",,"1,793,177",,"42,494",,"1,335,729",
Arizona,Petrified Forest NP,"509,680",-1.83%,"110,089",-0.80%,120,0.00%,"1,321,078",-0.80%,120,0.00%,0,,0,,0,,0,,737,-15.19%,0,,0,,Subtotal Arizona,"10,592,977",1.55%,"8,140,573",-1.00%,"5,238,050",8.76%,"97,686,973",-1.00%,"2,808,449",0.10%,"595,004",5.58%,"141,324",11.42%,"225,044",,"182,301",,"316,479",,112,,"400,604",,"322,875,032",3.77%,"116,398,789",2.57%,"169,135,889",,"1,396,787,771",2.57%,"89,226,178",,"2,820,299",,"1,300,314",,"3,117,351",,"2,545,783",,"1,793,177",,"42,494",,"1,335,729",
Arizona,Pipe Spring NM,"23,572",1.23%,"2,946",1.24%,404,0.00%,"35,358",1.23%,900,0.00%,0,,0,,0,,0,,0,,0,,0,,Subtotal Arizona,"10,592,977",1.55%,"8,140,573",-1.00%,"5,238,050",8.76%,"97,686,973",-1.00%,"2,808,449",0.10%,"595,004",5.58%,"141,324",11.42%,"225,044",,"182,301",,"316,479",,112,,"400,604",,"322,875,032",3.77%,"116,398,789",2.57%,"169,135,889",,"1,396,787,771",2.57%,"89,226,178",,"2,820,299",,"1,300,314",,"3,117,351",,"2,545,783",,"1,793,177",,"42,494",,"1,335,729",
Arizona,Saguaro NP,"986,199",10.69%,"151,927",13.85%,"4,366,875",14.94%,"1,823,124",13.85%,"1,091,720",14.94%,0,,0,,0,,0,,"3,754",3.13%,0,,0,,Subtotal Arizona,"10,592,977",1.55%,"8,140,573",-1.00%,"5,238,050",8.76%,"97,686,973",-1.00%,"2,808,449",0.10%,"595,004",5.58%,"141,324",11.42%,"225,044",,"182,301",,"316,479",,112,,"400,604",,"322,875,032",3.77%,"116,398,789",2.57%,"169,135,889",,"1,396,787,771",2.57%,"89,226,178",,"2,820,299",,"1,300,314",,"3,117,351",,"2,545,783",,"1,793,177",,"42,494",,"1,335,729",
Arizona,Sunset Crater Volcano NM,"81,736",30.40%,"8,514",8.67%,"12,000",0.00%,"102,169",8.67%,"3,996",0.00%,0,,0,,0,,0,,0,,0,,0,,Subtotal Arizona,"10,592,977",1.55%,"8,140,573",-1.00%,"5,238,050",8.76%,"97,686,973",-1.00%,"2,808,449",0.10%,"595,004",5.58%,"141,324",11.42%,"225,044",,"182,301",,"316,479",,112,,"400,604",,"322,875,032",3.77%,"116,398,789",2.57%,"169,135,889",,"1,396,787,771",2.57%,"89,226,178",,"2,820,299",,"1,300,314",,"3,117,351",,"2,545,783",,"1,793,177",,"42,494",,"1,335,729",
Arizona,Tonto NM,"31,597",-0.51%,"4,817",3.68%,0,,"57,809",3.67%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Arizona,"10,592,977",1.55%,"8,140,573",-1.00%,"5,238,050",8.76%,"97,686,973",-1.00%,"2,808,449",0.10%,"595,004",5.58%,"141,324",11.42%,"225,044",,"182,301",,"316,479",,112,,"400,604",,"322,875,032",3.77%,"116,398,789",2.57%,"169,135,889",,"1,396,787,771",2.57%,"89,226,178",,"2,820,299",,"1,300,314",,"3,117,351",,"2,545,783",,"1,793,177",,"42,494",,"1,335,729",
