Title1,Textbox33
Visitation By State and by Park for Fiscal Year: 2022,This report documents the number of recreation visitors and visitor days for all NPS units that reported public use data in Fiscal Year 2022 and displays the percent change from the previous year.

State,Field1,Field2,Textbox22,Field4,Textbox24,TotalNonRecreationVisits,Textbox98,TotalRecreationVisitorHours,Textbox103,TotalNonRecreationVisitorHours,Textbox109,ConcessionerLodgingOvernights,Textbox115,ConcessionerCampingOvernights,Textbox121,TentOvernights,Textbox127,RecreationVehicleOvernights,Textbox133,BackcountryOvernights,Textbox139,NonRecreationOvernights,Textbox144,MiscellaneousOvernights,Textbox151,State2,RecVisitors1,Textbox23,RecDays1,Textbox25,Textbox11,Textbox99,Textbox74,Textbox104,Textbox69,Textbox110,Textbox56,Textbox116,Textbox51,Textbox122,Textbox46,Textbox128,Textbox41,Textbox134,Textbox36,Textbox140,Textbox94,Textbox145,Textbox89,Textbox152,Textbox28,Textbox29,Textbox30,Textbox31,Textbox12,Textbox100,Textbox75,Textbox105,Textbox70,Textbox111,Textbox57,Textbox117,Textbox52,Textbox123,Textbox47,Textbox129,Textbox42,Textbox135,Textbox37,Textbox141,Textbox95,Textbox146,Textbox90,Textbox153
Alaska,Denali NP & PRES,"420,868",83.57%,"440,305",55.51%,"903,543",-19.19%,"5,283,671",55.51%,"225,885",-19.19%,0,,"19,877",-7.45%,0,,0,,"33,321",-6.60%,0,,0,,Subtotal Alaska,"1,916,088",90.27%,"1,482,936",72.96%,"939,759",-18.35%,"17,795,309",72.96%,"1,177,615",9.62%,"20,421",,"19,877",,"7,002",,0,,"75,339",7.86%,"29,310",,"16,238",23.96%,"311,155,187",7.41%,"113,479,131",1.69%,"162,681,381",,"1,361,751,597",1.69%,"87,386,158",,"2,695,587",,"1,442,415",,"3,288,576",,"2,577,074",,"1,872,746",,"43,239",,"1,360,201",
Alaska,Gates of the Arctic NP & PRES,"9,457",28.16%,"8,398",117.79%,0,,"100,785",117.77%,0,,0,,0,,0,,0,,"4,017",124.41%,0,,0,,Subtotal Alaska,"1,916,088",90.27%,"1,482,936",72.96%,"939,759",-18.35%,"17,795,309",72.96%,"1,177,615",9.62%,"20,421",,"19,877",,"7,002",,0,,"75,339",7.86%,"29,310",,"16,238",23.96%,"311,155,187",7.41%,"113,479,131",1.69%,"162,681,381",,"1,361,751,597",1.69%,"87,386,158",,"2,695,587",,"1,442,415",,"3,288,576",,"2,577,074",,"1,872,746",,"43,239",,"1,360,201",
Alaska,Glacier Bay NP & PRES,"449,495",440.80%,"488,531",283.85%,579,17.21%,"5,862,373",283.85%,"127,960",20.66%,"15,554",-16.26%,0,,724,-10.95%,0,,"3,764",9.51%,"5,290",-0.33%,"8,829",21.89%,Subtotal Alaska,"1,916,088",90.27%,"1,482,936",72.96%,"939,759",-18.35%,"17,795,309",72.96%,"1,177,615",9.62%,"20,421",,"19,877",,"7,002",,0,,"75,339",7.86%,"29,310",,"16,238",23.96%,"311,155,187",7.41%,"113,479,131",1.69%,"162,681,381",,"1,361,751,597",1.69%,"87,386,158",,"2,695,587",,"1,442,415",,"3,288,576",,"2,577,074",,"1,872,746",,"43,239",,"1,360,201",
Alaska,Katmai NP & PRES,"33,987",38.98%,"49,504",45.56%,"7,574",23.76%,"594,048",45.56%,"94,287",59.38%,"4,867",6.34%,0,,"5,722",121.35%,0,,"5,383",55.49%,"1,972",-100.00%,0,123.08%,Subtotal Alaska,"1,916,088",90.27%,"1,482,936",72.96%,"939,759",-18.35%,"17,795,309",72.96%,"1,177,615",9.62%,"20,421",,"19,877",,"7,002",,0,,"75,339",7.86%,"29,310",,"16,238",23.96%,"311,155,187",7.41%,"113,479,131",1.69%,"162,681,381",,"1,361,751,597",1.69%,"87,386,158",,"2,695,587",,"1,442,415",,"3,288,576",,"2,577,074",,"1,872,746",,"43,239",,"1,360,201",
Alaska,Kenai Fjords NP,"390,563",-4.60%,"114,130",-3.88%,0,,"1,369,561",-3.88%,0,,0,,0,,556,-19.88%,0,,67,-1.47%,0,66.44%,987,,Subtotal Alaska,"1,916,088",90.27%,"1,482,936",72.96%,"939,759",-18.35%,"17,795,309",72.96%,"1,177,615",9.62%,"20,421",,"19,877",,"7,002",,0,,"75,339",7.86%,"29,310",,"16,238",23.96%,"311,155,187",7.41%,"113,479,131",1.69%,"162,681,381",,"1,361,751,597",1.69%,"87,386,158",,"2,695,587",,"1,442,415",,"3,288,576",,"2,577,074",,"1,872,746",,"43,239",,"1,360,201",
Alaska,Klondike Gold Rush NHP Alaska,"340,667",959.49%,"33,599",117.23%,0,,"403,196",117.22%,0,,0,,0,,0,,0,,586,21.83%,0,,0,,Subtotal Alaska,"1,916,088",90.27%,"1,482,936",72.96%,"939,759",-18.35%,"17,795,309",72.96%,"1,177,615",9.62%,"20,421",,"19,877",,"7,002",,0,,"75,339",7.86%,"29,310",,"16,238",23.96%,"311,155,187",7.41%,"113,479,131",1.69%,"162,681,381",,"1,361,751,597",1.69%,"87,386,158",,"2,695,587",,"1,442,415",,"3,288,576",,"2,577,074",,"1,872,746",,"43,239",,"1,360,201",
Alaska,Kobuk Valley NP,"16,742",45.08%,"19,430",37.08%,"7,750",-4.80%,"233,165",37.08%,"232,400",12.94%,0,,0,,0,,0,,"7,050",36.52%,"7,100",,0,21.16%,Subtotal Alaska,"1,916,088",90.27%,"1,482,936",72.96%,"939,759",-18.35%,"17,795,309",72.96%,"1,177,615",9.62%,"20,421",,"19,877",,"7,002",,0,,"75,339",7.86%,"29,310",,"16,238",23.96%,"311,155,187",7.41%,"113,479,131",1.69%,"162,681,381",,"1,361,751,597",1.69%,"87,386,158",,"2,695,587",,"1,442,415",,"3,288,576",,"2,577,074",,"1,872,746",,"43,239",,"1,360,201",
Alaska,Lake Clark NP & PRES,"18,199",-0.04%,"13,584",-5.63%,"2,757",0.77%,"163,008",-5.64%,"44,058",15.58%,0,,0,,0,,0,,"5,421",-10.56%,"1,752",145.59%,334,18.06%,Subtotal Alaska,"1,916,088",90.27%,"1,482,936",72.96%,"939,759",-18.35%,"17,795,309",72.96%,"1,177,615",9.62%,"20,421",,"19,877",,"7,002",,0,,"75,339",7.86%,"29,310",,"16,238",23.96%,"311,155,187",7.41%,"113,479,131",1.69%,"162,681,381",,"1,361,751,597",1.69%,"87,386,158",,"2,695,587",,"1,442,415",,"3,288,576",,"2,577,074",,"1,872,746",,"43,239",,"1,360,201",
Alaska,Noatak NPRES,"18,213",41.28%,"34,337",38.18%,"8,450",15.44%,"412,053",38.18%,"205,600",21.51%,0,,0,,0,,0,,"5,650",47.48%,"5,750",,0,24.73%,Subtotal Alaska,"1,916,088",90.27%,"1,482,936",72.96%,"939,759",-18.35%,"17,795,309",72.96%,"1,177,615",9.62%,"20,421",,"19,877",,"7,002",,0,,"75,339",7.86%,"29,310",,"16,238",23.96%,"311,155,187",7.41%,"113,479,131",1.69%,"162,681,381",,"1,361,751,597",1.69%,"87,386,158",,"2,695,587",,"1,442,415",,"3,288,576",,"2,577,074",,"1,872,746",,"43,239",,"1,360,201",
Alaska,Sitka NHP,"131,678",17.06%,"6,610",2.01%,0,,"79,330",2.01%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Alaska,"1,916,088",90.27%,"1,482,936",72.96%,"939,759",-18.35%,"17,795,309",72.96%,"1,177,615",9.62%,"20,421",,"19,877",,"7,002",,0,,"75,339",7.86%,"29,310",,"16,238",23.96%,"311,155,187",7.41%,"113,479,131",1.69%,"162,681,381",,"1,361,751,597",1.69%,"87,386,158",,"2,695,587",,"1,442,415",,"3,288,576",,"2,577,074",,"1,872,746",,"43,239",,"1,360,201",
Alaska,Wrangell-St. Elias NP & PRES,"65,236",29.98%,"250,071",29.98%,0,,"3,000,860",29.98%,0,,0,,0,,0,,0,,257,-47.98%,0,175.97%,"6,088",,Subtotal Alaska,"1,916,088",90.27%,"1,482,936",72.96%,"939,759",-18.35%,"17,795,309",72.96%,"1,177,615",9.62%,"20,421",,"19,877",,"7,002",,0,,"75,339",7.86%,"29,310",,"16,238",23.96%,"311,155,187",7.41%,"113,479,131",1.69%,"162,681,381",,"1,361,751,597",1.69%,"87,386,158",,"2,695,587",,"1,442,415",,"3,288,576",,"2,577,074",,"1,872,746",,"43,239",,"1,360,201",
Alaska,Yukon-Charley Rivers NPRES,744,-0.27%,"2,574",-53.22%,16,-84.16%,"30,888",-53.22%,"1,920",-84.16%,0,,0,,0,,0,,"1,225",-54.44%,80,,0,-84.16%,Subtotal Alaska,"1,916,088",90.27%,"1,482,936",72.96%,"939,759",-18.35%,"17,795,309",72.96%,"1,177,615",9.62%,"20,421",,"19,877",,"7,002",,0,,"75,339",7.86%,"29,310",,"16,238",23.96%,"311,155,187",7.41%,"113,479,131",1.69%,"162,681,381",,"1,361,751,597",1.69%,"87,386,158",,"2,695,587",,"1,442,415",,"3,288,576",,"2,577,074",,"1,872,746",,"43,239",,"1,360,201",
American Samoa,National Park of American Samoa,"1,935",-75.12%,322,-75.15%,0,,"3,868",-75.13%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal American Samoa,"1,935",-75.12%,322,-75.15%,0,,"3,868",-75.13%,0,,0,,0,,0,,0,,0,,0,,0,,"311,155,187",7.41%,"113,479,131",1.69%,"162,681,381",,"1,361,751,597",1.69%,"87,386,158",,"2,695,587",,"1,442,415",,"3,288,576",,"2,577,074",,"1,872,746",,"43,239",,"1,360,201",
Arizona,Canyon de Chelly NM,"350,682",200.22%,"200,979",197.21%,"510,706",-12.10%,"2,411,753",197.21%,"1,021,411",-12.10%,"14,768",114.28%,"10,871",367.37%,0,,0,,0,,0,,0,-100.00%,Subtotal Arizona,"10,431,792",0.36%,"8,222,602",5.62%,"4,816,210",6.68%,"98,671,327",5.62%,"2,805,622",-7.64%,"563,581",34.01%,"126,842",-29.75%,"128,030",,"113,512",,"355,848",,145,,"443,389",-95.88%,"311,155,187",7.41%,"113,479,131",1.69%,"162,681,381",,"1,361,751,597",1.69%,"87,386,158",,"2,695,587",,"1,442,415",,"3,288,576",,"2,577,074",,"1,872,746",,"43,239",,"1,360,201",
Arizona,Casa Grande Ruins NM,"67,415",48.02%,"7,652",48.04%,"2,160",0.00%,"91,825",48.01%,216,0.00%,0,,0,,0,,0,,0,,0,,0,,Subtotal Arizona,"10,431,792",0.36%,"8,222,602",5.62%,"4,816,210",6.68%,"98,671,327",5.62%,"2,805,622",-7.64%,"563,581",34.01%,"126,842",-29.75%,"128,030",,"113,512",,"355,848",,145,,"443,389",-95.88%,"311,155,187",7.41%,"113,479,131",1.69%,"162,681,381",,"1,361,751,597",1.69%,"87,386,158",,"2,695,587",,"1,442,415",,"3,288,576",,"2,577,074",,"1,872,746",,"43,239",,"1,360,201",
Arizona,Chiricahua NM,"59,806",14.85%,"33,114",10.88%,"3,600",0.00%,"397,370",10.88%,"1,200",0.00%,0,,0,,"9,004",-18.18%,"5,328",-2.13%,0,,0,408.11%,"1,880",,Subtotal Arizona,"10,431,792",0.36%,"8,222,602",5.62%,"4,816,210",6.68%,"98,671,327",5.62%,"2,805,622",-7.64%,"563,581",34.01%,"126,842",-29.75%,"128,030",,"113,512",,"355,848",,145,,"443,389",-95.88%,"311,155,187",7.41%,"113,479,131",1.69%,"162,681,381",,"1,361,751,597",1.69%,"87,386,158",,"2,695,587",,"1,442,415",,"3,288,576",,"2,577,074",,"1,872,746",,"43,239",,"1,360,201",
Arizona,Coronado NMEM,"131,480",2.11%,"12,130",-7.01%,"2,508",0.00%,"145,563",-7.01%,"1,248",0.00%,0,,0,,0,,0,,0,,0,,0,,Subtotal Arizona,"10,431,792",0.36%,"8,222,602",5.62%,"4,816,210",6.68%,"98,671,327",5.62%,"2,805,622",-7.64%,"563,581",34.01%,"126,842",-29.75%,"128,030",,"113,512",,"355,848",,145,,"443,389",-95.88%,"311,155,187",7.41%,"113,479,131",1.69%,"162,681,381",,"1,361,751,597",1.69%,"87,386,158",,"2,695,587",,"1,442,415",,"3,288,576",,"2,577,074",,"1,872,746",,"43,239",,"1,360,201",
Arizona,Fort Bowie NHS,"8,498",-5.95%,"1,416",-5.98%,0,,"16,996",-5.95%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Arizona,"10,431,792",0.36%,"8,222,602",5.62%,"4,816,210",6.68%,"98,671,327",5.62%,"2,805,622",-7.64%,"563,581",34.01%,"126,842",-29.75%,"128,030",,"113,512",,"355,848",,145,,"443,389",-95.88%,"311,155,187",7.41%,"113,479,131",1.69%,"162,681,381",,"1,361,751,597",1.69%,"87,386,158",,"2,695,587",,"1,442,415",,"3,288,576",,"2,577,074",,"1,872,746",,"43,239",,"1,360,201",
Arizona,Glen Canyon NRA,"853,762",28.80%,"337,685",-0.75%,"18,616",10.30%,"4,052,224",-0.75%,"223,404",10.33%,"26,807",-47.88%,"7,327",-80.90%,"12,655",-61.24%,"12,871",-59.58%,0,,0,-23.54%,"418,421",,Subtotal Arizona,"10,431,792",0.36%,"8,222,602",5.62%,"4,816,210",6.68%,"98,671,327",5.62%,"2,805,622",-7.64%,"563,581",34.01%,"126,842",-29.75%,"128,030",,"113,512",,"355,848",,145,,"443,389",-95.88%,"311,155,187",7.41%,"113,479,131",1.69%,"162,681,381",,"1,361,751,597",1.69%,"87,386,158",,"2,695,587",,"1,442,415",,"3,288,576",,"2,577,074",,"1,872,746",,"43,239",,"1,360,201",
Arizona,Grand Canyon NP,"4,751,338",7.56%,"6,208,963",8.40%,"8,892",-56.97%,"74,507,565",8.40%,"8,892",-56.97%,"504,885",42.27%,"39,305",-5.89%,"95,884",-9.24%,"58,338",20.82%,"339,958",4.15%,0,140.20%,"14,698",,Subtotal Arizona,"10,431,792",0.36%,"8,222,602",5.62%,"4,816,210",6.68%,"98,671,327",5.62%,"2,805,622",-7.64%,"563,581",34.01%,"126,842",-29.75%,"128,030",,"113,512",,"355,848",,145,,"443,389",-95.88%,"311,155,187",7.41%,"113,479,131",1.69%,"162,681,381",,"1,361,751,597",1.69%,"87,386,158",,"2,695,587",,"1,442,415",,"3,288,576",,"2,577,074",,"1,872,746",,"43,239",,"1,360,201",
Arizona,Hubbell Trading Post NHS,"47,868",325.27%,"2,061",325.83%,"4,584",0.00%,"24,732",325.24%,"1,056",0.00%,0,,0,,0,,0,,0,,0,,0,,Subtotal Arizona,"10,431,792",0.36%,"8,222,602",5.62%,"4,816,210",6.68%,"98,671,327",5.62%,"2,805,622",-7.64%,"563,581",34.01%,"126,842",-29.75%,"128,030",,"113,512",,"355,848",,145,,"443,389",-95.88%,"311,155,187",7.41%,"113,479,131",1.69%,"162,681,381",,"1,361,751,597",1.69%,"87,386,158",,"2,695,587",,"1,442,415",,"3,288,576",,"2,577,074",,"1,872,746",,"43,239",,"1,360,201",
Arizona,Lake Mead NRA,"1,532,437",-19.95%,"955,998",-18.03%,"66,774",-25.08%,"11,471,985",-18.03%,"400,639",-25.08%,"17,121",133.77%,"69,339",-29.33%,798,-60.00%,"1,015",-59.94%,"11,332",-31.76%,0,19.10%,"7,351",,Subtotal Arizona,"10,431,792",0.36%,"8,222,602",5.62%,"4,816,210",6.68%,"98,671,327",5.62%,"2,805,622",-7.64%,"563,581",34.01%,"126,842",-29.75%,"128,030",,"113,512",,"355,848",,145,,"443,389",-95.88%,"311,155,187",7.41%,"113,479,131",1.69%,"162,681,381",,"1,361,751,597",1.69%,"87,386,158",,"2,695,587",,"1,442,415",,"3,288,576",,"2,577,074",,"1,872,746",,"43,239",,"1,360,201",
Arizona,Montezuma Castle NM,"378,550",-4.82%,"31,545",-4.82%,0,,"378,550",-4.82%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Arizona,"10,431,792",0.36%,"8,222,602",5.62%,"4,816,210",6.68%,"98,671,327",5.62%,"2,805,622",-7.64%,"563,581",34.01%,"126,842",-29.75%,"128,030",,"113,512",,"355,848",,145,,"443,389",-95.88%,"311,155,187",7.41%,"113,479,131",1.69%,"162,681,381",,"1,361,751,597",1.69%,"87,386,158",,"2,695,587",,"1,442,415",,"3,288,576",,"2,577,074",,"1,872,746",,"43,239",,"1,360,201",
Arizona,Navajo NM,"39,400",358.89%,"9,669",367.33%,"4,826",1482.30%,"116,032",367.25%,"1,206",1486.84%,0,,0,,"1,725",245.00%,"2,025",551.13%,0,,0,,140,,Subtotal Arizona,"10,431,792",0.36%,"8,222,602",5.62%,"4,816,210",6.68%,"98,671,327",5.62%,"2,805,622",-7.64%,"563,581",34.01%,"126,842",-29.75%,"128,030",,"113,512",,"355,848",,145,,"443,389",-95.88%,"311,155,187",7.41%,"113,479,131",1.69%,"162,681,381",,"1,361,751,597",1.69%,"87,386,158",,"2,695,587",,"1,442,415",,"3,288,576",,"2,577,074",,"1,872,746",,"43,239",,"1,360,201",
Arizona,Organ Pipe Cactus NM,"136,001",-30.91%,"64,589",-1.92%,"374,689",-41.86%,"775,069",-1.92%,"187,346",-41.86%,0,,0,,"7,964",7.20%,"33,935",39.80%,49,-79.75%,145,,864,,Subtotal Arizona,"10,431,792",0.36%,"8,222,602",5.62%,"4,816,210",6.68%,"98,671,327",5.62%,"2,805,622",-7.64%,"563,581",34.01%,"126,842",-29.75%,"128,030",,"113,512",,"355,848",,145,,"443,389",-95.88%,"311,155,187",7.41%,"113,479,131",1.69%,"162,681,381",,"1,361,751,597",1.69%,"87,386,158",,"2,695,587",,"1,442,415",,"3,288,576",,"2,577,074",,"1,872,746",,"43,239",,"1,360,201",
Arizona,Petrified Forest NP,"519,157",-11.39%,"110,976",-6.54%,120,0.00%,"1,331,717",-6.54%,120,0.00%,0,,0,,0,,0,,869,111.44%,0,,0,,Subtotal Arizona,"10,431,792",0.36%,"8,222,602",5.62%,"4,816,210",6.68%,"98,671,327",5.62%,"2,805,622",-7.64%,"563,581",34.01%,"126,842",-29.75%,"128,030",,"113,512",,"355,848",,145,,"443,389",-95.88%,"311,155,187",7.41%,"113,479,131",1.69%,"162,681,381",,"1,361,751,597",1.69%,"87,386,158",,"2,695,587",,"1,442,415",,"3,288,576",,"2,577,074",,"1,872,746",,"43,239",,"1,360,201",
Arizona,Pipe Spring NM,"23,286",0.21%,"2,910",0.21%,404,0.00%,"34,927",0.20%,900,0.00%,0,,0,,0,,0,,0,,0,,0,,Subtotal Arizona,"10,431,792",0.36%,"8,222,602",5.62%,"4,816,210",6.68%,"98,671,327",5.62%,"2,805,622",-7.64%,"563,581",34.01%,"126,842",-29.75%,"128,030",,"113,512",,"355,848",,145,,"443,389",-95.88%,"311,155,187",7.41%,"113,479,131",1.69%,"162,681,381",,"1,361,751,597",1.69%,"87,386,158",,"2,695,587",,"1,442,415",,"3,288,576",,"2,577,074",,"1,872,746",,"43,239",,"1,360,201",
Arizona,Saguaro NP,"890,957",-20.11%,"133,450",10.62%,"3,799,320",21.40%,"1,601,407",10.62%,"949,828",21.40%,0,,0,,0,,0,,"3,640",-15.21%,0,,0,,Subtotal Arizona,"10,431,792",0.36%,"8,222,602",5.62%,"4,816,210",6.68%,"98,671,327",5.62%,"2,805,622",-7.64%,"563,581",34.01%,"126,842",-29.75%,"128,030",,"113,512",,"355,848",,145,,"443,389",-95.88%,"311,155,187",7.41%,"113,479,131",1.69%,"162,681,381",,"1,361,751,597",1.69%,"87,386,158",,"2,695,587",,"1,442,415",,"3,288,576",,"2,577,074",,"1,872,746",,"43,239",,"1,360,201",
Arizona,Sunset Crater Volcano NM,"62,681",-50.23%,"7,835",-50.23%,"12,000",0.00%,"94,021",-50.23%,"3,996",0.00%,0,,0,,0,,0,,0,,0,,0,,Subtotal Arizona,"10,431,792",0.36%,"8,222,602",5.62%,"4,816,210",6.68%,"98,671,327",5.62%,"2,805,622",-7.64%,"563,581",34.01%,"126,842",-29.75%,"128,030",,"113,512",,"355,848",,145,,"443,389",-95.88%,"311,155,187",7.41%,"113,479,131",1.69%,"162,681,381",,"1,361,751,597",1.69%,"87,386,158",,"2,695,587",,"1,442,415",,"3,288,576",,"2,577,074",,"1,872,746",,"43,239",,"1,360,201",
Arizona,Tonto NM,"31,759",0.32%,"4,646",6.54%,0,,"55,760",6.53%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Arizona,"10,431,792",0.36%,"8,222,602",5.62%,"4,816,210",6.68%,"98,671,327",5.62%,"2,805,622",-7.64%,"563,581",34.01%,"126,842",-29.75%,"128,030",,"113,512",,"355,848",,145,,"443,389",-95.88%,"311,155,187",7.41%,"113,479,131",1.69%,"162,681,381",,"1,361,751,597",1.69%,"87,386,158",,"2,695,587",,"1,442,415",,"3,288,576",,"2,577,074",,"1,872,746",,"43,239",,"1,360,201",
